Token;Label;Quaero;Correction
c';;;
est;;;
bien;;;
vilain;;;
ce;;;
que;;;
tu;;;
dis;;;
là;;;
0;;;
Solange;MISC;;
!;MISC;;
dit;;;
Jeanne;PER;;
";";;;
grand;;;
Louis;PER;;
est;;;
le;;;
meilleur;;;
laboureur;;;
du;;;
pays;;;
0;;;
et;;;
il;;;
rend;;;
de;;;
grands;;;
services;;;
à;;;
ton;;;
père;;;
.;;;
Ses;;;
habillements;;;
lui;;;
ont;;;
coûté;;;
de;;;
l';;;
argent;;;
0;;;
et;;;
c';;;
est;;;
malheureux;;;
pour;;;
lui;;;
s';;;
il;;;
ne;;;
peut;;;
plus;;;
s';;;
en;;;
servir;;;
.;;;
»;;;
"
";;;
Les;;;
garçons;;;
du;;;
bourg;;;
0;;;
qui;;;
étaient;;;
venus;;;
chercher;;;
grand;;;
Louis;PER;;
0;;;
se;;;
moquaient;;;
de;;;
lui;;;
";";;;
ils;;;
le;;;
pressaient;;;
d';;;
en;;;
finir;;;
pour;;;
venir;;;
avec;;;
eux;;;
0;;;
car;;;
on;;;
le;;;
regardait;;;
comme;;;
le;;;
chef;;;
de;;;
la;;;
jeunesse;;;
du;;;
pays;;;
0;;;
tant;;;
il;;;
était;;;
grand;;;
et;;;
fort;;;
";";;;
et;;;
puis;;;
il;;;
avait;;;
plus;;;
d';;;
esprit;;;
qu';;;
eux;;;
tous;;;
.;;;
"
";;;
«;;;
Allons;LOC;;
0;;;
allons;;;
0;;;
j';;;
y;;;
vas;;;
!;;;
»;;;
dit;;;
-il;;;
en;;;
se;;;
dépêchant;;;
de;;;
se;;;
rhabiller;;;
";";;;
et;;;
il;;;
jeta;;;
ses;;;
habits;;;
déchirés;;;
sur;;;
son;;;
lit;;;
0;;;
sans;;;
les;;;
ranger;;;
dans;;;
son;;;
coffre;;;
comme;;;
à;;;
l';;;
ordinaire;;;
.;;;
"
";;;
Quand;;;
ils;;;
furent;;;
tous;;;
partis;;;
0;;;
garçons;;;
et;;;
filles;;;
0;;;
Jeanne;PER;;
0;;;
qui;;;
n';;;
allait;;;
pas;;;
à;;;
cette;;;
fête;;;
0;;;
parce;;;
qu';;;
elle;;;
était;;;
en;;;
deuil;;;
de;;;
la;;;
mère;;;
Nannette;LOC;;
0;;;
fut;;;
chercher;;;
à;;;
l';;;
écurie;;;
la;;;
blouse;;;
et;;;
le;;;
pantalon;;;
déchirés;;;
.;;;
Comme;;;
ce;;;
n';;;
était;;;
pas;;;
un;;;
dimanche;;;
0;;;
elle;;;
demanda;;;
à;;;
la;;;
maîtresse;;;
si;;;
elle;;;
voulait;;;
lui;;;
permettre;;;
de;;;
les;;;
raccommoder;;;
";";;;
et;;;
0;;;
comme;;;
Jeanne;PER;;
était;;;
habile;;;
à;;;
tout;;;
faire;;;
0;;;
elle;;;
les;;;
arrangea;;;
si;;;
bien;;;
qu';;;
on;;;
n';;;
y;;;
reconnaissait;;;
aucune;;;
trace;;;
de;;;
l';;;
accident;;;
.;;;
Elle;;;
les;;;
plia;;;
et;;;
les;;;
reporta;;;
sur;;;
le;;;
lit;;;
de;;;
grand;;;
Louis;PER;;
.;;;
"
";;;
«;;;
En;;;
vérité;;;
0;;;
dit;;;
la;;;
maîtresse;;;
0;;;
tu;;;
es;;;
bien;;;
bonne;;;
fille;;;
de;;;
raccommoder;;;
les;;;
effets;;;
de;;;
ce;;;
grand;;;
bourru;;;
qui;;;
ne;;;
t';;;
épargne;;;
pas;;;
plus;;;
que;;;
les;;;
autres;;;
!;;;
"
";;;
—;;;
Que;;;
voulez;;;
-vous;;;
donc;;;
0;;;
maîtresse;;;
!;;;
c';;;
est;;;
son;;;
naturel;;;
qui;;;
est;;;
comme;;;
ça;;;
";";;;
mais;;;
il;;;
n';;;
est;;;
pas;;;
plus;;;
méchant;;;
qu';;;
un;;;
autre;;;
.;;;
Il;;;
jure;;;
bien;;;
quelquefois;;;
après;;;
ses;;;
juments;;;
:;;;
c';;;
est;;;
mal;;;
";";;;
mais;;;
voyez;;;
s';;;
il;;;
les;;;
bat;;;
jamais;;;
!;;;
Y;;;
a;;;
-t;;;
-il;;;
des;;;
bêtes;;;
plus;;;
belles;;;
et;;;
mieux;;;
soignées;;;
que;;;
les;;;
siennes;;;
?;;;
Et;;;
puis;;;
il;;;
n';;;
a;;;
pas;;;
son;;;
pareil;;;
à;;;
l';;;
ouvrage;;;
.;;;
Le;;;
maître;;;
sait;;;
bien;;;
ce;;;
qu';;;
il;;;
vaut;;;
0;;;
lui;;;
!;;;
"
";;;
aussi;;;
il;;;
ne;;;
s';;;
en;;;
fie;;;
pas;;;
à;;;
un;;;
autre;;;
pour;;;
les;;;
semailles;;;
et;;;
pour;;;
tout;;;
.;;;
Si;MISC;;
grand;;;
Louis;PER;;
était;;;
heureux;;;
0;;;
il;;;
ne;;;
nous;;;
tourmenterait;;;
pas;;;
autant;;;
";";;;
mais;;;
il;;;
est;;;
comme;;;
moi;;;
:;;;
il;;;
a;;;
perdu;;;
ses;;;
parents;;;
0;;;
et;;;
c';;;
est;;;
un;;;
grand;;;
malheur;;;
.;;;
»;;;
"
";;;
La;;;
maîtresse;;;
fait;;;
honte;;;
à;;;
grand;;;
Louis;PER;;
de;;;
sa;;;
mauvaise;;;
humeur;;;
.;;;
"
";;;
Un;;;
jour;;;
que;;;
grand;;;
Louis;PER;;
avait;;;
dételé;;;
plus;;;
tôt;;;
qu';;;
à;;;
l';;;
ordinaire;;;
0;;;
la;;;
soupe;;;
n';;;
était;;;
pas;;;
encore;;;
trempée;;;
quand;;;
il;;;
rentra;;;
.;;;
"
";;;
«;;;
Il;;;
n';;;
y;;;
a;;;
jamais;;;
rien;;;
de;;;
prêt;;;
ici;;;
0;;;
dit;;;
-il;;;
pendant;;;
que;;;
Jeanne;PER;;
se;;;
dépêchait;;;
de;;;
mettre;;;
le;;;
couvert;;;
";";;;
demandez;;;
-moi;;;
ce;;;
qu';;;
elles;;;
ont;;;
fait;;;
depuis;;;
le;;;
matin;;;
!;;;
»;;;
"
";;;
Solange;PER;;
murmura;;;
0;;;
mais;;;
Jeanne;PER;;
ne;;;
répondit;;;
pas;;;
0;;;
et;;;
prit;;;
le;;;
broc;;;
pour;;;
aller;;;
tirer;;;
à;;;
boire;;;
.;;;
Quand;;;
elle;;;
fut;;;
partie;;;
0;;;
la;;;
maîtresse;;;
dit;;;
:;;;
"
";;;
«;;;
Tu;;;
seras;;;
donc;;;
toujours;;;
bourru;;;
0;;;
grand;;;
Louis;PER;;
!;;;
tu;;;
ne;;;
changeras;;;
donc;;;
pas;;;
!;;;
"
";;;
Regarde;;;
un;;;
peu;;;
:;;;
y;;;
a;;;
-t;;;
-il;;;
une;;;
maison;;;
où;;;
les;;;
cuillers;;;
et;;;
les;;;
fourchettes;;;
soient;;;
plus;;;
claires;;;
qu';;;
ici;;;
?;;;
on;;;
dirait;;;
que;;;
c';;;
est;;;
de;;;
l';;;
argent;;;
.;;;
As;;;
-0;;;
tu;;;
vu;;;
quelque;;;
part;;;
des;;;
verres;;;
plus;;;
nets;;;
0;;;
du;;;
linge;;;
plus;;;
blanc;;;
0;;;
une;;;
maison;;;
plus;;;
propre;;;
?;;;
Vois;PER;;
s';;;
il;;;
y;;;
a;;;
un;;;
seul;;;
grain;;;
de;;;
poussière;;;
sur;;;
les;;;
meubles;;;
0;;;
une;;;
seule;;;
toile;;;
d';;;
araignée;;;
aux;;;
soliveaux;;;
!;;;
Tout;;;
n';;;
est;;;
-il;;;
pas;;;
clair;;;
à;;;
se;;;
mirer;;;
dedans;;;
?;;;
Qui;;;
est;;;
-ce;;;
qui;;;
tient;;;
tout;;;
en;;;
état;;;
0;;;
si;;;
ce;;;
n';;;
est;;;
la;;;
petite;;;
Jeanne;PER;;
?;;;
"
";;;
L';;;
as;;;
-0;;;
tu;;;
vue;;;
quelquefois;;;
perdre;;;
son;;;
temps;;;
?;;;
Avant;;;
qu';;;
elle;;;
vînt;;;
remplacer;;;
Marie;PER;;
0;;;
je;;;
me;;;
tuais;;;
0;;;
et;;;
jamais;;;
rien;;;
n';;;
était;;;
fini;;;
";";;;
à;;;
présent;;;
je;;;
ne;;;
prends;;;
plus;;;
grand'peine;;;
0;;;
et;;;
tout;;;
va;;;
bien;;;
.;;;
Il;;;
n';;;
y;;;
a;;;
que;;;
toi;;;
au;;;
monde;;;
pour;;;
te;;;
plaindre;;;
d';;;
une;;;
fille;;;
pareille;;;
!;;;
Qui;;;
donc;;;
t';;;
a;;;
raccommodé;;;
ta;;;
blouse;;;
et;;;
ton;;;
pantalon;;;
pendant;;;
que;;;
tu;;;
faisais;;;
le;;;
beau;;;
à;;;
Meunet;PER;;
0;;;
l';;;
autre;;;
jour;;;
0;;;
hein;;;
?;;;
ce;;;
n';;;
est;;;
pas;;;
moi;;;
0;;;
bien;;;
sûrement;;;
.;;;
»;;;
"
";;;
Jeanne;PER;;
rentra;;;
";";;;
les;;;
laboureurs;;;
se;;;
mirent;;;
à;;;
table;;;
";";;;
grand;;;
Louis;PER;;
dîna;;;
sans;;;
mot;;;
dire;;;
0;;;
lui;;;
qui;;;
d';;;
ordinaire;;;
parlait;;;
tant;;;
.;;;
Après;;;
les;;;
laboureurs;;;
0;;;
ce;;;
fut;;;
le;;;
tour;;;
des;;;
petits;;;
pâtres;;;
.;;;
Jeanne;PER;;
secoua;;;
la;;;
nappe;;;
0;;;
rinça;;;
les;;;
verres;;;
et;;;
leur;;;
coupa;;;
du;;;
pain;;;
.;;;
"
";;;
Maître;PER;;
Tixier;PER;;
veut;;;
que;;;
Jeanne;PER;;
achète;;;
un;;;
morceau;;;
de;;;
vigne;;;
.;;;
"
";;;
Un;;;
dimanche;;;
que;;;
Jeanne;PER;;
servait;;;
son;;;
maître;;;
qui;;;
soupait;;;
seul;;;
à;;;
sa;;;
petite;;;
table;;;
0;;;
pendant;;;
que;;;
les;;;
autres;;;
hommes;;;
0;;;
grands;;;
et;;;
petits;;;
0;;;
mangeaient;;;
ensemble;;;
0;;;
il;;;
lui;;;
dit;;;
:;;;
"
";;;
«;;;
Petite;PER;;
Jeanne;PER;;
0;;;
l';;;
argent;;;
ne;;;
vaut;;;
rien;;;
à;;;
garder;;;
.;;;
Voilà;;;
Gerbaud;PER;;
qui;;;
vend;;;
le;;;
bien;;;
de;;;
sa;;;
défunte;;;
tante;;;
la;;;
mère;;;
Nannette;LOC;;
";";;;
tu;;;
sais;;;
qu';;;
elle;;;
avait;;;
un;;;
joli;;;
quartier;;;
de;;;
vigne;;;
dans;;;
les;;;
Hautes-Roches;LOC;;
0;;;
tout;;;
contre;;;
la;;;
mienne;;;
";";;;
si;;;
tu;;;
veux;;;
m';;;
en;;;
croire;;;
0;;;
je;;;
te;;;
l';;;
achèterai;;;
.;;;
"
";;;
—;;;
Comme;;;
vous;;;
voudrez;;;
0;;;
notre;;;
maître;;;
0;;;
répondit;;;
Jeanne;PER;;
0;;;
qui;;;
pleurait;;;
toutes;;;
les;;;
fois;;;
qu';;;
elle;;;
entendait;;;
prononcer;;;
le;;;
nom;;;
de;;;
sa;;;
chère;;;
mère;;;
Nannette;LOC;;
";";;;
mais;;;
il;;;
faut;;;
pourtant;;;
de;;;
l';;;
argent;;;
tous;;;
les;;;
ans;;;
pour;;;
les;;;
façons;;;
et;;;
du;;;
fumier;;;
pour;;;
les;;;
provins;LOC;;
.;;;
"
";;;
—;;;
Qu';;;
est;;;
-ce;;;
que;;;
tu;;;
dis;;;
donc;;;
là;;;
0;;;
petite;;;
Jeanne;PER;;
?;;;
Est;LOC;;
-ce;;;
qu';;;
en;;;
bêchant;;;
mon;;;
arpent;;;
on;;;
ne;;;
donnera;;;
pas;;;
un;;;
coup;;;
de;;;
pioche;;;
à;;;
ton;;;
quartier;;;
?;;;
est;;;
-ce;;;
qu';;;
en;;;
menant;;;
du;;;
fumier;;;
à;;;
ma;;;
vigne;;;
on;;;
n';;;
en;;;
pourra;;;
pas;;;
laisser;;;
un;;;
brin;;;
devant;;;
la;;;
tienne;;;
?;;;
Nous;;;
les;;;
vendangerons;;;
toutes;;;
les;;;
deux;;;
ensemble;;;
";";;;
notre;;;
cuve;;;
est;;;
bien;;;
assez;;;
grande;;;
pour;;;
tenir;;;
le;;;
tout;;;
0;;;
et;;;
tu;;;
auras;;;
le;;;
profit;;;
de;;;
la;;;
vigne;;;
tout;;;
net;;;
:;;;
ça;;;
ne;;;
fait;;;
pas;;;
de;;;
mal;;;
à;;;
une;;;
jeunesse;;;
0;;;
pour;;;
se;;;
marier;;;
0;;;
que;;;
d';;;
avoir;;;
un;;;
bout;;;
de;;;
bien;;;
au;;;
soleil;;;
!;;;
"
";;;
—;;;
Notre;;;
maître;;;
0;;;
vous;;;
êtes;;;
trop;;;
bon;;;
pour;;;
moi;;;
:;;;
je;;;
ne;;;
suis;;;
pas;;;
pressée;;;
de;;;
me;;;
marier;;;
";";;;
si;;;
vous;;;
ne;;;
me;;;
renvoyez;;;
pas;;;
0;;;
je;;;
ne;;;
vous;;;
quitterai;;;
jamais;;;
.;;;
"
";;;
—;;;
Te;;;
renvoyer;;;
0;;;
ma;;;
Jeanne;MISC;;
!;MISC;;
dit;;;
la;;;
maîtresse;;;
";";;;
ah;;;
!;;;
si;;;
tu;;;
ne;;;
quittes;;;
la;;;
maison;;;
que;;;
quand;;;
je;;;
t';;;
en;;;
mettrai;;;
dehors;;;
0;;;
tu;;;
es;;;
bien;;;
sûre;;;
d';;;
y;;;
mourir;;;
.;;;
"
";;;
—;;;
Eh;MISC;;
bien;MISC;;
0;MISC;;
c';MISC;;
est;MISC;;
entendu;MISC;;
0;;;
dit;;;
maître;;;
Tixier;PER;;
.;;;
On;;;
fait;;;
la;;;
criée;;;
d';;;
aujourd'hui;;;
en;;;
huit;;;
";";;;
j';;;
irai;;;
0;;;
et;;;
je;;;
t';;;
achèterai;;;
le;;;
quartier;;;
des;;;
Hautes-Roches;LOC;;
.;;;
»;;;
"
";;;
Le;;;
dimanche;;;
suivant;;;
0;;;
il;;;
dit;;;
à;;;
Jeanne;PER;;
:;;;
«;;;
Ma;;;
fille;;;
0;;;
c';;;
est;;;
fini;;;
";";;;
jeudi;;;
0;;;
en;;;
allant;;;
au;;;
marché;;;
0;;;
je;;;
te;;;
conduirai;;;
chez;;;
le;;;
notaire;;;
pour;;;
signer;;;
l';;;
acte;;;
0;;;
puisque;;;
tu;;;
sais;;;
écrire;;;
";";;;
j';;;
ai;;;
eu;;;
bien;;;
de;;;
la;;;
peine;;;
à;;;
l';;;
avoir;;;
0;;;
ce;;;
quartier;;;
-là;;;
";";;;
il;;;
faisait;;;
envie;;;
à;;;
beaucoup;;;
de;;;
monde;;;
.;;;
Je;;;
l';;;
ai;;;
emporté;;;
";";;;
mais;;;
aussi;;;
il;;;
te;;;
coûte;;;
deux;;;
cent;;;
dix;;;
bons;;;
francs;;;
0;;;
le;;;
contrat;;;
à;;;
la;;;
main;;;
.;;;
Es;MISC;;
-0;MISC;;
tu;MISC;;
contente;;;
?;;;
"
";;;
—;;;
Notre;;;
maître;;;
0;;;
ce;;;
que;;;
vous;;;
faites;;;
est;;;
bien;;;
fait;;;
0;;;
»;;;
répondit;;;
Jeanne;PER;;
.;;;
"
";;;
Jeanne;PER;;
reproche;;;
à;;;
Solange;PER;;
sa;;;
négligence;;;
.;;;
"
";;;
Un;;;
matin;;;
0;;;
en;;;
se;;;
levant;;;
0;;;
Jeanne;PER;;
dit;;;
à;;;
Solange;PER;;
0;;;
qui;;;
couchait;;;
avec;;;
elle;;;
:;;;
"
";;;
«;;;
Tes;;;
cheveux;;;
sont;;;
bien;;;
mêlés;;;
:;;;
tu;;;
ne;;;
les;;;
peignes;;;
donc;;;
jamais;;;
?;;;
je;;;
ne;;;
te;;;
vois;;;
pas;;;
non;;;
plus;;;
laver;;;
ni;;;
tes;;;
bras;;;
ni;;;
ton;;;
cou;;;
.;;;
"
";;;
—;;;
A;;;
quoi;;;
ça;;;
sert;;;
-il;;;
0;;;
puisqu';;;
on;;;
ne;;;
les;;;
voit;;;
pas;;;
?;;;
"
";;;
—;;;
D';;;
abord;;;
0;;;
ça;;;
sert;;;
à;;;
être;;;
propre;;;
0;;;
ce;;;
qui;;;
est;;;
déjà;;;
un;;;
grand;;;
avantage;;;
.;;;
Tu;;;
te;;;
tourmentes;;;
au;;;
lit;;;
0;;;
tu;;;
dors;;;
mal;;;
0;;;
parce;;;
que;;;
la;;;
tête;;;
te;;;
démange;;;
";";;;
tu;;;
n';;;
es;;;
0;;;
ma;;;
foi;;;
0;;;
pas;;;
aussi;;;
raisonnable;;;
que;;;
les;;;
oisons;;;
que;;;
tu;;;
mènes;;;
tous;;;
les;;;
matins;;;
à;;;
l';;;
abreuvoir;;;
.;;;
Tu;;;
n';;;
as;;;
donc;;;
pas;;;
vu;;;
comme;;;
ils;;;
se;;;
baignent;;;
0;;;
comme;;;
ils;;;
relèvent;;;
leurs;;;
plumes;;;
pour;;;
que;;;
l';;;
eau;;;
touche;;;
à;;;
leur;;;
peau;;;
";";;;
ils;;;
plongent;;;
leur;;;
tête;;;
et;;;
s';;;
en;;;
servent;;;
après;;;
comme;;;
d';;;
une;;;
vergette;;;
pour;;;
se;;;
nettoyer;;;
et;;;
se;;;
lisser;;;
.;;;
Il;;;
n';;;
y;;;
a;;;
pas;;;
jusqu';;;
à;;;
la;;;
chatte;;;
0;;;
que;;;
tu;;;
aimes;;;
tant;;;
0;;;
qui;;;
ne;;;
fasse;;;
sa;;;
toilette;;;
.;;;
Et;;;
tes;;;
mains;;;
!;;;
tu;;;
t';;;
imagines;;;
qu';;;
elles;;;
sont;;;
propres;;;
parce;;;
que;;;
tu;;;
les;;;
a;;;
trempées;;;
dans;;;
l';;;
eau;;;
";";;;
mais;;;
des;;;
filles;;;
comme;;;
nous;;;
0;;;
qui;;;
touchent;;;
à;;;
tout;;;
0;;;
ont;;;
besoin;;;
de;;;
frotter;;;
ferme;;;
pour;;;
nettoyer;;;
leurs;;;
mains;;;
";";;;
l';;;
eau;;;
toute;;;
seule;;;
n';;;
y;;;
fait;;;
rien;;;
";";;;
il;;;
faut;;;
les;;;
dégraisser;;;
dans;;;
le;;;
son;;;
que;;;
l';;;
on;;;
fait;;;
bouillir;;;
pour;;;
la;;;
volaille;;;
";";;;
ou;;;
bien;;;
0;;;
si;;;
tu;;;
écrases;;;
une;;;
des;;;
pommes;;;
de;;;
terre;;;
que;;;
l';;;
on;;;
met;;;
cuire;;;
pour;;;
les;;;
porcs;;;
et;;;
que;;;
tu;;;
t';;;
en;;;
frottes;;;
bien;;;
les;;;
mains;;;
0;;;
tu;;;
verras;;;
comme;;;
elles;;;
deviendront;;;
nettes;;;
et;;;
douces;;;
.;;;
"
";;;
—;;;
Est;LOC;;
-ce;;;
que;;;
je;;;
songe;;;
à;;;
tout;;;
cela;;;
0;;;
moi;;;
!;;;
"
";;;
—;;;
Je;;;
t';;;
y;;;
ferai;;;
songer;;;
0;;;
sois;;;
tranquille;;;
0;;;
ainsi;;;
qu';;;
à;;;
changer;;;
de;;;
chemise;;;
tous;;;
les;;;
soirs;;;
.;;;
Crois;;;
-0;;;
tu;;;
qu';;;
il;;;
soit;;;
bien;;;
sain;;;
de;;;
garder;;;
sa;;;
chemise;;;
pour;;;
coucher;;;
0;;;
quand;;;
on;;;
a;;;
eu;;;
bien;;;
chaud;;;
toute;;;
la;;;
journée;;;
?;;;
Et;;;
le;;;
matin;;;
0;;;
si;;;
tu;;;
te;;;
lèves;;;
toute;;;
en;;;
moiteur;;;
0;;;
es;;;
-0;;;
tu;;;
bien;;;
à;;;
ton;;;
aise;;;
quand;;;
ta;;;
chemise;;;
sèche;;;
sur;;;
ton;;;
corps;;;
!;;;
Et;;;
la;;;
prière;;;
du;;;
matin;;;
0;;;
tu;;;
ne;;;
la;;;
fais;;;
pas;;;
souvent;;;
!;;;
"
";;;
Pourquoi;;;
ne;;;
vas;;;
-0;;;
tu;;;
jamais;;;
voir;;;
M.;PER;;
le;;;
curé;;;
?;;;
"
";;;
—;;;
Je;;;
n';;;
oserais;;;
jamais;;;
y;;;
aller;;;
toute;;;
seule;;;
.;;;
"
";;;
—;;;
Viens;;;
-0;;;
y;;;
avec;;;
moi;;;
";";;;
j';;;
y;;;
vais;;;
toujours;;;
en;;;
sortant;;;
de;;;
vêpres;;;
ou;;;
de;;;
la;;;
messe;;;
";";;;
tu;;;
verras;;;
comme;;;
on;;;
a;;;
le;;;
cœur;;;
content;;;
et;;;
l';;;
esprit;;;
tranquille;;;
en;;;
sortant;;;
de;;;
chez;;;
lui;;;
!;;;
»;;;
"
";;;
Depuis;;;
ce;;;
temps;;;
-là;;;
0;;;
Jeanne;PER;;
ne;;;
manquait;;;
pas;;;
de;;;
faire;;;
rester;;;
Solange;PER;;
pour;;;
la;;;
prière;;;
du;;;
matin;;;
";";;;
elle;;;
parvint;;;
enfin;;;
à;;;
la;;;
rendre;;;
propre;;;
à;;;
force;;;
de;;;
lui;;;
répéter;;;
ses;;;
bons;;;
conseils;;;
.;;;
"
";;;
Solange;PER;;
devint;;;
plus;;;
endurante;;;
à;;;
mesure;;;
qu';;;
elle;;;
était;;;
plus;;;
contente;;;
d';;;
elle-même;;;
:;;;
elle;;;
profitait;;;
des;;;
avis;;;
de;;;
Jeanne;PER;;
0;;;
et;;;
elle;;;
commença;;;
à;;;
se;;;
montrer;;;
bienveillante;;;
0;;;
à;;;
aimer;;;
tout;;;
le;;;
monde;;;
de;;;
la;;;
maison;;;
.;;;
"
";;;
La;;;
maîtresse;;;
s';;;
aperçoit;;;
du;;;
changement;;;
de;;;
Solange;PER;;
.;;;
"
";;;
Les;;;
premiers;;;
jours;;;
de;;;
mars;;;
0;;;
la;;;
maîtresse;;;
dit;;;
à;;;
Jeanne;PER;;
:;;;
"
";;;
«;;;
Voilà;;;
le;;;
temps;;;
au;;;
beau;;;
0;;;
j';;;
ai;;;
envie;;;
de;;;
faire;;;
la;;;
lessive;;;
.;;;
"
";;;
—;;;
Vous;;;
ferez;;;
bien;;;
0;;;
maîtresse;;;
";";;;
il;;;
faut;;;
dire;;;
à;;;
Solange;PER;;
de;;;
donner;;;
ses;;;
agneaux;;;
à;;;
la;;;
bergère;;;
pour;;;
les;;;
mener;;;
aux;;;
champs;;;
avec;;;
les;;;
moutons;;;
";";;;
elle;;;
viendra;;;
nous;;;
aider;;;
.;;;
"
";;;
—;;;
Ah;MISC;;
bien;MISC;;
oui;MISC;;
!;MISC;;
Solange;PER;;
va;;;
grogner;;;
comme;;;
à;;;
l';;;
ordinaire;;;
.;;;
"
";;;
—;;;
Peut;;;
-0;;;
être;;;
que;;;
non;;;
0;;;
maîtresse;;;
";";;;
appelez;;;
-0;;;
la;;;
donc;;;
0;;;
et;;;
vous;;;
verrez;;;
!;;;
»;;;
"
";;;
La;;;
mère;;;
Tixier;PER;;
appela;;;
sa;;;
fille;;;
0;;;
et;;;
lui;;;
dit;;;
de;;;
donner;;;
ses;;;
agneaux;;;
à;;;
la;;;
bergère;;;
pour;;;
venir;;;
aider;;;
à;;;
la;;;
lessive;;;
.;;;
Solange;PER;;
fit;;;
sans;;;
répliquer;;;
ce;;;
que;;;
sa;;;
mère;;;
lui;;;
commandait;;;
.;;;
"
";;;
«;;;
Comment;;;
donc;;;
as;;;
-0;;;
tu;;;
fait;;;
pour;;;
changer;;;
ainsi;;;
le;;;
caractère;;;
de;;;
Solange;PER;;
?;;;
"
";;;
elle;;;
est;;;
toujours;;;
de;;;
bonne;;;
humeur;;;
à;;;
présent;;;
.;;;
En;;;
vérité;;;
0;;;
la;;;
bénédiction;;;
du;;;
bon;;;
Dieu;;;
est;;;
entrée;;;
chez;;;
nous;;;
avec;;;
toi;;;
";";;;
il;;;
n';;;
y;;;
a;;;
pas;;;
jusqu';;;
à;;;
ce;;;
bourru;;;
de;;;
grand;;;
Louis;PER;;
qui;;;
ne;;;
soit;;;
devenu;;;
doux;;;
comme;;;
un;;;
mouton;;;
.;;;
»;;;
"
";;;
Le;;;
jour;;;
où;;;
on;;;
lavait;;;
la;;;
lessive;;;
0;;;
Solange;PER;;
et;;;
Joséphine;PER;;
0;;;
les;;;
deux;;;
plus;;;
grandes;;;
filles;;;
de;;;
maître;;;
Tixier;PER;;
0;;;
lavaient;;;
avec;;;
la;;;
bergère;;;
0;;;
pendant;;;
que;;;
Jeanne;PER;;
savonnait;;;
les;;;
coiffes;;;
et;;;
les;;;
mettait;;;
au;;;
bleu;;;
0;;;
ainsi;;;
que;;;
le;;;
col;;;
des;;;
chemises;;;
d';;;
homme;;;
";";;;
puis;;;
elle;;;
étendait;;;
le;;;
linge;;;
à;;;
mesure;;;
qu';;;
il;;;
était;;;
lavé;;;
.;;;
La;;;
maîtresse;;;
0;;;
suivie;;;
de;;;
sa;;;
petite;;;
Louise;PER;;
0;;;
qui;;;
n';;;
avait;;;
guère;;;
que;;;
huit;;;
ans;;;
0;;;
allait;;;
et;;;
venait;;;
0;;;
et;;;
elle;;;
écoutait;;;
ce;;;
que;;;
disaient;;;
les;;;
jeunes;;;
filles;;;
en;;;
travaillant;;;
.;;;
"
";;;
«;;;
Mon;MISC;;
Dieu;MISC;;
0;;;
que;;;
les;;;
riches;;;
sont;;;
heureux;;;
!;;;
disait;;;
la;;;
bergère;;;
.;;;
Que;;;
je;;;
voudrais;;;
donc;;;
être;;;
comme;;;
la;;;
maîtresse;;;
0;;;
qui;;;
se;;;
promène;;;
là;;;
-0;;;
bas;;;
sans;;;
rien;;;
faire;;;
0;;;
pendant;;;
que;;;
nous;;;
nous;;;
fatiguons;;;
à;;;
taper;;;
ce;;;
linge;;;
!;;;
"
";;;
—;;;
Tu;;;
crois;;;
donc;;;
qu';;;
elle;;;
n';;;
a;;;
rien;;;
fait;;;
dans;;;
sa;;;
jeunesse;;;
0;;;
répondit;;;
Solange;PER;;
0;;;
et;;;
que;;;
ce;;;
qu';;;
elle;;;
a;;;
amassé;;;
est;;;
venu;;;
tout;;;
seul;;;
?;;;
"
";;;
—;;;
Moi;MISC;;
0;MISC;;
continua;MISC;;
Marguerite;PER;;
(;;;
c';;;
était;;;
le;;;
nom;;;
de;;;
la;;;
bergère;;;
);;;
0;;;
je;;;
voudrais;;;
avoir;;;
des;;;
maisons;;;
0;;;
des;;;
vignes;;;
0;;;
des;;;
terres;;;
et;;;
ne;;;
rien;;;
faire;;;
du;;;
tout;;;
.;;;
"
";;;
—;;;
Tu;;;
n';;;
en;;;
aurais;;;
pas;;;
pour;;;
longtemps;;;
0;;;
dit;;;
Jeanne;PER;;
0;;;
car;;;
ce;;;
n';;;
est;;;
pas;;;
tout;;;
que;;;
d';;;
avoir;;;
du;;;
bien;;;
";";;;
il;;;
s';;;
en;;;
va;;;
vite;;;
0;;;
si;;;
on;;;
ne;;;
le;;;
soigne;;;
pas;;;
";";;;
et;;;
tu;;;
ne;;;
t';;;
en;;;
occuperais;;;
guère;;;
0;;;
toi;;;
qui;;;
ne;;;
soignes;;;
seulement;;;
pas;;;
tes;;;
habits;;;
.;;;
"
";;;
—;;;
C';;;
est;;;
bien;;;
vrai;;;
0;;;
dit;;;
Solange;PER;;
0;;;
tu;;;
es;;;
toujours;;;
sale;;;
et;;;
déchirée;;;
0;;;
et;;;
pourtant;;;
tout;;;
ton;;;
gage;;;
passe;;;
sur;;;
ton;;;
corps;;;
";";;;
regarde;;;
donc;;;
la;;;
petite;;;
Jeanne;PER;;
0;;;
qui;;;
n';;;
achète;;;
jamais;;;
rien;;;
0;;;
comme;;;
elle;;;
est;;;
bien;;;
ajustée;;;
!;;;
On;;;
dirait;;;
qu';;;
elle;;;
a;;;
toujours;;;
ses;;;
habits;;;
des;;;
dimanches;;;
.;;;
"
";;;
—;;;
