Token;Label_Maj;Quaero_Maj
eternel;;
"
";;
bavardage;;
;;
s';;
obstina;;
a;;
ne;;
pas;;
parler;;
des;;
qu';;
il;;
fut;;
a;;
moi;;
...;;
Pas;;
plus;;
"
 ";;
mon;;
pauvre;;
Robinsonn;;
qu';;
autre;;
chose;;
";";;
jamais;;
je;;
n';;
en;;
pus;;
rien;;
tirer;;
.;;
"
";;
Malgre;;
cela;;
;;
je;;
l';;
aimais;;
beaucoup;;
et;;
j';;
en;;
avais;;
le;;
plus;;
grand;;
soin;;
.;;
"
";;
Nous;;
vivions;;
ainsi;;
;;
mon;;
perroquet;;
et;;
moi;;
;;
dans;;
la;;
plus;;
austere;;
"
";;
solitude;;
;;
lorsqu';;
un;;
matin;;
il;;
m';;
arriva;;
une;;
chose;;
vraiment;;
extraordinaire;;
.;;
"
";;
Ce;;
jour;;
-0;;
la;;
;;
j';;
avais;;
quitte;;
ma;;
cabane;;
de;;
bonne;;
heure;;
et;;
je;;
faisais;;
;;
arme;;
"
";;
jusqu';;
aux;;
dents;;
;;
un;;
voyage;;
d';;
exploration;;
a;;
travers;;
mon;;
fle;;
...;;
Tout;;
h;;
"
";;
coup;;
;;
je;;
vis;;
venir;;
de;;
mon;;
cOote;;
un;;
groupe;;
de;;
trois;;
ou;;
quatre;;
personnes;;
;;
"
";;
qui;;
parlaient;;
a;;
voix;;
tres;;
haute;;
et;;
gesticulaient;;
vivement;;
.;;
uste;;
Dieul;MISC;
"
";;
des;;
hommes;;
dans;;
mon;;
flel;;
e;;
n';;
eus;;
que;;
le;;
temps;;
de;;
me;;
jeter;;
derriere;;
"
";;
un;;
bouquet;;
de;;
lauriers;;
-0;;
roses;;
;;
et;;
a;;
plat;;
ventre;;
;;
s';;
il;;
vous;;
plaft;;
...;;
Les;;
"
";;
hommes;;
passerent;;
pres;;
de;;
moi;;
sans;;
me;;
voir;;
...;;
Je;;
crus;;
distinguer;;
la;;
"
";;
voix;;
du;;
concierge;PER;
Colombe;PER;
;;
ce;;
qui;;
me;;
rassura;;
un;;
peu;;
";";;
mais;;
;;
c';;
est;;
"
";;
egal;;
;;
des;;
qu';;
ils;;
furent;;
loin;;
je;;
sortis;;
de;;
ma;;
cachette;;
et;;
je;;
les;;
suivis;;
"
";;
distance;;
pour;;
voir;;
ce;;
que;;
tout;;
cela;;
deviendrait;;
...;;
"
";;
Ces;;
etrangers;;
resterent;;
longtemps;;
dans;;
mon;;
ile;;
...;;
Ils;;
la;;
visiterent;;
"
";;
d';;
un;;
bout;;
a;;
l';;
autre;;
dans;;
tous;;
ses;;
details;;
.;;
Je;;
les;;
vis;;
entrer;;
dans;;
mes;;
"
";;
grottes;;
et;;
sonder;;
avec;;
leurs;;
cannes;;
la;;
profondeur;;
de;;
mes;;
oceans;;
:;;
De;;
"
";;
temps;;
en;;
temps;;
ils;;
s';;
arretaient;;
et;;
remuaient;;
la;;
tete;;
.;;
Toute;;
ma;;
crainte;;
"
";;
etait;;
qu';;
ils;;
ne;;
vinssent;;
a;;
decouvrir;;
mes;;
residences;;
...;;
(;;
Que;;
serais;;
-je;;
"
";;
devenu;;
;;
grand;;
Dieul;MISC;
Heureusement;;
;;
il;;
n';;
en;;
fut;;
rien;;
;;
et;;
au;;
bout;;
d';;
une;;
"
";;
demi-heure;;
;;
les;;
hommes;;
se;;
retirerent;;
sans;;
se;;
douter;;
seulement;;
que;;
"
";;
l';;
le;;
etait;;
habitee;;
.;;
Des;;
qu';;
ils;;
furent;;
partis;;
;;
je;;
courus;;
m';;
enfermer;;
dans;;
"
";;
une;;
de;;
mes;;
cabanes;;
;;
et;;
passai;;
la;;
le;;
reste;;
du;;
jour;;
a;;
me;;
demander;;
quels;;
"
";;
etaient;;
ces;;
hommes;;
et;;
ce;;
qu';;
ils;;
etaient;;
venus;;
faire;;
.;;
L;;
"
";;
4;;
-0;;
-0;;
"
";;
a;;
;;
"
";;
IZ;;
"
";;
3;t;
"
";;
L---;;
"
";;
A;;
"
";;
IlP;;
"
";;
-0;;
I.;;
"
";;
L;;
"
";;
1;;
"
";;
.l;;
"
 ";;
-0;;
.-;;
"
";;
1E.;;
"
";;
s;;
"
";;
Fe1;;
I;;
"
 ";;
;;
-0;;
"
";;
--;;
"
";;
-0;;
"

";;
3;;
"

";;
a.;;
"


";;
1;;
"
";;
3;;
=;;
-0;;
"
 ";;
ii;;
"
";;
N;;
"
 ";;
-0;;
);;
"
";;
N;;
"
";;
EZEYt;;
:;;
t;;
"
";;
.;;
"
";;
l;;
Lri;;
lx;;
"
";;
;;
-0;;
;;
"
";;
s;;
;;
"
";;
p;;
`;;
"
";;
.;;
"
";;
.y-;;
";";;
"
";;
.I;;
"
";;
-0;;
"
";;
AI;;
"
";;
--;;
c;;
"
 ";;
.;;
.;;
"
";;
.;;
"
";;
L;;
i;;
"
";;
I-;;
"
";;
fi;;
"


";;
ytP;;
"
";;
:;;
"
";;
Gei4;;
"
";;
-3;;
"
";;
=;;
"
";;
--L;;
"
";;
-0;;
"
 ";;
.L.;;
"
";;
r;;
"
";;
ie;;
"
";;
L3;;
"
";;
N;;
"
";;
.-;;
 ;;
.;;
"
";;
t;;
z;;
"
";;
P;;
;;
-L;;
"
";;
-0;;
"
";;
=;;
essC;;
"
";;
--;;
"
";;
r;;
"
";;
r;;
"
";;
e;;
;;
"
";;
I;;
"
";;
.;;
"

";;
-0;;
"
";;
-e;;
"
";;
--L;;
=;;
-0;;
"
";;
z;;
--;;
z';;
allais;;
le;;
savoir;;
bientot;;
.;;
"
";;
LA;;
FABRIOQUE;;
"
";;
Le;;
soir;;
;;
a;;
souper;;
;;
M.;PER;
Eyssette;PER;
nous;;
annongca;;
solennellement;;
que;;
la;;
"
";;
fabrique;;
etait;;
vendue;;
;;
et;;
que;;
;;
dans;;
un;;
mois;;
;;
nous;;
partirions;;
tous;;
pour;;
"
";;
Lyon;LOC;loc.adm.town
;;
o;;
nous;;
allions;;
demeurer;;
desormais;;
.;;
"
";;
Ce;;
fut;;
un;;
coup;;
terrible;;
.;;
Il;;
me;;
sembla;;
que;;
le;;
ciel;;
croulait;;
.;;
La;;
"
";;
fabrique;;
venduel;;
...;;
Eh;;
bienl;;
et;;
mon;;
ile;;
;;
mes;;
grottes;;
;;
mes;;
cabanes;;
?;;
"
";;
IIelasl;;
l';;
fle;;
;;
les;;
grottes;;
;;
les;;
cabanes;;
;;
M.;PER;
Eyssette;PER;
avait;;
tout;;
vendu;;
";";;
"
";;
il;;
fallait;;
tout;;
quitter;;
.;;
Dieu;MISC;
;;
que;;
je;;
pleuraisl;;
...;;
"
";;
Pendant;;
un;;
mois;;
;;
tandis;;
qu';;
a;;
la;;
maison;;
on;;
emballait;;
les;;
glaces;;
;;
la;;
"
";;
vaisselle;;
;;
je;;
me;;
promenais;;
triste;;
et;;
seul;;
dans;;
ma;;
chere;;
fabrique;;
.;;
Je;;
"
";;
n';;
avais;;
plus;;
le;;
ceur;;
a;;
jouer;;
;;
vous;;
pensez;;
...;;
ohl;;
non;;
...;;
J';;
allais;;
m';;
asseoir;;
"
";;
dans;;
tous;;
les;;
coins;;
;;
et;;
regardant;;
les;;
objets;;
autour;;
de;;
moi;;
;;
je;;
leur;;
parlais;;
"
";;
comme;;
 ;;
des;;
personnes;;
";";;
je;;
disais;;
aux;;
platanes;;
:;;
 ;;
Adieu;;
;;
mes;;
chers;;
"
";;
amisln;;
et;;
aux;;
bassins;;
:;;
 ;;
C';;
est;;
fini;;
;;
nous;;
ne;;
nous;;
verrons;;
plusln;;
Il;;
y;;
"
";;
avait;;
dans;;
le;;
fond;;
du;;
jardin;;
un;;
grand;;
grenadier;;
dont;;
les;;
belles;;
fleurs;;
"
";;
rouges;;
s';;
epanouissaient;;
au;;
soleil;;
.;;
e;;
lui;;
dis;;
en;;
sanglotant;;
:;;
Donne;;
-moi;;
"
";;
une;;
de;;
tes;;
fleurs.n;;
Il;;
me;;
la;;
donna;;
.;;
e;;
la;;
mis;;
dans;;
ma;;
poitrine;;
;;
en;;
souvenir;;
"
";;
de;;
lui;;
.;;
J';;
etais;;
tres;;
malheureux;;
.;;
"
";;
Pourtant;;
;;
au;;
milieu;;
de;;
cette;;
grande;;
douleur;;
;;
deux;;
chosces;;
me;;
faisaient;;
"
";;
sourire;;
:;;
d';;
abord;;
la;;
pensee;;
de;;
monter;;
sur;;
un;;
navire;;
;;
puis;;
la;;
permission;;
"
";;
qu';;
on;;
m';;
avait;;
donnee;;
d';;
emporter;;
mon;;
perroquet;;
avec;;
moi;;
.;;
Je;;
me;;
"
";;
disais;;
que;;
Robinson;;
avait;;
quitte;;
son;;
ile;;
dans;;
des;;
conditions;;
a;;
peu;;
pres;;
"
";;
semblables;;
;;
et;;
cela;;
me;;
donnait;;
du;;
courage;;
.;;
"
";;
Enfin;;
;;
le;;
jour;;
du;;
dpart;;
arriva;;
.;;
MI;PER;
.;PER;
Eyssette;PER;
etait;;
deja;;
a;;
Lyon;LOC;loc.adm.town
depuis;;
"
";;
une;;
semaine;;
.;;
Il;;
avait;;
pris;;
les;;
devants;;
avec;;
les;;
gros;;
meubles;;
.;;
Je;;
partis;;
"
";;
donc;;
en;;
compagnie;;
de;;
acques;PER;
;;
de;;
ma;;
mere;;
et;;
de;;
la;PER;
vieille;PER;
Annou;PER;
.;;
"
";;
Mon;;
grand;;
frere;;
l';;
abbe;PER;
ne;;
partait;;
pas;;
;;
mis;;
il;;
nous;;
accompagna;;
"
";;
jusqu';;
a;;
la;;
diligence;;
de;;
Beaucaire;;
;;
et;;
aussi;;
le;PER;
concierge;PER;
Colombe;PER;
nous;;
"
";;
accompagna;;
.;;
C';;
est;;
lui;;
qui;;
marchait;;
devant;;
en;;
poussant;;
une;;
enorme;;
"
";;
brouette;;
chargee;;
de;;
malles;;
.;;
Derriere;;
venait;;
mon;;
frere;;
l';;
abbe;;
;;
donnant;;
"
";;
le;;
bras;;
a;;
Me;PER;
Eyssette;PER;
.;;
"
";;
MIon;;
pauvre;;
abbe;;
;;
que;;
je;;
ne;;
devais;;
plus;;
revoirl;;
"
";;
La;PER;
vieille;PER;
Annou;PER;
marchait;;
ensuite;;
;;
flanquee;;
d';;
un;;
enorme;;
parapluic;;
"
";;
bleu;;
et;;
de;;
Jacques;PER;
;;
qui;;
etait;;
bien;;
content;;
d';;
aller;;
a;;
Lyon;LOC;loc.adm.town
;;
mais;;
qui;;
"
";;
sanglotait;;
tout;;
de;;
meme;;
...;;
Enfin;;
;;
ha;;
la;;
queue;;
de;;
la;;
colonne;;
venait;;
"
";;
Daniel;PER;
Eyssette;PER;
;;
portant;;
gravement;;
la;;
cage;;
du;;
perroquet;;
et;;
se;;
retour-;;
"
";;
nant;;
a;;
chaque;;
pas;;
du;;
cote;;
de;;
sa;;
chere;;
fabrique;;
.;;
LE;;
PETIT;;
CHIOSE;;
"
";;
A;;
mesure;;
que;;
la;;
caravane;;
s';;
eloignait;;
;;
l';;
arbre;;
aux;;
grenades;;
se;;
"
";;
haussait;;
tant;;
qu';;
il;;
pouvait;;
par;;
-0;;
dessus;;
les;;
murs;;
du;;
jardin;;
pour;;
la;;
voir;;
"
";;
encore;;
une;;
fois;;
...;;
Les;;
platanes;;
agitaient;;
leurs;;
branches;;
en;;
signe;;
"
";;
d';;
adieu;;
...;;
Daniel;PER;
Eyssette;PER;
;;
tres;;
emu;;
;;
leur;;
envoyait;;
des;;
baisers;;
a;;
tous;;
;;
"
";;
furtivement;;
et;;
du;;
bout;;
des;;
doigts;;
.;;
"
";;
Ie;;
quittai;;
mon;;
ile;;
le;;
go;;
septembre;;
8;;
...;;
LES;;
BABAROTTES;;
(;;
);;
"
";;
O;;
choses;;
de;;
mon;;
enfance;;
;;
quelle;;
impression;;
vous;;
m';;
avez;;
laisseel;;
"
";;
Il;;
me;;
semble;;
que;;
c';;
est;;
hier;;
;;
ce;;
voyage;;
sur;;
le;;
Rh6ne;LOC;loc.phys.hydro
.;;
Je;;
vois;;
encore;;
le;;
"
";;
bateau;;
;;
ses;;
passagers;;
;;
son;;
equipage;;
";";;
j';;
entends;;
le;;
bruit;;
des;;
roues;;
et;;
le;;
"
";;
sifflet;;
de;;
la;;
machine;;
.;;
Le;;
capitaine;;
s';;
appelait;;
Genies;PER;
;;
le;;
maftre;;
coq;;
"
";;
Montelimart;PER;
.;;
On;;
n';;
oublie;;
pas;;
ces;;
choses;;
-0;;
la;;
.;;
"
";;
La;;
traversee;;
dura;;
trois;;
jours;;
.;;
Je;;
passai;;
ces;;
trois;;
jours;;
sur;;
le;;
pont;;
;;
"
";;
descendant;;
au;;
salon;;
juste;;
pour;;
manger;;
et;;
dormir;;
.;;
Le;;
reste;;
du;;
temps;;
;;
"
";;
j';;
allais;;
me;;
mettre;;
a;;
la;;
pointe;;
extreme;;
du;;
navire;;
;;
pres;;
de;;
l';;
ancre;;
.;;
Il;;
y;;
"
";;
avait;;
la;;
une;;
grosse;;
cloche;;
qu';;
on;;
sonnait;;
en;;
entrant;;
dans;;
les;;
villes;;
:;;
"
";;
je;;
m';;
asseyais;;
a;;
cote;;
de;;
cette;;
cloche;;
;;
parmi;;
des;;
tas;;
de;;
cordes;;
";";;
je;;
posais;;
"
";;
la;;
cage;;
du;;
perroquet;;
entre;;
mes;;
jambes;;
et;;
je;;
regardais;;
.;;
Le;LOC;loc.phys.hydro
Rhone;LOC;loc.phys.hydro
etait;;
"
";;
si;;
large;;
qu';;
on;;
voyait;;
a;;
peine;;
ses;;
rives;;
.;;
Moi;;
;;
je;;
l';;
aurais;;
voulu;;
encore;;
"
";;
plus;;
large;;
;;
et;;
qu';;
il;;
se;;
ft;;
appele;;
:;;
la;;
merl;;
Le;;
ciel;;
riait;;
;;
l';;
onde;;
etait;;
"
";;
verte;;
.;;
De;;
grandes;;
barques;;
descendaient;;
au;;
fil;;
de;;
l';;
eau;;
.;;
Des;;
mariniers;;
;;
"
";;
gueant;;
le;;
fleuve;;
a;;
dos;;
de;;
mules;;
;;
passaient;;
pres;;
de;;
nous;;
en;;
chantant;;
.;;
"
";;
Parfois;;
;;
le;;
bateau;;
longeait;;
quelque;;
ile;;
bien;;
touffue;;
;;
couverte;;
de;;
joncs;;
"
";;
(;;
r;;
);;
Nom;;
donne;;
dans;;
le;;
Midi;LOC;loc.adm.reg
a;;
ces;;
gros;;
insectes;;
noirs;;
que;;
1'Academie;;
appelle;;
des;;
"
 ";;
blttes;;
et;;
les;;
gens;;
du;;
Nord;LOC;loc.adm.reg
des;;
s;;
cafards;;
;;
LE;;
PETIT;;
CHOSE;;
"
";;
et;;
de;;
saules;;
.;;
Ohl;;
une;;
ile;;
deserteln;;
me;;
disais;;
-je;;
dans;;
moi;;
-0;;
meme;;
";";;
et;;
"
";;
je;;
la;;
devorais;;
des;;
yeux;;
...;;
"
";;
Vers;;
la;;
fin;;
du;;
troisieme;;
jour;;
;;
je;;
crus;;
que;;
nous;;
allions;;
avoir;;
un;;
"
";;
grain;;
.;;
Le;;
ciel;;
s';;
etait;;
assombri;;
subitement;;
";";;
un;;
brouillard;;
epais;;
dansait;;
"
";;
sur;;
le;;
fleuve;;
";";;
ha;;
l';;
avant;;
du;;
navire;;
on;;
avait;;
allume;;
une;;
grosse;;
lanterne;;
;;
"
";;
et;;
;;
ma;;
foi;;
;;
en;;
presence;;
de;;
tous;;
ces;;
symptomes;;
;;
je;;
commencais;;
a;;
etre;;
"
";;
emu;;
...;;
A;;
ce;;
moment;;
;;
quelqu';;
un;;
dit;;
pres;;
de;;
moi;;
:;;
aVoila;;
Lyon;LOC;loc.adm.town
ln;;
En;;
"
";;
meme;;
temps;;
la;;
grosse;;
cloche;;
se;;
mit;;
a;;
sonner;;
.;;
C';;
etait;;
Lyon;LOC;loc.adm.town
.;;
"
";;
Confusement;;
;;
dans;;
le;;
brouillard;;
;;
je;;
vis;;
des;;
lumieres;;
briller;;
sur;;
l';;
une;;
"
";;
et;;
sur;;
l';;
autre;;
rive;;
";";;
nous;;
passames;;
sous;;
un;;
pont;;
;;
puis;;
sous;;
un;;
autre;;
.;;
"
";;
A;;
chaque;;
fois;;
l';;
enorme;;
tuyau;;
de;;
la;;
machine;;
se;;
courbait;;
en;;
deux;;
et;;
"
";;
crachait;;
des;;
torrents;;
d';;
une;;
fumee;;
noire;;
qui;;
faisait;;
tousser;;
...;;
Sur;;
le;;
"
";;
bateau;;
;;
c';;
etait;;
un;;
remue;;
-0;;
menage;;
effroyable;;
.;;
Les;;
passagers;;
cherchaient;;
"
";;
leurs;;
malles;;
";";;
les;;
matelots;;
juraient;;
en;;
roulant;;
des;;
tonneaux;;
dans;;
"
";;
1'ombre;;
.;;
Il;;
pleuvait;;
..;;
"
";;
e;;
me;;
hatai;;
de;;
rejoindre;;
ma;;
mere;;
;;
Jacques;PER;
et;;
la;PER;
vieille;PER;
Annou;PER;
qui;;
"
";;
etaient;;
a;;
l';;
autre;;
bout;;
du;;
bateau;;
;;
et;;
nous;;
voila;;
tous;;
les;;
quatre;;
;;
serres;;
"
";;
les;;
uns;;
contre;;
les;;
autres;;
;;
sous;;
le;;
grand;;
parapluie;;
d';;
Annou;PER;
;;
tandis;;
quc;;
"
";;
le;;
bateau;;
se;;
rangeait;;
au;;
long;;
des;;
quais;;
et;;
que;;
le;;
debarquement;;
com-;;
"
";;
mencait;;
.;;
"
";;
En;;
verite;;
;;
si;;
M.;PER;
Eyssette;PER;
n';;
etait;;
pas;;
venu;;
nous;;
tirer;;
de;;
l;;
;;
je;;
crois;;
"
";;
que;;
nous;;
n';;
en;;
serions;;
jamais;;
sortis;;
.;;
Il;;
arriva;;
vers;;
nous;;
;;
a;;
tatons;;
;;
en;;
"
";;
criant;;
:;;
a;;
Qui;;
vivel;;
qui;;
viveln;;
A;;
ce;;
a;;
qui;;
viveln;;
bien;;
connu;;
;;
nous;;
repon-;;
"
";;
dimes;;
:;;
 ;;
amis.n;;
tous;;
les;;
quatre;;
a;;
la;;
fois;;
avec;;
un;;
bonheur;;
;;
un;;
soulage-;;
"
";;
ment;;
inexprimable;;
...;;
M.;PER;
Eyssette;PER;
nous;;
embrassa;;
lestement;;
;;
prit;;
mon;;
"
";;
frere;;
d';;
une;;
nain;;
;;
moi;;
de;;
l';;
autre;;
;;
dit;;
aux;;
femmes;;
:;;
Suivez;;
-0;;
moilo;;
et;;
"
";;
en;;
route;;
...;;
Ahl;;
c';;
etait;;
un;;
homme;;
.;;
"
";;
Nous;;
avancions;;
avec;;
peine;;
";";;
il;;
faisait;;
nuit;;
;;
le;;
pont;;
glissait;;
.;;
A;;
chaque;;
"
";;
pas;;
;;
on;;
se;;
heurtait;;
contre;;
des;;
caisses;;
...;;
Tout;;
a;;
coup;;
;;
du;;
bout;;
du;;
navire;;
;;
"
";;
une;;
voix;;
stridente;;
;;
eploree;;
;;
arrive;;
jusqu';;
a;;
nous;;
:;;
aRobinson;PER;
l;;
Robinsonl;PER;
"
";;
disait;;
la;;
voix;;
.;;
"
";;
-0;;
Ahl;;
mon;;
Dieul;MISC;
m';;
ecriai;;
-je;;
";";;
et;;
j';;
essayai;;
de;;
degager;;
ma;;
main;;
de;;
"
";;
celle;;
de;;
mon;;
pere;;
";";;
lui;;
croyant;;
que;;
j';;
avais;;
glisse;;
;;
me;;
serra;;
plus;;
fort;;
.;;
"
";;
La;;
voix;;
reprit;;
;;
plus;;
stridente;;
encore;;
;;
et;;
plus;;
eploree;;
:;;
 ;;
Robinsonl;PER;
"
";;
mon;;
pauvre;;
Robinsonl;PER;
e;;
fis;;
un;;
nouvel;;
effort;;
pour;;
degager;;
ma;;
main;;
.;;
"
 ";;
Mon;;
perroquet;;
;;
criai;;
-je;;
;;
mon;;
perroquet.n;;
"
";;
-0;;
Il;;
parle;;
donc;;
maintenant;;
dit;;
acques;PER;
.;;
"
";;
S';;
il;;
parlait;;
;;
je;;
crois;;
bien;;
";";;
on;;
l';;
entendait;;
d';;
une;;
lieue;;
.;;
Dans;;
monLES;;
BABAROTTES;;
"
";;
I3;;
"
";;
trouble;;
;;
je;;
l';;
avais;;
oublie;;
;;
la;;
-0;;
bas;;
;;
tout;;
au;;
bout;;
du;;
navire;;
;;
pres;;
de;;
l';;
ancre;;
;;
"
";;
et;;
c';;
est;;
de;;
la;;
qu';;
il;;
m';;
appelait;;
;;
en;;
criant;;
de;;
toutes;;
ses;;
forces;;
:;;
 ;;
Robinsonl;PER;
"
";;
Robinsonl;PER;
mon;;
pauvre;;
Robinsonln;PER;
"
";;
Malheureusement;;
nous;;
etions;;
loin;;
";";;
le;;
capitaine;;
criait;;
:;;
a;;
Depe-;;
"
";;
chons;;
-nous;;
.;;
"
";;
--;;
Nous;;
viendrons;;
le;;
chercher;;
demain;;
;;
dit;;
M.;PER;
Eyssette;PER;
";";;
sur;;
les;;
"
";;
bateaux;;
;;
rien;;
ne;;
s';;
egare;;
.;;
Et;;
la;;
-0;;
dessus;;
;;
malgre;;
mes;;
larmes;;
;;
il;;
m';;
entraina;;
.;;
"
";;
Pecairel;;
le;;
lendemain;;
on;;
l';;
envoya;;
chercher;;
et;;
on;;
ne;;
le;;
trouva;;
pas;;
...;;
"
";;
Jugez;;
de;;
mon;;
desespoir;;
:;;
plus;;
de;;
Vendredil;PER;
plus;;
de;;
perroquetl;;
"
";;
Robinson;;
n';;
etait;;
plus;;
possible;;
.;;
Le;;
moyen;;
;;
d';;
ailleurs;;
;;
avec;;
la;;
meilleure;;
"
";;
volonte;;
du;;
monde;;
;;
de;;
se;;
forger;;
une;;
fle;;
deserte;;
;;
a;;
un;;
quatrieme;;
etage;;
"
";;
dans;;
une;;
maison;;
sale;;
et;;
humide;;
;;
rue;LOC;loc.oro
Lanterne;LOC;loc.oro
?;;
"
";;
Ohl;;
l';;
horrible;;
maisonl;;
Je;;
la;;
verrai;;
toute;;
ma;;
vie;;
:;;
l';;
escalier;;
etait;;
"
";;
gluant;;
";";;
la;;
cour;;
ressemblait;;
a;;
un;;
puits;;
";";;
le;;
concierge;;
;;
un;;
cordonnier;;
;;
"
";;
avait;;
son;;
echope;;
contre;;
la;;
pompe;;
...;;
C';;
etait;;
hideux;;
.;;
"
";;
Le;;
soir;;
de;;
notre;;
arrivee;;
;;
la;PER;
vieille;PER;
Annou;PER;
;;
en;;
s';;
installant;;
dans;;
sa;;
"
";;
cuisine;;
;;
poussa;;
un;;
cri;;
de;;
detresse;;
:;;
"
";;
Les;;
babarottesl;;
les;;
babarottesl;;
"
";;
Nous;;
accourmes;;
.;;
Quel;;
spectaclel;;
...;;
La;;
cuisine;;
etait;;
pleine;;
de;;
"
";;
ces;;
vilaines;;
betes;;
";";;
il;;
y;;
en;;
avait;;
sur;;
la;;
credence;;
;;
au;;
long;;
des;;
murs;;
;;
dans;;
"
";;
les;;
tiroirs;;
;;
sur;;
la;;
cheminee;;
;;
dans;;
le;;
buffet;;
;;
partout;;
.;;
Sans;;
le;;
vouloir;;
;;
"
";;
on;;
en;;
ecrasait;;
.;;
Pouahl;;
Annou;PER;
en;;
avait;;
dejh;;
tue;;
beaucoup;;
";";;
mais;;
plus;;
"
";;
elle;;
en;;
tuait;;
;;
plus;;
il;;
en;;
venait;;
.;;
Elles;;
arrivaient;;
par;;
le;;
trou;;
de;;
l';;
evier;;
;;
"
";;
on;;
boucha;;
le;;
trou;;
de;;
l';;
evier;;
";";;
mais;;
le;;
lendemain;;
soir;;
elles;;
revinrent;;
"
";;
par;;
un;;
autre;;
endroit;;
;;
on;;
ne;;
sait;;
d';;
o.;;
Il;;
fallut;;
avoir;;
un;;
chat;;
expres;;
"
";;
pour;;
les;;
tuer;;
;;
et;;
toutes;;
les;;
nuits;;
c';;
etait;;
dans;;
la;;
cuisine;;
une;;
effroyable;;
"
";;
boucherie;;
.;;
"
";;
Les;;
babarottes;;
me;;
firent;;
hair;;
Lyon;LOC;loc.adm.town
des;;
le;;
premier;;
soir;;
.;;
Le;;
lende-;;
"
";;
main;;
;;
ce;;
fut;;
bien;;
pis;;
.;;
Il;;
fallait;;
prendre;;
des;;
habitudes;;
nouvelles;;
";";;
les;;
"
";;
heures;;
des;;
repas;;
etaient;;
changees;;
...;;
Les;;
pains;;
n';;
avaient;;
pas;;
la;;
meme;;
"
";;
forme;;
que;;
chez;;
nous;;
.;;
On;;
les;;
appelait;;
des;;
couronnes;;
n.;;
En;;
voila;;
un;;
"
";;
noml;;
"
";;
Chez;;
les;;
bouchers;;
;;
quand;;
la;PER;
vieille;PER;
Annou;PER;
demandait;;
une;;
carbonade;;
;;
"
";;
l';;
etalier;;
lui;;
riait;;
au;;
nez;;
";";;
il;;
ne;;
savait;;
pas;;
ce;;
que;;
c';;
etait;;
une;;
 ;;
carbonaden;;
"
";;
ce;;
sauvagel;;
...;;
Ahl;;
je;;
me;;
suis;;
bien;;
ennuye;;
.;;
"
";;
Le;;
dimanche;;
;;
pour;;
nous;;
egayer;;
un;;
peu;;
;;
nous;;
allions;;
nous;;
promener;;
"
";;
en;;
famille;;
sur;;
les;;
quais;;
du;;
Rhone;LOC;loc.phys.hydro
;;
avec;;
des;;
parapluies;;
.;;
Instinctivement;;
"
";;
nous;;
nous;;
dirigions;;
toujours;;
vers;;
le;;
Midi;LOC;loc.adm.reg
;;
du;;
c6te;;
de;;
Perrache;LOC;loc.adm.town
.;;
aIlLE;;
PETIT;;
CHOSE;;
"
";;
me;;
semble;;
que;;
cela;;
nous;;
rapproche;;
du;;
pays;;
;;
disait;;
ma;;
mere;;
;;
qui;;
"
";;
languissait;;
encore;;
plus;;
que;;
moi;;
...;;
Ces;;
promenades;;
de;;
famille;;
etaient;;
"
";;
lugubres;;
.;;
M.;PER;
Eyssette;PER;
grondait;;
;;
Jacques;PER;
pleurait;;
tout;;
le;;
temps;;
;;
moi;;
"
";;
je;;
me;;
tenais;;
toujours;;
derriere;;
";";;
je;;
ne;;
sais;;
pas;;
pourquoi;;
;;
j';;
avais;;
honte;;
"
";;
d';;
etre;;
dans;;
la;;
rue;;
;;
sans;;
doute;;
parce;;
que;;
nous;;
etions;;
pauvres;;
.;;
"
";;
Au;;
bout;;
d';;
un;;
mois;;
;;
la;PER;
vieille;PER;
Annou;PER;
tomba;;
malade;;
.;;
Les;;
brouillards;;
"
";;
la;;
tuaient;;
";";;
on;;
dut;;
la;;
renvoyer;;
dans;;
le;LOC;loc.adm.reg
Midi;LOC;loc.adm.reg
.;;
Cette;;
pauvre;;
fille;;
;;
qui;;
"
";;
aimait;;
ma;;
mere;;
a;;
la;;
passion;;
;;
ne;;
pouvait;;
pas;;
se;;
decider;;
a;;
nous;;
quitter;;
.;;
"
";;
Elle;;
suppliait;;
qu';;
on;;
la;;
gardat;;
;;
promettant;;
de;;
ne;;
pas;;
mourir;;
.;;
Il;;
fallut;;
"
";;
l';;
embarquer;;
de;;
force;;
.;;
Arrivee;;
dans;;
le;LOC;loc.adm.reg
Midi;LOC;loc.adm.reg
;;
elle;;
s';;
y;;
maria;;
de;;
desespoir;;
.;;
"
";;
Annou;PER;
partie;;
;;
on;;
ne;;
prit;;
pas;;
de;;
nouvelle;;
bonne;;
;;
ce;;
qui;;
me;;
parut;;
"
";;
le;;
comble;;
de;;
la;;
misere;;
...;;
La;;
femme;;
du;;
concierge;;
montait;;
faire;;
le;;
gros;;
"
";;
ouvrage;;
";";;
ma;;
mere;;
;;
au;;
feu;;
des;;
fourneaux;;
;;
calcinait;;
ses;;
belles;;
mains;;
"
";;
blanches;;
que;;
j';;
aimais;;
tant;;
a;;
embrasser;;
";";;
quant;;
aux;;
provisions;;
;;
c';;
est;;
"
";;
Iacques;PER;
qui;;
les;;
faisait;;
.;;
On;;
lui;;
mettait;;
un;;
grand;;
panier;;
sous;;
le;;
bras;;
;;
en;;
"
";;
lui;;
disant;;
:;;
 ;;
