Token;Label_Maj;Quaero_Maj
Justement;;
l;;
e';;
est;;
le;;
bracelet;;
que;;
madame;;
a;;
"
";;
perdu;;
hier;;
en;;
se;;
promenant;;
avee;;
les;;
anfhntsl;;
lle;;
"
";;
va;;
8tre;;
bien;;
contente;;
de;;
le;;
retrouver;;
;;
oar;;
nousMAMCG;;
D;;
JRANN;PER;
.;;
"
";;
l';;
avons;;
eherh6;;
jusqu';;
h;;
la;;
nuit;;
.;;
Ie;;
vais;;
la;;
lui;;
por-;;
"
";;
tor;;
:;;
an;;
attendant;;
;;
ma;;
brave;;
fmme;;
;;
aayea;;
-0;;
voua;;
"
";;
asur;;
le;;
hana;;
.;;
Patito;;
;;
vions;;
avaa;;
moi;;
;;
tu;;
rendras;;
"
";;
toi;;
-0;;
mme;;
le;;
braselaet;;
a;;
madame;;
.;;
"
";;
Ia;PER;
patit;PER;
Ieanne;PER;
regarda;;
asa;;
mbre;;
;;
qui;;
lui;;
dit;;
:;;
"
";;
a;;
VWa;;
;;
ma;;
flllo;;
;;
at;;
sois;;
bion;;
honnt;;
.;;
n;;
"
";;
Mailamo;PER;
umont;PER;
.;;
"
";;
Ia;;
servanto;;
prit;;
launne;PER;
pur;;
la;;
main;;
et;;
la;;
fit;;
en-;;
"
";;
trer;;
dans;;
Ia;;
maison;;
.;;
Elles;;
montbrent;;
un;;
grand;;
"
";;
esealier;;
et;;
traversbrent;;
une;;
chambre;;
ploine;;
da;;
"
";;
beuaux;;
meuhles;;
.;;
lennne;PER;
ouvrait;;
do;;
gcands;;
yeux;;
;;
cur;;
"
";;
olle;;
n';;
avait;;
jamais;;
rian;;
vu;;
de;;
semblable;;
.;;
Elles;;
en-;;
"
";;
trbrent;;
duns;;
une;;
autre;;
humbre;;
ou;;
il;;
y;;
avait;;
deux;;
"
";;
lits;;
tout;;
blanos;;
.;;
Mme;PER;
Dumont;PER;
6tait;;
occupee;;
 ;;
pei-;;
"
";;
gner;;
les;;
cheveux;;
blonds;;
d';;
une;;
petite;;
demoisello;;
"
";;
qui;;
6tait;;
de;;
lge;;
de;;
Jeanne;PER;
;;
et;;
qui;;
se;;
mit;;
i;;
diro;;
:;;
"
";;
a;;
Ahl;;
maman;;
;;
la;;
jolie;;
ptite;;
fille;;
;;
voyez;;
doneln;;
"
";;
Mme;PER;
Dumont;PER;
leva;;
les;;
yeux;;
;;
et;;
sa;;
servante;;
lui;;
"
";;
dit;;
:;;
"
";;
a;;
Cstte;;
enfant;;
a;;
trouv6;;
le;;
bracelet;;
de;;
ma-;;
"
";;
dame;;
et;;
vient;;
le;;
lui;;
rapporter;;
.;;
Allons;;
;;
petite;;
;;
"
";;
avanee;;
done;;
;;
madame;;
est;;
bien;;
bonne;;
;;
n;;
aie;;
pas;;
"
";;
peurl;;
w;;
"
";;
.;;
eanne;PER;
se;;
laissa;;
mener;;
par;;
la;;
servante;;
en;;
tenant;;
"
";;
la;;
tte;;
haissee;;
et;;
sans;;
oser;;
seulement;;
lever;;
les;;
"
";;
yeux;;
.;;
"
";;
ILa;;
dame;;
lui;;
dit;;
:;;
"
";;
e;;
Tu;;
ne;;
sais;;
pas;;
tout;;
le;;
plaisir;;
que;;
tu;;
me;;
fais;;
;;
"
";;
mon;;
enfant;;
;;
en;;
me;;
rapportant;;
ee;;
bracelet;;
.;;
Qui;;
"
";;
es;;
-0;;
tu;;
donc;;
 ;;
sPnEMIRRR;;
ARTIR;;
.;;
"
";;
Comma;;
laeunno;PER;
ne;;
diauit;;
rin;;
;;
lu;;
aarvante;;
r6pan-;;
"
";;
dit;;
pour;;
lle;;
"
";;
Mndame;;
;;
sa;;
mr;;
eat;;
an;;
has;;
 ;;
la;;
porto;;
;;
o';;
ost;;
"
";;
une;;
puuvr;;
fno;;
qui;;
domuando;;
sen;;
pi;;
"
";;
-0;;
Js;;
daaaendruai;;
la;;
voir;;
aussitt;;
que;;
jaurai;;
re-;;
"
";;
lav6;;
les;;
chavaux;;
d';;
Isaure;PER;
.;;
"
";;
--;;
Madalains;PER;
;;
s';;
oria;;
Ia;;
ptit;;
demisells;;
"
";;
blnds;;
;;
jespo;;
qu;;
tn;;
no;;
dires;;
plwe;;
que;;
le;;
"
";;
endrli;;
ost;;
un;;
jour;;
ds;;
malheur;;
:;;
tu;;
vois;;
bien;;
"
";;
que;;
lon;;
peut;;
tro;;
heuroux;;
ca;;
jourl;;
tout;;
eommo;;
"
";;
tin;;
uutro;;
.;;
"
";;
-0;;
Et;;
e;;
n;;
eux;;
p;;
quil;;
ny;;
it;;
d;;
honheus;;
"
";;
que;;
pour;;
moi;;
aujourd'hui;;
;;
ajouta;;
Mmo;PER;
Dumont;PER;
;;
"
";;
cstto;;
pauvrs;;
femme;;
sea;;
bien;;
resompenee-;;
"
";;
Mmie;PER;
Dumont;PER;
descendit;;
ualors;;
;;
suivie;;
d';;
Isaure;PER;
et;;
"
";;
do;;
la;;
servante;;
;;
qui;;
tenait;;
toujours;;
Janne;PER;
pas;;
la;;
"
";;
main;;
.;;
Quand;;
llo;;
fut;;
urriveo;;
au;;
bas;;
de;;
l';;
esealier;;
;;
"
";;
ll;;
appela;;
Catherine;PER;
;;
et;;
;;
la;;
voyant;;
si;;
ple;;
;;
ell;;
l;;
"
";;
fit;;
asseoir;;
.;;
"
";;
a;;
O;;
avez;;
-vous;;
done;;
trouv6;;
mon;;
braeelet;;
?;;
"
";;
-0;;
Madame;;
;;
e';;
est;;
Jeane;PER;
;;
ma;;
petite;;
fille;;
;;
qui;;
la;;
"
";;
vu;;
reluire;;
au;;
soleil;;
et;;
qui;;
l';;
a;;
ruamass6;;
au;;
hord;;
du;;
"
";;
foss8;;
sur;;
la;;
route;;
"
";;
i;;
;;
a;;
narco;;
do;;
o;;
rairee;;
"
";;
voici;;
quinze;;
franes;;
pour;;
vous;;
reeompenser;;
de;;
"
";;
votre;;
probit6;;
.;;
"
  ";;
rei;;
;;
madams;;
:;;
i;;
nai;;
fit;;
qe;;
mss;;
];;
"
";;
deoir;;
en;;
vous;;
rendant;;
ee;;
qui;;
vous;;
appartient;;
;;
je;;
];;
"
";;
ne;;
dois;;
pas;;
en;;
etre;;
recompensee;;
.;;
"
";;
GiaaeeeI;;
"
";;
plaisir;;
;;
je;;
veux;;
vous;;
en;;
faire;;
un;;
aussi;;
:;;
prene;;
];;
"
";;
done;;
cet;;
argent;;
.;;
NFaN;;
B;;
JIEANNR;PER;
.;;
"
";;
-0;;
Que;;
ieu;;
vous;;
banisso;;
;;
mndme;;
;;
ur;;
lo;;
"
";;
bion;;
que;;
vous;;
ma;;
faitssl;;
"
";;
-0;;
Mais;;
;;
ditaa;;
-moi;;
:;;
il;;
me;;
aembl;;
que;;
je;;
ne;;
vous;;
"
";;
i;;
jamuis;;
vu;;
dans;;
ee;;
pya;;
-0;;
eit;;
Pourquoi;;
mndioa-;;
"
";;
vous;;
done;;
;;
6tant;;
oncuro;;
dans;;
la;;
farae;;
do;;
l';;
gaf;;
"
";;
-0;;
Cest;;
que;;
;;
maduame;;
;;
jy;;
suias;;
tore6a;;
pur;;
mu;;
"
";;
grande;;
misbra;;
.;;
n;;
"
";;
Alors;;
elle;;
raeonta;;
son;;
mulheur;;
et;;
la;;
charit6;;
da;;
"
";;
lua;PER;
mbre;PER;
Nunnetta;PER;
.;;
"
";;
a;;
Ctherine;PER;
;;
vous;;
envarrez;;
volr;;
patits;;
flllo;;
iei;;
"
";;
tous;;
les;;
vendredis;;
;;
et;;
j;;
lui;;
donnerai;;
une;;
pice;;
du;;
"
";;
inquunte;;
centimes;;
.;;
"
";;
--;;
(;;
Que;;
Dieu;;
vous;;
recompense;;
;;
madamel;;
n;;
"
";;
KEt;;
Catherine;PER;
;;
ayat;;
prias;;
aa;;
fille;;
par;;
la;;
main;;
;;
"
";;
sortit;;
pour;;
retourner;;
chez;;
la;PER;
mbre;PER;
Nannette;PER;
.;;
"
";;
En;;
entrant;;
;;
elle;;
lui;;
presenta;;
les;;
trois;;
piess;;
de;;
"
";;
oinq;;
franes;;
quon;;
lui;;
wvait;;
donnes;;
:;;
"
";;
s;;
Prene;;
-0;;
les;;
;;
mre;PER;
Nannette;PER;
;;
ga;;
vous;;
ddomma-;;
"
";;
gera;;
un;;
peu;;
;;
car;;
il;;
nest;;
pas;;
juste;;
que;;
vous;;
me;;
lo-;;
"
";;
giez;;
poeur;;
rien;;
si;;
je;;
puis;;
vous;;
donner;;
quelque;;
chose;;
.;;
"
";;
-0;;
Vous;;
savez;;
bien;;
;;
Catherine;PER;
;;
que;;
je;;
ne;;
veux;;
"
";;
rien;;
aeeepter;;
pour;;
cela;;
;;
ce;;
n';;
est;;
pas;;
une;;
grande;;
"
";;
gene;;
pour;;
moi;;
de;;
vous;;
avoir;;
dans;;
ma;;
maison;;
;;
qui;;
"
";;
eut;;
nous;;
loger;;
toutes;;
les;;
deux;;
;;
mon;;
feu;;
peut;;
"
";;
faire;;
bouillir;;
votre;;
pot;;
en;;
meme;;
temps;;
que;;
le;;
mien;;
.;;
"
";;
Mais;;
donnez;;
-moi;;
votre;;
argent;;
;;
je;;
vous;;
le;;
garderai;;
"
";;
pour;;
acheter;;
ce;;
qui;;
vous;;
sera;;
necessaire;;
.;;
"
";;
Gatharine;PER;
va;;
dans;;
san;;
viilage;;
.;;
"
";;
Apres;;
setre;;
reposee;;
tout;;
le;;
reste;;
de;;
la;;
journ6e;;
;;
"
";;
Catherine;PER;
se;;
soucha;;
de;;
bonne;;
heure;;
.;;
Le;;
lende;;
-0;;
RMIRn;;
PARIIR;;
.;;
"
";;
muin;;
lla;;
avella;;
laeanna;PER;
de;;
han;;
matn;;
;;
elle;;
l';;
ha-;;
"
";;
hilla;;
at;;
lui;;
luva;;
lea;;
mains;;
et;;
lo;;
visag;;
;;
puis;;
;;
aprbs;;
"
";;
lui;;
avoir;;
fait;;
fira;;
sa;;
pribra;;
;;
ella;;
lui;;
dit;;
:;;
"
";;
a;;
Ma;;
fllle;;
;;
il;;
faut;;
qu;;
j';;
aille;;
a;;
notre;;
villago;;
pour;;
"
";;
prier;;
maltre;PER;
Guillaume;PER;
da;;
muamenaer;;
isi;;
notra;;
"
";;
pauvre;;
mobilier;;
.;;
le;;
ne;;
peux;;
pa;;
tammaner;;
;;
tu;;
es;;
"
";;
trop;;
potit;;
pour;;
fire;;
tnt;;
da;;
chemin;;
;;
tu;;
no;;
mar-;;
"
";;
horuais;;
pns;;
ponduanl;;
trois;;
lieues;;
de;;
suite;;
.;;
Si;;
la;PER;
"
";;
mre;PER;
Nunnette;PER;
;;
qui;;
ost;;
une;;
brave;;
femme;;
;;
veut;;
"
";;
bian;;
ta;;
garder;;
aee;;
ello;;
pendant;;
ce;;
tmps;;
-0;;
lh;;
;;
jirai;;
"
";;
trouver;;
mattr;PER;
Guillaume;PER;
;;
ot;;
tu;;
mattandras;;
ioi;;
;;
"
";;
jae;;
oouchorai;;
dans;;
aa;;
grunge;;
;;
et;;
demain;;
de;;
honno;;
"
";;
heura;;
je;;
serai;;
de;;
retour;;
.;;
"
";;
i;;
id;;
innno;;
ilun;;
n;;
wss;;
:;;
pei;;
e;;
"
";;
olle;;
eut;;
consid6r6;;
la;;
bonne;;
flgure;;
de;;
la;PER;
mbere;PER;
Nan-;PER;
"
";;
nette;PER;
;;
elle;;
dit;;
qu';;
elle;;
voulait;;
bien;;
rester;;
;;
Cathe-;PER;
];PER;
"
";PER;
rine;PER;
partit;;
;;
et;;
euanne;PER;
;;
sappreehant;;
tout;;
douee-;;
];;
"
";;
ment;;
de;;
la;PER;
mre;PER;
Nannette;PER;
;;
lui;;
dit;;
:;;
"
 ";;
vules;;
-0;;
ous;;
memmener;;
aux;;
champs;;
aee;;
];;
"
";;
vous;;
 ;;
je;;
garderai;;
bien;;
les;;
oisons;;
.;;
"
";;
-0i;;
;;
ma;;
Jeanne;PER;
;;
je;;
ne;;
demande;;
pas;;
mieux;;
.;;
"
";;
Aprs;;
lavoir;;
fait;;
d6jeuner;;
aee;;
elle;;
;;
la;PER;
mere;PER;
];PER;
"
";PER;
Nannette;PER;
amena;;
les;;
oisons;;
sous;;
le;;
noyer;;
;;
et;;
leanne;PER;
];;
"
";;
lesgarda;;
pendant;;
que;;
la;;
vieille;;
femms;;
d6taehaitea;;
];;
"
";;
vaehe;;
et;;
sa;;
ehbvre;;
.;;
Cette;;
petite;;
sentendait;;
si;;
bienh;PER;
];;
"
";;
conduire;;
les;;
oies;;
et;;
i;;
les;;
empecher;;
de;;
faire;;
du;;
dom-;;
];;
"
";;
mage;;
;;
que;;
la;PER;
mre;PER;
Nainnette;PER;
en;;
6tait;;
tout;;
etonnea;;
.;;
];;
"
";;
ers;;
les;;
dix;;
heures;;
;;
comme;;
il;;
eommengait;;
h;;
];;
"
";;
faire;;
chaud;;
;;
elles;;
firent;;
rentrer;;
les;;
betes;;
;;
qui;;
ne;;
];;
"
";;
voulaient;;
plns;;
manger;;
dehors;;
;;
paree;;
qu';;
elles;;
];;
"
";;
6taient;;
tourmentees;;
par;;
les;;
mouches;;
.;;
Jeanne;PER;
vou-;;
];;
"
";;
lut;;
-0;;
ensuite;;
aller;;
a;;
l';;
herhe;;
;;
elle;;
en;;
ramassa;;
un;;
bon]NANG;;
D;;
JANNH;PER;
.;;
"
";;
petit;;
puaquet;;
qu';;
ellae;;
lia;;
dans;;
sun;;
tablier;;
;;
et;;
olla;;
la;;
"
";;
pst;;
su;;
sa;;
tte;;
an;;
l;;
maintanant;;
avea;;
80s;;
deux;;
"
";;
petites;;
mains;;
;;
pour;;
le;;
raporter;;
a;;
la;;
maisn;;
.;;
ILa;PER;
"
";;
mbre;PER;
Nannetta;PER;
lui;;
donnu;;
des;;
prunes;;
pour;;
ason;;
gou-;;
"
";;
ter;;
;;
et;;
;;
quand;;
la;;
haleur;;
fut;;
tomhee;;
;;
alles;;
flrant;;
"
";;
sortir;;
oneore;;
les;;
hestiaux;;
;;
et;;
ne;;
les;;
ramanbrent;;
"
";;
qu';;
i;;
la;;
brune;;
;;
en;;
puaasuant;;
puar;;
l';;
abrauvoir;;
.;;
On;;
leur;;
"
";;
donna;;
pour;;
la;;
nuit;;
uno;;
grande;;
partio;;
de;;
lherba;;
"
";;
qui;;
avait;;
te6;;
ramass6e;;
.;;
ILa;PER;
mre;PER;
Nannette;PER;
fit;;
une;;
"
";;
honne;;
soupo;;
aux;;
pommes;;
de;;
terro;;
;;
et;;
Jeanne;PER;
;;
qui;;
"
";;
n'6tait;;
pus;;
habituee;;
 ;;
en;;
avoir;;
de;;
pareille;;
;;
en;;
"
";;
mangea;;
uno;;
grande;;
assiettee;;
;;
puis;;
elle;;
se;;
coueha;;
.;;
"
";;
Lenfant;;
6tait;;
bien;;
un;;
peu;;
lasse;;
;;
mais;;
tres;;
-0;;
contente;;
"
";;
d';;
avoir;;
aid6;;
la;PER;
mbre;PER;
Nannette;PER;
.;;
"
";;
Ia;PER;
mtre;PER;
Mannaetto;PER;
mne;;
eanne;PER;
h;;
la;;
messe;;
.;;
"
";;
Le;;
lendemain;;
;;
en;;
s';;
eveillant;;
;;
la;PER;
petite;PER;
Jeunne;PER;
"
";;
appela;;
sa;;
mbra;;
;;
puis;;
;;
se;;
souvenant;;
qu';;
elle;;
n'6tait;;
"
";;
pas;;
la;;
;;
elle;;
se;;
leva;;
;;
s';;
habilla;;
et;;
pria;;
la;PER;
mbre;PER;
Nan-;PER;
"
";;
nette;PER;
de;;
la;;
laver;;
et;;
de;;
la;;
peigner;;
;;
comme;;
faisait;;
"
";;
Catherine;PER;
;;
ensuite;;
;;
elle;;
se;;
mit;;
 ;;
genoux;;
et;;
fit;;
sa;;
"
";;
priire;;
.;;
"
";;
a;;
Quelles;;
prieres;;
sais;;
-0;;
tu;;
 ;;
lui;;
demanda;;
la;PER;
mre;PER;
"
";PER;
Nannette;PER;
.;;
"
";;
-0;;
e;;
sais;;
Notre;MISC;
Pere;MISC;
et;;
Je;MISC;
vous;MISC;
sale;MISC;
;;
Marie;MISC;
.;;
"
";;
-0;;
Dias;;
-0;;
les;;
done;;
tout;;
haut;;
.;;
n;;
"
";;
eanne;PER;
les;;
r6ecita;;
sans;;
en;;
manquer;;
un;;
mot;;
.;;
"
";;
Quand;;
alle;;
eut;;
fini;;
;;
eomme;;
elle;;
restait;;
enecore;;
a;;
"
";;
genoux;;
;;
la.mere;PER;
Nannette;PER;
lui;;
demanda;;
:;;
"
";;
a;;
Que;;
dis;;
-0;;
tu;;
done;;
encore;;
f;;
"
";;
-0;;
Je;;
demande;;
au;;
bon;;
Dieu;;
d';;
avoir;;
piti6;;
derFREMIRRE;;
PAHYTIk;;
.;;
"
";;
nous;;
at;;
de;;
bnir;;
tous;;
eaux;;
qui;;
nous;;
assislont;;
;;
"
";;
io;;
dis;;
votra;;
nom;;
lo;;
premir;;
et;;
celui;;
de;;
Mme;PER;
Du-;PER;
"
";PER;
mont;PER;
apres;;
.;;
Maman;PER;
me;;
la;;
fait;;
diro;;
aomme;;
eela;;
"
";;
hier;;
.;;
n;;
"
";;
la;;
messe;;
sonna;;
;;
t;;
la;PER;
mbre;PER;
Nannette;PER;
prit;;
ses;;
"
";;
leaux;;
hahits;;
.;;
Elle;;
regarda;;
la;PER;
potite;PER;
leanno;PER;
;;
aet;;
;;
lui;;
"
";;
voyant;;
un;;
fichu;;
tout;;
dshir6;;
;;
elle;;
lui;;
en;;
mit;;
un;;
"
";;
des;;
sions;;
;;
puis;;
elles;;
puartirent;;
pour;;
leglise;;
;;
em-;;
"
";;
portant;;
chuacune;;
sa;;
chaise;;
.;;
"
";;
Pendant;;
toute;;
la;;
messe;;
;;
Jeanne;PER;
tint;;
un;;
chapelet;;
"
";;
quo;;
lui;;
avait;;
pret;;
la;PER;
mre;PER;
Nanntte;PER;
;;
et;;
dit;;
seas;;
"
";;
pribres;;
.;;
Elle;;
ne;;
tourna;;
point;;
Ia;;
tle;;
pour;;
voir;;
qui;;
"
";;
entrait;;
ni;;
qui;;
sortait;;
;;
elle;;
se;;
mettait;;
a;;
genoux;;
en;;
"
";;
iumo;;
temps;;
que;;
tout;;
le;;
monde;;
;;
et;;
se;;
relevait;;
"
";;
coIme;;
les;;
autres;;
.;;
"
";;
M.;PER;
le;PER;
eur6;PER;
;;
aprbes;;
la;;
messe;;
;;
demanda;;
 ;;
la;PER;
mero;PER;
"
";PER;
Nannette;PER;
oi;;
elle;;
avait;;
pris;;
cette;;
enfant;;
-0;;
la;;
.;;
Alors;;
"
";;
elle;;
lui;;
raeonta;;
l';;
histoire;;
de;;
Catherine;PER;
.;;
"
";;
a;PER;
Mere;PER;
Nannette;PER;
;;
vous;;
etes;;
une;;
digne;;
femmne;;
;;
"
";;
lui;;
dit;;
-il;;
;;
la;;
parole;;
de;;
Dieu;;
n';;
est;;
pas;;
perdue;;
pour;;
"
";;
OUB;;
.;;
"
";;
Retour;;
de;;
Catherine;PER;
.;;
"
";;
Vers;;
midi;;
;;
lon;;
vit;;
venir;;
mattre;PER;
Guillaume;PER;
dans;;
"
";;
une;;
charrette;;
attel6e;;
d';;
un;;
bel;;
ane;;
brun;;
.;;
l;;
s';;
arreta;;
];;
"
";;
devant;;
la;;
porte;;
de;;
la;PER;
mhre;PER;
Nannette;PER;
;;
et;;
fit;;
descen-;;
];;
"
";;
dre;;
Catherine;PER;
;;
qui;;
fut;;
bien;;
contente;;
de;;
revoir;;
sa;;
];;
"
";;
petite;PER;
Jeanne;PER;
quelle;;
n';;
avait;;
jamais;;
quittee;;
aupa-;;
"
";;
ravant;;
.;;
Elle;;
ddtela;;
lane;;
;;
la;PER;
mre;PER;
Nannette;PER;
le;;
prit;;
];;
"
";;
par;;
le;;
licou;;
pour;;
lattacher;;
dans;;
l'6table;;
a;;
a0;;
t;;
de;;
];;
"
";;
sa;;
vaehe;;
;;
puis;;
ello;;
remplit;;
lo;;
rAtelier;;
de;;
bon;;
tfle;;
;;
];;
"
";;
et;;
revint;;
aider;;
Guillaume;PER;
i;;
descendre;;
le;;
coffre;;
et]KNFANCR;;
DRB;;
JANNE;PER;
.;;
"
";;
];;
"
";;
1e;;
lit;;
da;;
Ctherine;PER;
.;;
Ce;;
lit;;
avait;;
des;;
rideaux;;
de;;
toue;;
];;
"
";;
ruay6e;;
et;;
una;;
paillasasa;;
que;;
Guillauma;PER;
avait;;
rem-;;
];;
"
";;
plie;;
de;;
puille;;
frathe;;
;;
en;;
souvenir;;
de;;
son;;
amitie;;
"
";;
HI;;
"

";;
aI;;
"
";;
:;;
"
";;
I;;
"
";;
r'I;;
"
";;
E;;
"
";;
h;;
"


";;
Ki;;
"
";;
L;;
"
";;
I;;
"
";;
I;;
"
";;
I;;
"
";;
I;;
"
";;
I;;
"
";;
.;;
"
";;
I;;
"

";;
G;;
"
";;
LLE2;;
"
";;
A;;
"

";;
I;;
"
";;
II1;;
"
";;
I;;
"
";;
----l;;
;;
"

 
";;
MI;;
"
";;
N;;
"
 ";;
I;;
"
";;
"""";;
W;;
"



";;
I3;;
"
";;
l;;
"


";;
I;;
S;;
"
";;
k;;
-0;;
at;;
"
";;
N;;
"
";;
3;;
.;;
"
";;
Ia;;
"
";;
II;;
"

";;
--ggg;;
"
";;
eanna;PER;
Aette;;
e;;
prlres;;
.;;
"
";;
pour;;
son;;
parent;;
;;
lhomme;;
d6funt;;
de;;
Catherine;PER;
.;;
Il;;
"
";;
y;;
avuait;;
aussi;;
une;;
petite;;
chaise;;
.;;
On;;
monta;;
le;;
ciel;;
"
";;
du;;
lit;;
dans;;
un;;
coin;;
de;;
la;;
chambre;;
;;
qui;;
6tait;;
fortPRMIIRRE;;
AHTI;;
.;;
"
";;
ade;;
;;
on;;
mit;;
l;;
ohlit;;
dessous;;
at;;
 ;;
l;;
;;
coffhe;;
au;;
"
";;
pied;;
hu;;
lit;;
.;;
"
";;
x;;
A;;
present;;
quo;;
tout;;
est;;
ani;;
-0;;
plaae;;
;;
vona;;
alle;;
"
";;
goter;;
aves;;
notus;;
;;
mattre;PER;
Guillaume;PER;
;;
dit;;
la;PER;
mbre;PER;
"
";PER;
Nannette;PER;
;;
Jai;;
fait;;
une;;
honne;;
trieass6o;;
deo;;
pommes;;
"
";;
de;;
terra;;
nouvelles;;
que;;
jai;;
acecommodees;;
avee;;
mon;;
"
";;
heurre;;
tont;;
frais;;
;;
j';;
ai;;
aussi;;
eueilli;;
une;;
salade;;
dans;;
"
";;
mon;;
jardin;;
;;
et;;
nous;;
lassaisonnerons;;
aveo;;
lhuile;;
"
";;
da;;
mon;;
nuyer;;
.;;
Mlon;;
puin;;
n';;
a;;
quo;;
quatre;;
jours;;
;;
et;;
"
";;
moes;;
pruniers;;
;;
suns;;
les;;
vanter;;
;;
donnent;;
d';;
exeel-;;
"
";;
lentes;;
prunes;;
.;;
"
";;
Rn;;
diaant;;
cela;;
;;
elle;;
alla;;
au;;
cellier;;
avee;;
la;PER;
petit;PER;
"
";;
Jeanne;PER;
;;
et;;
en;;
rapporta;;
du;;
vin;;
bian;;
rougo;;
;;
qui;;
eeu-;;
"
";;
mait;;
tout;;
autour;;
de;;
la;;
gueule;;
du;;
broe;;
.;;
"
";;
a;;
Voyevous;;
;;
mattre;PER;
Guillaume;PER;
;;
dit;;
-elle;;
en;;
po-;;
"
";;
sant;;
le;;
vase;;
sur;;
la;;
table;;
;;
jai;;
toujours;;
un;;
quartaut;;
"
";;
ds;;
bon;;
vin;;
en;;
peree;;
.;;
Si;;
quelque;;
voisin;;
regoit;;
un;;
"
";;
mauvais;;
eoup;;
;;
je;;
lui;;
en;;
porte;;
un;;
peu;;
;;
quand;;
un;;
[;;
"
";;
malade;;
en;;
convaleseencee;;
n';;
a;;
pas;;
de;;
vin;;
pour;;
se;;
"
";;
refaire;;
;;
je;;
lui;;
en;;
donne;;
aussi;;
longtemps;;
qu';;
il;;
en;;
a;;
];;
"
";;
besoin;;
;;
et;;
tous;;
les;;
dimanches;;
j';;
en;;
donne;;
aussi;;
];;
"
";;
une;;
chopine;;
a;;
pere;PER;
Bonnet;PER;
;;
le;;
vieux;;
pauvre;;
du;;
];;
"
";;
ourg;;
:;;
ga;;
le;;
r6ehauff;;
;;
le;;
cher;;
homme;;
;;
qui;;
aura;;
];;
"
";;
quatre-vingts;;
ans;;
h;;
Nol;MISC;
proehain;;
.;;
Pour;;
moi;;
;;
je;;
];;
"
";;
nen;;
bois;;
gubre;;
que;;
lorsue;;
j';;
ai;;
du;;
monde;;
;;
comme;;
"
";;
aujourdhui;;
.;;
s;;
"
";;
Lon;;
se;;
mit;;
a;;
taible;;
et;;
l';;
on;;
mangea;;
les;;
pommes;;
"
";;
de;;
terre;;
;;
qui;;
etaient;;
excellentes;;
.;;
Mattre;PER;
Guillaume;PER;
;;
"
";;
memplissant;;
son;;
vee;;
jusquaux;;
hords;;
;;
se;;
leva;;
.;;
];;
"
";;
0ta;;
son;;
clapeau;;
et;;
dit;;
:;;
"
";;
a;;
le;;
bhois;;
a;;
la;;
sant6;;
d;;
las;PER;
mre;PER;
Nannett;PER;
;;
quia;;
];;
"
";;
compassian;;
du;;
pauvre;;
mondel;;
xENFANC;;
D;;
JBAMNR;PER;
.;;
"
";;
Quand;;
on;;
eut;;
fini;;
;;
la;PER;
mre;PER;
Nannette;PER;
tira;;
un;;
bn;;
"
";;
saau;;
d';;
eau;;
frtehe;;
pour;;
faire;;
hoir;;
l';;
ane;;
de;;
maitre;PER;
"
";PER;
Guillaume;PER;
.;;
Il;;
l';;
attela;;
et;;
s';;
en;;
retourna;;
chea;;
lui;;
.;;
"
";;
Ctherine;PER;
va;;
h;;
la;;
porte;;
de;;
.;;
le;;
oure;;
.;;
"
";;
Aprbs;;
lo;;
d6part;;
de;;
mattra;PER;
Guillaume;PER;
;;
Catherine;PER;
"
";;
prit;;
ea;;
flllo;;
pur;;
lu;;
main;;
et;;
lui;;
donna;;
ason;;
bissae;;
;;
"
";;
olles;;
firent;;
une;;
tourn6o;;
dans;;
le;;
bourg;;
et;;
dans;;
les;;
"
";;
metairies;;
des;;
aenvirons;;
.;;
En;;
passant;;
;;
elles;;
earretb-;;
"
";;
rent;;
devant;;
la;;
porte;;
do;;
M.;PER;
le;PER;
eure;PER;
;;
qui;;
les;;
fit;;
entrer;;
.;;
"
";;
a;;
Ma;;
honne;;
femme;;
;;
dit;;
-il;;
h;;
Catherine;PER;
;;
pour-;;
"
";;
quoi;;
ne;;
plaee;;
-vous;;
puas;;
cette;;
enfant;;
chez;;
quelque;;
"
";;
cultivateur;;
qui;;
l';;
enverruit;;
aux;;
champs;;
gurder;;
les;;
"
";;
bestiaux;;
Rlle;;
yserait;;
plus;;
heureuse;;
qu';;
elle;;
ne;;
peut;;
"
";;
ltre;;
avee;;
vous;;
;;
et;;
elle;;
ne;;
saceoutumerait;;
pus;;
a;;
"
";;
mendier;;
.;;
Prenes;;
gardel;;
vous;;
en;;
ferez;;
une;;
fai-;;
"
";;
n6ante;;
.;;
"
";;
-0;;
Nonsieur;PER;
le;PER;
eur6;PER;
;;
il;;
y;;
a;;
longtemps;;
que;;
jy;;
"
";;
ai;;
pense;;
;;
et;;
je;;
vous;;
assure;;
que;;
cest;;
un;;
grand;;
cha-;;
"
";;
grin;;
pour;;
moi;;
que;;
de;;
la;;
voir;;
aller;;
aux;;
portes;;
:;;
il;;
"
";;
y;;
a;;
meme;;
des;;
jours;;
o;;
elle;;
ne;;
peut;;
sy;;
deoider;;
;;
"
";;
mais;;
je;;
suis;;
si;;
faible;;
;;
si;;
malade;;
;;
que;;
je;;
ne;;
pour-;;
"
";;
rai;;
eortir;;
de;;
tout;;
l';;
hiver;;
.;;
"
";;
-0;;
Pourquoi;;
done;;
cela;;
f;;
"
";;
-0;;
Cest;;
que;;
les;;
