Token;Label_Maj;Quaero_Maj
belle;;
cage;;
au;;
fond;;
de;;
ma;;
résidence;;
d’;;
hiver;;
;;
et;;
"
";;
me;;
voilà;;
;;
plus;;
Crusoé;PER;
que;;
jamais;;
;;
passant;;
mes;;
journées;;
en;;
tête;;
à;;
tête;;
"
";;
avec;;
cet;;
intéressant;;
volatile;;
et;;
cherchant;;
à;;
lui;;
faire;;
dire;;
:;;
«;;
Robinson;;
;;
"
";;
mon;;
pauvre;;
Robinson;PER;
!;;
»;;
Comprenez;;
-vous;;
cela;;
?;;
Ce;;
perroquet;;
;;
que;;
"
";;
l’;PER;
oncle;PER;
Baptiste;PER;
m';;
avait;;
donné;;
pour;;
se;;
débarrasser;;
de;;
son;;
éternel;;
"
";;
bavardage;;
;;
s’;;
obstina;;
à;;
ne;;
pas;;
parler;;
dès;;
qu’;;
il;;
fut;;
à;;
moi;;
...;;
Pas;;
plus;;
"
";;
«;;
mon;;
pauvre;;
Robinson;;
»;;
qu';;
autre;;
chose;;
;;
jamais;;
je;;
n’;;
en;;
pus;;
rien;;
tirer;;
.;;
"
";;
Malgré;;
cela;;
;;
je;;
l’;;
aimais;;
beaucoup;;
et;;
j’;;
en;;
avais;;
le;;
plus;;
grand;;
soin;;
.;;
"

";;
Nous;;
vivions;;
ainsi;;
;;
mon;;
Perroquet;;
et;;
moi;;
;;
dans;;
la;;
plus;;
austère;;
"
";;
solitude;;
;;
lorsqu';;
un;;
matin;;
il;;
m’;;
arriva;;
une;;
chose;;
vraiment;;
extraordinaire;;
.;;
"
";;
Ce;;
jour;;
-0;;
B;;
;;
j';;
avais;;
quitté;;
ma;;
cabane;;
de;;
bonne;;
heure;;
et;;
je;;
faisais;;
;;
armé;;
"
";;
jusqu';;
aux;;
dents;;
;;
un;;
voyage;;
d’;;
exploration;;
à;;
travers;;
mon;;
île;;
.;;
Tout;;
à;;
"
";;
coup;;
;;
je;;
vis;;
venir;;
de;;
mon;;
côté;;
un;;
groupe;;
de;;
trois;;
ou;;
quatre;;
personnes;;
;;
"
";;
qui;;
parlaient;;
à;;
voix;;
très;;
haute;;
et;;
gesticulaient;;
vivement;;
.;;
Juste;;
Dieu;;
!;;
"
";;
des;;
hommes;;
dans;;
mon;;
île;;
!;;
Je;;
n’;;
eus;;
que;;
le;;
temps;;
de;;
me;;
jeter;;
derrière;;
"
";;
un;;
bouquet;;
de;;
lauriers;;
-0;;
roses;;
;;
et;;
à;;
plat;;
ventre;;
;;
s’;;
il;;
vous;;
plaît;;
.;;
Les;;
"
";;
hommes;;
passèrent;;
près;;
de;;
moi;;
sans;;
me;;
voir;;
.;;
Je;;
crus;;
distinguer;;
la;;
"
";;
voix;;
du;;
concierge;PER;
Colombe;PER;
;;
ce;;
qui;;
me;;
rassura;;
un;;
peu;;
;;
mais;;
;;
c’;;
est;;
"
";;
égal;;
;;
dès;;
qu’;;
ils;;
furent;;
loin;;
je;;
sortis;;
de;;
ma;;
cachette;;
et;;
je;;
les;;
suivis;;
à;;
"
";;
distance;;
pour;;
voir;;
ce;;
que;;
tout;;
cela;;
deviendrait;;
.;;
"

";;
Ces;;
étrangers;;
restèrent;;
longtemps;;
dans;;
mon;;
île;;
.;;
Ils;;
la;;
visitèrent;;
"
";;
d’;;
un;;
bout;;
à;;
l’;;
autre;;
dans;;
tous;;
ses;;
détails;;
.;;
Je;;
les;;
vis;;
entrer;;
dans;;
mes;;
"
";;
grottes;;
et;;
sonder;;
avec;;
leurs;;
cannes;;
la;;
profondeur;;
de;;
mes;;
océans;;
:;;
De;;
"
";;
temps;;
en;;
temps;;
ils;;
s’;;
arrêtaient;;
et;;
remuaient;;
la;;
tête;;
.;;
Toute;;
ma;;
crainte;;
"
";;
était;;
qu';;
ils;;
ne;;
vinssent;;
à;;
découvrir;;
mes;;
résidences;;
.;;
Que;;
serais;;
-je;;
"
";;
devenu;;
;;
grand;;
Dieu;;
!;;
Heureusement;;
;;
il;;
n’;;
en;;
fut;;
rien;;
;;
et;;
au;;
bout;;
d’;;
une;;
"
";;
demi-heure;;
;;
les;;
hommes;;
se;;
retirèrent;;
sans;;
se;;
douter;;
seulement;;
que;;
"
";;
l’;;
île;;
était;;
habitée;;
.;;
Dès;;
qu’;;
ils;;
furent;;
partis;;
;;
je;;
courus;;
m’;;
enfermer;;
dans;;
"
";;
une;;
de;;
mes;;
cabanes;;
;;
et;;
passai;;
là;;
le;;
reste;;
du;;
jour;;
à;;
me;;
demander;;
quels;;
"
";;
étaient;;
ces;;
hommes;;
et;;
ce;;
qu';;
ils;;
étaient;;
venus;;
faire;;
.;;
"

 

 

 

";;
:;;
"
";;
$;;
"
";;
Î;;
"
";;
4;;
"
";;
0;;
"
";;
|;;
"

 

";;
LA;;
FABRIQUE;;
9;;
"

";;
dd;;
"

 

 

";;
TS;;
"

 

 

";;
J';;
allais;;
le;;
savoir;;
bientôt;;
.;;
"

";;
Le;;
soir;;
;;
à;;
souper;;
;;
M.;PER;
Eyssette;PER;
nous;;
annonça;;
solennellement;;
que;;
la;;
"
";;
fabrique;;
était;;
vendue;;
;;
et;;
que;;
;;
dans;;
un;;
mois;;
;;
nous;;
partirions;;
tous;;
pour;;
"
";;
Lyon;LOC;loc.adm.town
;;
où;;
nous;;
allions;;
demeurer;;
désormais;;
.;;
"

";;
Ce;;
fut;;
un;;
coup;;
terrible;;
.;;
II;;
me;;
sembla;;
que;;
le;;
ciel;;
croulait;;
.;;
La;;
"
";;
fabrique;;
vendue;;
!;;
Eh;;
bien;;
!;;
et;;
mon;;
île;;
;;
mes;;
grottes;;
;;
mes;;
cabanes;;
?;;
"

";;
Hélas;;
!;;
l’;;
île;;
;;
les;;
grottes;;
;;
les;;
cabanes;;
;;
M.;PER;
Eyssette;PER;
avait;;
tout;;
vendu;;
;;
"
";;
il;;
fallait;;
tout;;
quitter;;
.;;
Dieu;MISC;
;;
que;;
je;;
pleurais;;
!;;
…;;
"

";;
Pendant;;
un;;
mois;;
;;
tandis;;
qu’;;
à;;
la;;
maison;;
on;;
emballait;;
les;;
glaces;;
;;
la;;
"
";;
vaisselle;;
;;
je;;
me;;
promenais;;
triste;;
et;;
seul;;
dans;;
ma;;
chère;;
fabrique;;
.;;
Je;;
"
";;
n';;
avais;;
plus;;
le;;
cœur;;
à;;
jouer;;
;;
vous;;
pensez;;
...;;
oh;;
!;;
non;;
...;;
J’;;
allais;;
m’;;
asseoir;;
"
";;
dans;;
tous;;
les;;
coins;;
;;
et;;
regardant;;
les;;
objets;;
autour;;
de;;
moi;;
;;
je;;
leur;;
parlais;;
"
";;
comme;;
à;;
des;;
personnes;;
;;
je;;
disais;;
aux;;
platanes;;
:;;
«;;
Adieu;;
;;
mes;;
chers;;
"
";;
amis;;
!;;
»;;
et;;
aux;;
bassins;;
:;;
«;;
C’;;
est;;
fini;;
;;
nous;;
ne;;
nous;;
verrons;;
plus;;
!;;
»;;
Il;;
y;;
"
";;
avait;;
dans;;
le;;
fond;;
du;;
jardin;;
un;;
grand;;
grenadier;;
dont;;
les;;
belles;;
fleurs;;
"
";;
rouges;;
s’;;
épanouissaient;;
au;;
soleil;;
.;;
Je;;
lui;;
dis;;
en;;
sanglotant;;
:;;
«;;
Donne;;
-moi;;
"
";;
une;;
de;;
tes;;
fleurs;;
.;;
»;;
Il;;
me;;
la;;
donna;;
.;;
Je;;
la;;
mis;;
dans;;
ma;;
poitrine;;
;;
en;;
souvenir;;
"
";;
de;;
lui;;
.;;
J';;
étais;;
très;;
malheureux;;
.;;
"

";;
Pourtant;;
;;
au;;
milieu;;
de;;
cette;;
grande;;
douleur;;
;;
deux;;
choses;;
me;;
faisaient;;
"
";;
sourire;;
:;;
d’;;
abord;;
la;;
pensée;;
de;;
monter;;
sur;;
un;;
navire;;
;;
puis;;
la;;
permission;;
"
";;
qu’;;
on;;
m';;
avait;;
donnée;;
d’;;
emporter;;
mon;;
perroquet;;
avec;;
moi;;
.;;
Je;;
me;;
"
";;
disais;;
que;;
Robinson;;
avait;;
quitté;;
son;;
île;;
dans;;
des;;
conditions;;
à;;
peu;;
près;;
"
";;
semblables;;
;;
et;;
cela;;
me;;
donnait;;
du;;
courage;;
.;;
"

";;
Enfin;;
;;
le;;
jour;;
du;;
départ;;
arriva;;
.;;
M.;PER;
Eyssette;PER;
était;;
déjà;;
à;;
Lyon;LOC;loc.adm.town
depuis;;
"
";;
une;;
semaine;;
.;;
Il;;
avait;;
pris;;
les;;
devants;;
avec;;
les;;
gros;;
meubles;;
.;;
Je;;
partis;;
"
";;
donc;;
en;;
compagnie;;
de;;
Jacques;PER;
;;
de;;
ma;;
mère;;
et;;
de;;
la;PER;
vieille;PER;
Annou;PER;
.;;
"
";;
Mon;;
grand;;
frère;;
l';;
abbé;;
ne;;
partait;;
pas;;
;;
mais;;
il;;
nous;;
accompagna;;
"
";;
jusqu’;;
à;;
la;;
diligence;;
de;;
Beaucaire;;
;;
et;;
aussi;;
le;PER;
concierge;PER;
Colombe;PER;
nous;;
"
";;
accompagna;;
.;;
C’;;
est;;
lui;;
qui;;
marchait;;
devant;;
en;;
poussant;;
une;;
énorme;;
"
";;
brouette;;
chargée;;
de;;
malles;;
.;;
Derrière;;
venait;;
mon;;
frère;;
l’;;
abbé;;
;;
donnant;;
"
";;
le;;
bras;;
à;;
Mme;PER;
Evssette;PER;
.;;
"

";;
Mon;;
pauvre;;
abbé;;
;;
que;;
je;;
ne;;
devais;;
plus;;
revoir;;
!;;
"

";;
La;PER;
vieille;PER;
Annou;PER;
marchait;;
ensuite;;
;;
flanquée;;
d’;;
un;;
énorme;;
parapluie;;
"
";;
bleu;;
et;;
de;;
Jacques;PER;
;;
qui;;
était;;
bien;;
content;;
d’;;
aller;;
à;;
Lyon;LOC;loc.adm.town
;;
mais;;
qui;;
"
";;
sanglotait;;
tout;;
de;;
même;;
...;;
Enfin;;
;;
à;;
la;;
queue;;
de;;
la;;
colonne;;
venait;;
"
";;
Daniel;PER;
Eyssette;PER;
;;
portant;;
gravement;;
la;;
cage;;
du;;
perroquet;;
et;;
se;;
retour-;;
"
";;
nant;;
à;;
chaque;;
pas;;
du;;
côté;;
de;;
sa;;
chère;;
fabrique;;
.;;
"

";;
o;;
"

";;
10;;
LE;;
PETIT;;
CHOSE;;
"

";;
Ne;;
"

 

";;
PS;;
"

 

";;
LL;;
LS;;
TTL;;
Sd;;
TS;;
PS;;
"

 

";;
A;;
mesure;;
que;;
la;;
caravane;;
s’;;
éloignait;;
;;
l’;;
arbre;;
aux;;
grenades;;
se;;
"
";;
haussait;;
tant;;
qu’;;
il;;
pouvait;;
par;;
-0;;
dessus;;
les;;
murs;;
du;;
jardin;;
pour;;
la;;
voir;;
"
";;
encore;;
une;;
fois;;
.;;
Les;;
platanes;;
agitaient;;
leurs;;
branches;;
en;;
signe;;
"
";;
d';;
adieu;;
...;;
Daniel;PER;
Eyssette;PER;
;;
très;;
ému;;
;;
leur;;
envoyait;;
des;;
baisers;;
à;;
tous;;
;;
"
";;
furtivement;;
et;;
du;;
bout;;
des;;
doigts;;
.;;
"

";;
Je;;
quittai;;
mon;;
île;;
le;;
30;;
septembre;;
18;;
...;;
"

 

";;
bte;;
ms;;
—;;
"

";;
|;;
"
";;
|;;
"
";;
:;;
"

 

 

 

";;
I;;
"

";;
LES;;
BABAROTTES;;
(;;
1;;
);;
"

";;
O;;
choses;;
de;;
mon;;
enfance;;
;;
quelle;;
impression;;
vous;;
m';;
avez;;
laissée;;
!;;
"
";;
Il;;
me;;
semble;;
que;;
c’;;
est;;
hier;;
;;
ce;;
voyage;;
sur;;
le;LOC;loc.phys.hydro
Rhône;LOC;loc.phys.hydro
.;;
Je;;
vois;;
encore;;
le;;
"
";;
bateau;;
;;
ses;;
passagers;;
;;
son;;
équipage;;
;;
j';;
entends;;
le;;
bruit;;
des;;
roues;;
et;;
le;;
"
";;
sifflet;;
de;;
la;;
machine;;
.;;
Le;;
capitaine;;
s’;;
appelait;;
Géniès;PER;
;;
le;;
maître;;
coq;;
"
";;
Montélimart;PER;
.;;
On;;
n';;
oublie;;
pas;;
ces;;
choses;;
-là;;
.;;
"

";;
La;;
traversée;;
dura;;
trois;;
jours;;
.;;
Je;;
passai;;
ces;;
trois;;
jours;;
sur;;
le;;
pont;;
;;
"
";;
descendant;;
au;;
salon;;
juste;;
pour;;
manger;;
et;;
dormir;;
.;;
Le;;
reste;;
du;;
temps;;
;;
"
";;
j';;
allais;;
me;;
mettre;;
à;;
la;;
pointe;;
extrême;;
du;;
navire;;
;;
près;;
de;;
l’;;
ancre;;
.;;
Il;;
y;;
"
";;
avait;;
là;;
une;;
grosse;;
cloche;;
qu’;;
on;;
sonnait;;
en;;
entrant;;
dans;;
les;;
villes;;
:;;
"
";;
je;;
m';;
asseyais;;
à;;
côté;;
de;;
cette;;
cloche;;
;;
parmi;;
des;;
tas;;
de;;
cordes;;
;;
je;;
posais;;
"
";;
la;;
cage;;
du;;
perroquet;;
entre;;
mes;;
jambes;;
et;;
je;;
regardais;;
.;;
Le;LOC;loc.phys.hydro
Rhône;LOC;loc.phys.hydro
était;;
"
";;
si;;
large;;
qu’;;
on;;
voyait;;
à;;
peine;;
ses;;
rives;;
.;;
Moi;;
;;
je;;
l’;;
aurais;;
voulu;;
encore;;
"
";;
plus;;
large;;
;;
et;;
qu’;;
il;;
se;;
fût;;
appelé;;
:;;
la;;
mer;;
!;;
Le;;
ciel;;
riait;;
;;
l’;;
onde;;
était;;
"
";;
verte;;
.;;
De;;
grandes;;
barques;;
descendaient;;
au;;
fil;;
de;;
l’;;
eau;;
.;;
Des;;
mariniers;;
;;
"
";;
guéant;;
le;;
fleuve;;
à;;
dos;;
de;;
mules;;
;;
passaient;;
près;;
de;;
nous;;
en;;
chantant;;
.;;
"
";;
Parfois;;
;;
le;;
bateau;;
longeait;;
quelque;;
île;;
bien;;
touffue;;
;;
couverte;;
de;;
joncs;;
"

";;
(;;
1;;
);;
Nom;;
donné;;
dans;;
le;;
Midi;LOC;loc.adm.reg
à;;
ces;;
gros;;
insectes;;
noirs;;
que;;
l’;;
Académie;ORG;
appelle;;
des;;
"
";;
«;;
blattes;;
»;;
et;;
les;;
gens;;
du;;
Nord;LOC;loc.adm.reg
des;;
«;;
cafards;;
»;;
;;
"

";;
12;;
LE;;
PETIT;;
CHOSE;;
"

";;
ot;;
"

";;
et;;
de;;
saules;;
.;;
«;;
Oh;;
!;;
une;;
île;;
désertel;;
»;;
me;;
disais;;
-je;;
dans;;
moi;;
-0;;
même;;
;;
et;;
"
";;
je;;
la;;
dévorais;;
des;;
yeux;;
...;;
"

";;
Vers;;
la;;
fin;;
du;;
troisième;;
jour;;
;;
je;;
crus;;
que;;
nous;;
allions;;
avoir;;
un;;
"
";;
grain;;
.;;
Le;;
ciel;;
s’;;
était;;
assombri;;
subitement;;
;;
un;;
brouillard;;
épais;;
dansait;;
"
";;
sur;;
le;;
fleuve;;
;;
à;;
l';;
avant;;
du;;
navire;;
on;;
avait;;
allumé;;
une;;
grosse;;
lanterne;;
;;
"
";;
et;;
;;
ma;;
foi;;
;;
en;;
présence;;
de;;
tous;;
ces;;
symptômes;;
;;
je;;
commençais;;
à;;
être;;
"
";;
ému;;
...;;
À;;
ce;;
moment;;
;;
quelqu';;
un;;
dit;;
près;;
de;;
moi;;
:;;
«;;
Voilà;;
Lyon;LOC;loc.adm.town
!;;
»;;
En;;
"
";;
même;;
temps;;
la;;
grosse;;
cloche;;
se;;
mit;;
à;;
sonner;;
.;;
C';;
était;;
Lyon;LOC;loc.adm.town
.;;
"

";;
Confusément;;
;;
dans;;
le;;
brouillard;;
;;
je;;
vis;;
des;;
lumières;;
briller;;
sur;;
l’;;
une;;
"
";;
et;;
sur;;
l’;;
autre;;
rive;;
;;
nous;;
passâmes;;
sous;;
un;;
pont;;
;;
puis;;
sous;;
un;;
autre;;
.;;
"
";;
À;;
chaque;;
fois;;
l’;;
énorme;;
tuyau;;
de;;
la;;
machine;;
se;;
courbait;;
en;;
deux;;
et;;
"
";;
crachait;;
des;;
torrents;;
d’;;
une;;
fumée;;
noire;;
qui;;
faisait;;
tousser;;
.;;
Sur;;
le;;
"
";;
bateau;;
;;
c';;
était;;
un;;
remue;;
-0;;
ménage;;
effroyable;;
.;;
Les;;
passagers;;
cherchaient;;
"
";;
leurs;;
malles;;
;;
les;;
matelots;;
juraient;;
en;;
roulant;;
des;;
tonneaux;;
dans;;
"
";;
l’;;
ombre;;
.;;
Il;;
pleuvait;;
…;;
"

";;
Je;;
me;;
hâtai;;
de;;
rejoindre;;
ma;;
mère;;
;;
Jacques;PER;
et;;
la;PER;
vieille;PER;
Annou;PER;
qui;;
"
";;
étaient;;
à;;
l’;;
autre;;
bout;;
du;;
bateau;;
;;
et;;
nous;;
voilà;;
tous;;
les;;
quatre;;
;;
serrés;;
"
";;
les;;
uns;;
contre;;
les;;
autres;;
;;
sous;;
le;;
grand;;
parapluie;;
d’;;
Annou;PER;
;;
tandis;;
que;;
"
";;
le;;
bateau;;
se;;
rangeait;;
au;;
long;;
des;;
quais;;
et;;
que;;
le;;
débarquement;;
com-;;
"
";;
mençait;;
.;;
"

";;
En;;
vérité;;
;;
si;;
M.;PER;
Eyssette;PER;
n’;;
était;;
pas;;
venu;;
nous;;
tirer;;
de;;
là;;
;;
je;;
crois;;
"
";;
que;;
nous;;
n’;;
en;;
serions;;
jamais;;
sortis;;
.;;
Il;;
arriva;;
vers;;
nous;;
;;
à;;
tâtons;;
;;
en;;
"
";;
criant;;
:;;
«;;
Qui;;
vive;;
!;;
qui;;
vive;;
!;;
»;;
À;;
ce;;
«;;
qui;;
vive;;
!;;
»;;
bien;;
connu;;
;;
nous;;
répon-;;
"
";;
dîmes;;
:;;
«;;
amis;;
!;;
»;;
tous;;
les;;
quatre;;
à;;
la;;
fois;;
avec;;
un;;
bonheur;;
;;
un;;
soulage-;;
"
";;
ment;;
inexprimable;;
..;;
M.;PER;
Eyssette;PER;
nous;;
embrassa;;
lestement;;
;;
prit;;
mon;;
"
";;
frère;;
d’;;
une;;
main;;
;;
moi;;
de;;
l’;;
autre;;
;;
dit;;
aux;;
femmes;;
:;;
«;;
Suivez;;
-moi;;
!;;
»;;
et;;
"
";;
en;;
route;;
.;;
Ah;;
!;;
c';;
était;;
un;;
homme;;
.;;
"

";;
Nous;;
avancions;;
avec;;
peine;;
;;
il;;
faisait;;
nuit;;
;;
le;;
pont;;
glissait;;
.;;
À;;
chaque;;
"
";;
pas;;
;;
on;;
se;;
heurtait;;
contre;;
des;;
caisses;;
.;;
Tout;;
à;;
coup;;
;;
du;;
bout;;
du;;
navire;;
;;
"
";;
une;;
voix;;
stridente;;
;;
éplorée;;
;;
arrive;;
jusqu’;;
à;;
nous;;
:;;
«;;
Robinson;;
!;;
Robinson;;
!;;
"
";;
disait;;
la;;
voix;;
.;;
"

";;
—;;
Ah;;
!;;
mon;;
Dieu;;
!;;
m';;
écriai;;
-je;;
;;
et;;
j';;
essayai;;
de;;
dégager;;
ma;;
main;;
de;;
"
";;
celle;;
de;;
mon;;
père;;
;;
lui;;
croyant;;
que;;
j';;
avais;;
glissé;;
;;
me;;
serra;;
plus;;
fort;;
.;;
"

";;
La;;
voix;;
reprit;;
;;
plus;;
stridente;;
encore;;
;;
et;;
plus;;
éplorée;;
:;;
«;;
Robinson;;
!;;
"
";;
mon;;
pauvre;;
Robinson;PER;
!;;
»;;
Je;;
fis;;
un;;
nouvel;;
effort;;
pour;;
dégager;;
ma;;
main;;
.;;
"
";;
«;;
Mon;;
perroquet;;
;;
criai;;
-je;;
;;
mon;;
perroquet;;
!;;
»;;
"

";;
—;;
Il;;
parle;;
donc;;
maintenant;;
?;;
dit;;
Jacques;PER;
.;;
"

";;
S’;;
il;;
parlait;;
;;
je;;
crois;;
bien;;
;;
on;;
l’;;
entendait;;
d’;;
une;;
lieue;;
.;;
Dans;;
mon;;
"

 

 

";;
nant;;
his;;
"

";;
ira;;
green;;
rs;;
"

 

";;
LES;;
BABAROTTES;;
;;
13;;
"

";;
PSS;;
SDS;;
SLT;;
SSL;;
LL;;
TTL;;
St;;
dt;;
"

";;
trouble;;
;;
je;;
l’;;
avais;;
oublié;;
;;
là;;
-0;;
bas;;
;;
tout;;
au;;
bout;;
du;;
navire;;
;;
près;;
de;;
l’;;
ancre;;
;;
"
";;
et;;
c’;;
est;;
de;;
là;;
qu’;;
il;;
m’;;
appelait;;
;;
en;;
criant;;
de;;
toutes;;
ses;;
forces;;
:;;
«;;
Robinson;;
!;;
"
";;
Robinson;;
!;;
mon;;
pauvre;;
Robinson;PER;
!;;
»;;
"

";;
Malheureusement;;
nous;;
étions;;
loin;;
;;
le;;
capitaine;;
criait;;
:;;
«;;
Dépé-;;
"
";;
chons;;
-nous;;
.;;
»;;
"

";;
—;;
Nous;;
viendrons;;
le;;
chercher;;
demain;;
;;
dit;;
M.;PER;
Eyssette;PER;
;;
sur;;
les;;
"
";;
bateaux;;
;;
rien;;
ne;;
s’;;
égare;;
.;;
Et;;
là;;
-0;;
dessus;;
;;
malgré;;
mes;;
larmes;;
;;
il;;
m’;;
entraîna;;
.;;
"
";;
Pécaiïre;;
!;;
le;;
lendemain;;
on;;
l’;;
envoya;;
chercher;;
et;;
on;;
ne;;
le;;
trouva;;
pas;;
.;;
"
";;
Jugez;;
de;;
mon;;
désespoir;;
:;;
plus;;
de;;
Vendredi;PER;
!;;
plus;;
de;;
perroquet;;
!;;
"
";;
Robinson;;
n’;;
était;;
plus;;
possible;;
.;;
Le;;
moyen;;
;;
d’;;
ailleurs;;
;;
avec;;
la;;
meilleure;;
"
";;
volonté;;
du;;
monde;;
;;
de;;
se;;
forger;;
une;;
île;;
déserte;;
;;
à;;
un;;
quatrième;;
étage;;
"
";;
dans;;
une;;
maison;;
sale;;
et;;
humide;;
;;
rue;;
Lanterne;;
?;;
"

";;
Oh;;
!;;
l’;;
horrible;;
maison;;
!;;
Je;;
la;;
verrai;;
toute;;
ma;;
vie;;
:;;
l';;
escalier;;
était;;
"
";;
gluant;;
;;
la;;
cour;;
ressemblait;;
à;;
un;;
puits;;
;;
le;;
concierge;;
;;
un;;
cordonnier;;
;;
"
";;
avait;;
son;;
échope;;
contre;;
la;;
pompe;;
...;;
C';;
était;;
hideux;;
.;;
"

";;
Le;;
soir;;
de;;
notre;;
arrivée;;
;;
la;PER;
vieille;PER;
Annou;PER;
;;
en;;
s’;;
installant;;
dans;;
sa;;
"
";;
cuisine;;
;;
poussa;;
un;;
cri;;
de;;
détresse;;
:;;
"

";;
Les;;
babarottes;;
!;;
les;;
babarottes;;
!;;
"

";;
Nous;;
accourûmes;;
.;;
Quel;;
spectacle;;
!;;
La;;
cuisine;;
était;;
pleine;;
de;;
"
";;
ces;;
vilaines;;
bêtes;;
;;
il;;
y;;
en;;
avait;;
sur;;
la;;
crédence;;
;;
au;;
long;;
des;;
murs;;
;;
dans;;
"
";;
les;;
tiroirs;;
;;
sur;;
la;;
cheminée;;
;;
dans;;
le;;
buffet;;
;;
partout;;
.;;
Sans;;
le;;
vouloir;;
;;
"
";;
on;;
en;;
écrasait;;
.;;
Pouah;;
!;;
Annou;PER;
en;;
avait;;
déjà;;
tué;;
beaucoup;;
;;
mais;;
plus;;
"
";;
elle;;
en;;
tuait;;
;;
plus;;
il;;
en;;
venait;;
.;;
Elles;;
arrivaient;;
par;;
le;;
trou;;
de;;
l’;;
évier;;
;;
"
";;
on;;
boucha;;
le;;
trou;;
de;;
l’;;
évier;;
;;
mais;;
le;;
lendemain;;
soir;;
elles;;
revinrent;;
"
";;
par;;
un;;
autre;;
endroit;;
;;
on;;
ne;;
sait;;
d’;;
où;;
.;;
Il;;
fallut;;
avoir;;
un;;
chat;;
exprès;;
"
";;
pour;;
les;;
tuer;;
;;
et;;
toutes;;
les;;
nuits;;
c';;
était;;
dans;;
la;;
cuisine;;
une;;
effroyable;;
"
";;
boucherie;;
.;;
"

";;
Les;;
babarottes;;
me;;
firent;;
haïr;;
Lyon;LOC;loc.adm.town
dès;;
le;;
premier;;
soir;;
.;;
Le;;
lende-;;
"
";;
main;;
;;
ce;;
fut;;
bien;;
pis;;
.;;
Il;;
fallait;;
prendre;;
des;;
habitudes;;
nouvelles;;
;;
les;;
"
";;
heures;;
des;;
repas;;
étaient;;
changées;;
.;;
Les;;
pains;;
n’;;
avaient;;
pas;;
la;;
même;;
"
";;
forme;;
que;;
chez;;
nous;;
.;;
On;;
les;;
appelait;;
des;;
«;;
couronnes;;
»;;
.;;
En;;
voilà;;
un;;
"
";;
nom;;
!;;
"

";;
Chez;;
les;;
bouchers;;
;;
quand;;
la;PER;
vieille;PER;
Annou;PER;
demandait;;
une;;
carbonade;;
;;
"
";;
l’;;
étalier;;
lui;;
riait;;
au;;
nez;;
;;
il;;
ne;;
savait;;
pas;;
ce;;
que;;
c';;
était;;
une;;
«;;
carbonade;;
»;;
"
";;
ce;;
sauvage;;
!;;
Ah;;
!;;
je;;
me;;
suis;;
bien;;
ennuyé;;
.;;
"

";;
Le;;
dimanche;;
;;
pour;;
nous;;
égayer;;
un;;
peu;;
;;
nous;;
allions;;
nous;;
promener;;
"
";;
en;;
famille;;
sur;;
les;;
quais;;
du;;
Rhône;LOC;loc.phys.hydro
;;
avec;;
des;;
parapluies;;
.;;
Instinctivement;;
"
";;
nous;;
nous;;
dirigions;;
toujours;;
vers;;
le;LOC;loc.adm.reg
Midi;LOC;loc.adm.reg
;;
du;;
côté;;
de;;
Perrache;LOC;loc.adm.town
.;;
«;;
Il;;
"

";;
14;;
;;
LE;;
PETIT;;
CHOSE;;
"

";;
DR;;
DORE;;
RDORLRDR;;
D;;
RR;;
R;;
RR;;
 ;;
q;;
DT;;
"

";;
me;;
semble;;
que;;
cela;;
nous;;
rapproche;;
du;;
pays;;
»;;
;;
disait;;
ma;;
mère;;
;;
qui;;
"
";;
languissait;;
encore;;
plus;;
que;;
moi;;
.;;
Ces;;
promenades;;
de;;
famille;;
étaient;;
"
";;
lugubres;;
.;;
M.;PER;
Eyssette;PER;
grondait;;
;;
Jacques;PER;
pleurait;;
tout;;
le;;
temps;;
;;
moi;;
"
";;
je;;
me;;
tenais;;
toujours;;
derrière;;
;;
je;;
ne;;
sais;;
pas;;
pourquoi;;
;;
j';;
avais;;
honte;;
"
";;
d’;;
être;;
dans;;
la;;
rue;;
;;
sans;;
doute;;
parce;;
que;;
nous;;
étions;;
pauvres;;
.;;
"

";;
Au;;
bout;;
d’;;
un;;
mois;;
.;;
la;PER;
vieille;PER;
Annou;PER;
tomba;;
malade;;
.;;
Les;;
brouillards;;
"
";;
la;;
tuaient;;
;;
on;;
dut;;
la;;
renvoyer;;
dans;;
le;LOC;loc.adm.reg
Midi;LOC;loc.adm.reg
.;;
Cette;;
pauvre;;
fille;;
;;
qui;;
"
";;
aimait;;
ma;;
mère;;
à;;
la;;
passion;;
;;
ne;;
pouvait;;
pas;;
se;;
décider;;
à;;
nous;;
quitter;;
.;;
"
";;
Elle;;
suppliait;;
qu’;;
on;;
la;;
gardât;;
;;
promettant;;
de;;
ne;;
pas;;
mourir;;
.;;
Il;;
fallut;;
"
";;
l’;;
embarquer;;
de;;
force;;
.;;
Arrivée;;
dans;;
le;LOC;loc.adm.reg
Midi;LOC;loc.adm.reg
;;
elle;;
s’;;
y;;
maria;;
de;;
désespoir;;
.;;
"

";;
Annou;PER;
partie;;
;;
on;;
ne;;
prit;;
pas;;
de;;
nouvelle;;
bonne;;
;;
ce;;
qui;;
me;;
parut;;
"
";;
le;;
comble;;
de;;
la;;
misère;;
...;;
La;;
femme;;
du;;
concierge;;
montait;;
faire;;
le;;
gros;;
"
";;
ouvrage;;
;;
ma;;
mère;;
;;
au;;
feu;;
des;;
fourneaux;;
