Token;Label;Quaero;Correction
pour;;;
vous;;;
?;;;
"
";;;
—;;;
Non;;;
vraiment;;;
,;;;
monsieur;;;
le;;;
maire;;;
,;;;
j';;;
en;;;
aurais;;;
été;;;
bien;;;
fâchée;;;
!;;;
Si;;;
la;;;
pauvre;;;
femme;;;
s';;;
était;;;
crue;;;
en;;;
danger;;;
,;;;
cette;;;
idée;;;
l';;;
aurait;;;
peut-être;;;
fait;;;
mourir;;;
plus;;;
tôt;;;
.;;;
Elle;;;
n';;;
a;;;
pas;;;
eu;;;
un;;;
seul;;;
instant;;;
la;;;
pensée;;;
que;;;
tout;;;
serait;;;
bientôt;;;
fini;;;
pour;;;
elle;;;
,;;;
et;;;
pour;;;
tout;;;
l';;;
or;;;
du;;;
monde;;;
je;;;
ne;;;
le;;;
lui;;;
aurais;;;
pas;;;
dit;;;
.;;;
D';;;
ailleurs;;;
,;;;
je;;;
suis;;;
jeune;;;
et;;;
je;;;
peux;;;
travailler;;;
:;;;
il;;;
est;;;
juste;;;
que;;;
son;;;
neveu;;;
hérite;;;
";";;;
il;;;
faudra;;;
l';;;
avertir;;;
.;;;
"
";;;
—;;;
Je;;;
vais;;;
lui;;;
envoyer;;;
un;;;
exprès;;;
,;;;
»;;;
dit;;;
le;;;
maire;;;
.;;;
Et;;;
il;;;
sortit;;;
.;;;
"
";;;
Jeanne;PER;;
se;;;
mit;;;
à;;;
genoux;;;
au;;;
pied;;;
du;;;
lit;;;
et;;;
lut;;;
les;;;
prières;;;
des;;;
morts;;;
";";;;
de;;;
temps;;;
en;;;
temps;;;
elle;;;
se;;;
levait;;;
pour;;;
embrasser;;;
la;;;
défunte;;;
,;;;
puis;;;
elle;;;
continuait;;;
ses;;;
prières;;;
en;;;
pleurant;;;
.;;;
Elle;;;
fit;;;
la;;;
veillée;;;
du;;;
corps;;;
en;;;
compagnie;;;
des;;;
deux;;;
bonnes;;;
voisines;;;
qui;;;
ne;;;
voulurent;;;
pas;;;
la;;;
quitter;;;
.;;;
"
";;;
On;;;
enterre;;;
la;;;
mère;;;
Nannette;LOC;;
.;;;
"
";;;
Comme;;;
la;;;
mère;;;
Nannette;LOC;;
avait;;;
été;;;
une;;;
honnête;;;
femme;;;
,;;;
bien;;;
obligeante;;;
,;;;
tout;;;
le;;;
monde;;;
du;;;
bourg;;;
,;;;
jusqu';;;
aux;;;
petits;;;
enfants;;;
,;;;
vint;;;
,;;;
le;;;
lendemain;;;
matin;;;
,;;;
la;;;
voir;;;
sur;;;
son;;;
lit;;;
de;;;
mort;;;
et;;;
lui;;;
apporter;;;
des;;;
bouquets;;;
d';;;
herbes;;;
fortes;;;
.;;;
Quoique;;;
Jeanne;PER;;
pleurât;;;
toujours;;;
,;;;
elle;;;
présentait;;;
le;;;
buis;;;
à;;;
tous;;;
ceux;;;
qui;;;
voulaient;;;
jeter;;;
de;;;
l';;;
eau;;;
bénite;;;
sur;;;
le;;;
corps;;;
.;;;
Vers;;;
midi;;;
,;;;
le;;;
charpentier;;;
apporta;;;
la;;;
bière;;;
,;;;
et;;;
Jeanne;PER;;
,;;;
aidée;;;
de;;;
ses;;;
deux;;;
voisines;;;
,;;;
y;;;
plaça;;;
le;;;
corps;;;
après;;;
l';;;
avoir;;;
embrassé;;;
une;;;
dernière;;;
fois;;;
.;;;
Pendant;;;
qu';;;
on;;;
clouait;;;
le;;;
couvercle;;;
,;;;
la;;;
pauvre;;;
fille;;;
criait;;;
sans;;;
pouvoir;;;
se;;;
retenir;;;
.;;;
On;;;
mit;;;
la;;;
bière;;;
devant;;;
la;;;
porte;;;
";";;;
alors;;;
le;;;
maire;;;
entra;;;
avec;;;
maître;;;
Gerbaud;PER;;
,;;;
neveu;;;
et;;;
héritier;;;
de;;;
la;;;
défunte;;;
,;;;
et;;;
la;;;
maison;;;
s';;;
emplit;;;
de;;;
monde;;;
.;;;
Jeanne;PER;;
,;;;
la;;;
tête;;;
enfoncée;;;
dans;;;
sa;;;
capote;;;
,;;;
pleurait;;;
dans;;;
un;;;
coin;;;
.;;;
M.;;;
le;;;
curé;;;
vint;;;
avec;;;
la;;;
croix;;;
,;;;
et;;;
l';;;
on;;;
partit;;;
pour;;;
l';;;
église;;;
.;;;
La;;;
pauvre;;;
fille;;;
n';;;
aurait;;;
pas;;;
pu;;;
suivre;;;
l';;;
enterrement;;;
si;;;
les;;;
voisines;;;
ne;;;
l';;;
eussent;;;
soutenue;;;
.;;;
"
";;;
Après;;;
la;;;
cérémonie;;;
,;;;
on;;;
la;;;
ramena;;;
dans;;;
la;;;
maison;;;
,;;;
où;;;
le;;;
maire;;;
et;;;
Gerbaud;PER;;
étaient;;;
déjà;;;
rendus;;;
.;;;
M.;;;
le;;;
curé;;;
ne;;;
tarda;;;
pas;;;
à;;;
les;;;
y;;;
rejoindre;;;
.;;;
"
";;;
«;;;
Maître;PER;;
Gerbaud;PER;;
,;;;
dit;;;
-il;;;
,;;;
cette;;;
fille;;;
a;;;
son;;;
lit;;;
et;;;
son;;;
coffre;;;
,;;;
tout;;;
le;;;
monde;;;
le;;;
sait;;;
";";;;
vous;;;
les;;;
lui;;;
laisserez;;;
bien;;;
emporter;;;
?;;;
"
";;;
—;;;
Elle;;;
a;;;
aussi;;;
huit;;;
draps;;;
tout;;;
neufs;;;
dans;;;
l';;;
armoire;;;
de;;;
la;;;
défunte;;;
,;;;
dit;;;
une;;;
des;;;
voisines;;;
";";;;
je;;;
les;;;
lui;;;
ai;;;
vu;;;
faire;;;
et;;;
marquer;;;
à;;;
son;;;
nom;;;
.;;;
"
";;;
—;;;
La;;;
mère;;;
Nannette;LOC;;
avait;;;
l';;;
argent;;;
de;;;
Jeanne;PER;;
,;;;
ajoute;;;
M.;PER;;
le;;;
curé;;;
.;;;
La;;;
pauvre;;;
femme;;;
m';;;
a;;;
souvent;;;
dit;;;
qu';;;
elle;;;
la;;;
ferait;;;
son;;;
héritière;;;
";";;;
mais;;;
,;;;
comme;;;
elle;;;
n';;;
a;;;
pas;;;
laissé;;;
de;;;
testament;;;
,;;;
vous;;;
usez;;;
de;;;
votre;;;
droit;;;
:;;;
c';;;
est;;;
juste;;;
.;;;
"
";;;
—;;;
Monsieur;PER;;
le;;;
curé;;;
,;;;
dit;;;
Gerbaud;PER;;
,;;;
je;;;
ne;;;
veux;;;
rien;;;
prendre;;;
à;;;
cette;;;
fille;;;
:;;;
"
";;;
qu';;;
elle;;;
me;;;
dise;;;
combien;;;
d';;;
argent;;;
elle;;;
a;;;
remis;;;
à;;;
ma;;;
tante;;;
,;;;
et;;;
je;;;
le;;;
lui;;;
rendrai;;;
tout;;;
de;;;
suite;;;
avec;;;
ses;;;
draps;;;
.;;;
"
";;;
—;;;
Voyons;PER;;
,;;;
Jeanne;PER;;
,;;;
dit;;;
le;;;
maire;;;
,;;;
quelle;;;
somme;;;
avez;;;
-vous;;;
confiée;;;
à;;;
la;;;
mère;;;
Nannette;LOC;;
?;;;
"
";;;
—;;;
Monsieur;PER;;
,;;;
je;;;
serais;;;
bien;;;
en;;;
peine;;;
de;;;
le;;;
dire;;;
";";;;
à;;;
mesure;;;
que;;;
je;;;
gagnais;;;
quelque;;;
chose;;;
,;;;
je;;;
le;;;
donnais;;;
à;;;
ma;;;
chère;;;
mère;;;
,;;;
et;;;
je;;;
ne;;;
lui;;;
ai;;;
pas;;;
demandé;;;
de;;;
compte;;;
,;;;
bien;;;
sûrement;;;
.;;;
Maître;PER;;
Gerbaud;PER;;
,;;;
vous;;;
pouvez;;;
tout;;;
garder;;;
";";;;
la;;;
pauvre;;;
femme;;;
a;;;
bien;;;
assez;;;
fait;;;
pour;;;
moi;;;
sans;;;
que;;;
je;;;
réclame;;;
encore;;;
quelque;;;
chose;;;
";";;;
d';;;
ailleurs;;;
,;;;
j';;;
ai;;;
la;;;
force;;;
de;;;
travailler;;;
,;;;
et;;;
je;;;
ne;;;
crains;;;
pas;;;
l';;;
ouvrage;;;
.;;;
»;;;
"
";;;
Maître;PER;;
Gerbaud;PER;;
se;;;
pique;;;
de;;;
générosité;;;
.;;;
"
";;;
M.;PER;;
le;;;
curé;;;
dit;;;
que;;;
Jeanne;PER;;
agissait;;;
et;;;
parlait;;;
en;;;
honnête;;;
fille;;;
,;;;
et;;;
que;;;
Gerbaud;PER;;
ne;;;
voudrait;;;
certainement;;;
pas;;;
qu';;;
elle;;;
fût;;;
dupe;;;
de;;;
sa;;;
probité;;;
.;;;
"
";;;
«;;;
Non;;;
,;;;
monsieur;;;
le;;;
curé;;;
,;;;
elle;;;
ne;;;
sera;;;
pas;;;
dupe;;;
avec;;;
moi;;;
:;;;
ils;;;
disent;;;
tous;;;
qu';;;
elle;;;
a;;;
soigné;;;
ma;;;
pauvre;;;
tante;;;
aussi;;;
bien;;;
que;;;
si;;;
c';;;
eût;;;
été;;;
sa;;;
propre;;;
fille;;;
";";;;
et;;;
,;;;
pour;;;
lui;;;
prouver;;;
que;;;
je;;;
lui;;;
en;;;
sais;;;
bon;;;
gré;;;
,;;;
nous;;;
partagerons;;;
par;;;
moitié;;;
l';;;
argent;;;
qui;;;
se;;;
trouvera;;;
.;;;
Qu';;;
en;;;
dites;;;
-vous;;;
?;;;
est;;;
-ce;;;
bien;;;
comme;;;
ça;;;
?;;;
"
";;;
—;;;
Oui;;;
,;;;
Gerbaud;PER;;
,;;;
c';;;
est;;;
bien;;;
.;;;
»;;;
"
";;;
On;;;
ouvrit;;;
l';;;
armoire;;;
,;;;
et;;;
l';;;
on;;;
en;;;
tira;;;
d';;;
abord;;;
les;;;
huit;;;
draps;;;
de;;;
Jeanne;PER;;
,;;;
qui;;;
étaient;;;
marqués;;;
à;;;
son;;;
nom;;;
.;;;
En;;;
bouleversant;;;
tout;;;
,;;;
on;;;
trouva;;;
,;;;
derrière;;;
un;;;
paquet;;;
de;;;
vieux;;;
linge;;;
,;;;
cent;;;
pièces;;;
de;;;
cinq;;;
francs;;;
,;;;
dans;;;
un;;;
bas;;;
bleu;;;
qui;;;
servait;;;
de;;;
bourse;;;
à;;;
la;;;
mère;;;
Nannette;LOC;;
.;;;
"
";;;
«;;;
Je;;;
crois;;;
,;;;
dit;;;
Gerbaud;PER;;
,;;;
qu';;;
il;;;
y;;;
a;;;
longtemps;;;
que;;;
le;;;
premier;;;
écu;;;
a;;;
été;;;
mis;;;
au;;;
fond;;;
de;;;
cette;;;
bourse;;;
";";;;
car;;;
ma;;;
tante;;;
avait;;;
bien;;;
juste;;;
de;;;
quoi;;;
vivre;;;
.;;;
"
";;;
—;;;
Mais;;;
elle;;;
était;;;
si;;;
ménagère;;;
,;;;
dit;;;
une;;;
voisine;;;
,;;;
et;;;
elle;;;
travaillait;;;
tant;;;
!;;;
»;;;
"
";;;
Gerbaud;PER;;
prit;;;
deux;;;
cent;;;
cinquante;;;
francs;;;
,;;;
qu';;;
il;;;
donna;;;
à;;;
Jeanne;PER;;
.;;;
"
";;;
«;;;
Non;;;
,;;;
maître;;;
Gerbaud;PER;;
,;;;
pas;;;
tant;;;
que;;;
ça;;;
";";;;
je;;;
n';;;
ai;;;
pas;;;
pu;;;
gagner;;;
une;;;
si;;;
grosse;LOC;;
somme;LOC;;
.;;;
"
";;;
—;;;
Petite;;;
,;;;
j';;;
ai;;;
dit;;;
que;;;
tu;;;
aurais;;;
la;;;
moitié;;;
de;;;
l';;;
argent;;;
,;;;
et;;;
je;;;
n';;;
ai;;;
qu';;;
une;;;
parole;;;
:;;;
ainsi;;;
,;;;
tu;;;
vas;;;
prendre;;;
cette;;;
somme;;;
";";;;
et;;;
,;;;
comme;;;
c';;;
est;;;
toi;;;
qui;;;
as;;;
filé;;;
cette;;;
pièce;;;
de;;;
toile;;;
qui;;;
n';;;
est;;;
pas;;;
encore;;;
entamée;;;
,;;;
tu;;;
en;;;
auras;;;
aussi;;;
la;;;
moitié;;;
pour;;;
ta;;;
peine;;;
";";;;
tu;;;
t';;;
en;;;
feras;;;
des;;;
chemises;;;
.;;;
"
";;;
—;;;
Vous;;;
êtes;;;
trop;;;
bon;;;
,;;;
dit;;;
Jeanne;PER;;
,;;;
pour;;;
une;;;
pauvre;;;
fille;;;
que;;;
vous;;;
ne;;;
connaissez;;;
seulement;;;
pas;;;
.;;;
"
";;;
—;;;
Je;;;
ne;;;
suis;;;
pas;;;
plus;;;
mauvais;;;
qu';;;
un;;;
autre;;;
,;;;
quoique;;;
ma;;;
tante;;;
m';;;
ait;;;
gardé;;;
rancune;;;
,;;;
parce;;;
qu';;;
autrefois;;;
j';;;
ai;;;
eu;;;
noise;;;
avec;;;
son;;;
mari;;;
.;;;
"
";;;
—;;;
Et;;;
où;;;
vas;;;
-;;;
tu;;;
donc;;;
mettre;;;
tout;;;
ça;;;
?;;;
dit;;;
une;;;
voisine;;;
";";;;
ton;;;
coffre;;;
est;;;
trop;;;
petit;;;
";";;;
puis;;;
il;;;
est;;;
si;;;
vieux;;;
qu';;;
il;;;
pourrait;;;
bien;;;
se;;;
défoncer;;;
.;;;
"
";;;
—;;;
Allons;MISC;;
!;MISC;;
je;;;
vais;;;
aussi;;;
lui;;;
donner;;;
l';;;
armoire;;;
,;;;
et;;;
je;;;
n';;;
en;;;
serai;;;
pas;;;
plus;;;
pauvre;;;
.;;;
"
";;;
—;;;
Au;;;
contraire;;;
,;;;
Gerbaud;PER;;
,;;;
dit;;;
M.;PER;;
le;;;
curé;;;
,;;;
vous;;;
faites;;;
là;;;
une;;;
bonne;;;
action;;;
qui;;;
vous;;;
donnera;;;
plus;;;
de;;;
contentement;;;
que;;;
vous;;;
n';;;
en;;;
auriez;;;
eu;;;
en;;;
gardant;;;
tout;;;
ce;;;
que;;;
vous;;;
cédez;;;
si;;;
généreusement;;;
à;;;
Jeanne;PER;;
.;;;
»;;;
"
";;;
Tout;;;
le;;;
monde;;;
dit;;;
que;;;
Gerbaud;PER;;
était;;;
un;;;
brave;;;
homme;;;
et;;;
qu';;;
il;;;
se;;;
comportait;;;
bien;;;
.;;;
"
";;;
«;;;
Écoute;;;
,;;;
Jeanne;PER;;
,;;;
dit;;;
-il;;;
avant;;;
de;;;
partir;;;
,;;;
je;;;
n';;;
affermerai;;;
pas;;;
la;;;
maison;;;
avant;;;
Noël;MISC;;
";";;;
tu;;;
peux;;;
y;;;
rester;;;
jusque-là;;;
si;;;
ça;;;
t';;;
arrange;;;
.;;;
Je;;;
te;;;
laisse;;;
tout;;;
le;;;
ménage;;;
avec;;;
la;;;
chèvre;;;
et;;;
les;;;
oisons;;;
";";;;
je;;;
vais;;;
emmener;;;
la;;;
vache;;;
seulement;;;
.;;;
Je;;;
viendrai;;;
après-demain;;;
avec;;;
ma;;;
femme;;;
,;;;
qui;;;
choisira;;;
ce;;;
qu';;;
elle;;;
veut;;;
garder;;;
,;;;
et;;;
nous;;;
vendrons;;;
le;;;
reste;;;
.;;;
»;;;
"
";;;
Après;;;
avoir;;;
dit;;;
cela;;;
,;;;
il;;;
mit;;;
dans;;;
sa;;;
poche;;;
l';;;
argent;;;
qui;;;
lui;;;
appartenait;;;
,;;;
et;;;
alla;;;
chercher;;;
la;;;
vache;;;
à;;;
l';;;
étable;;;
.;;;
Tout;;;
le;;;
monde;;;
sortit;;;
en;;;
même;;;
temps;;;
que;;;
lui;;;
,;;;
à;;;
l';;;
exception;;;
de;;;
M.;PER;;
le;;;
curé;;;
,;;;
qui;;;
resta;;;
avec;;;
Jeanne;PER;;
.;;;
"
";;;
M.;;;
le;;;
curé;;;
trouve;;;
une;;;
place;;;
à;;;
Jeanne;PER;;
.;;;
"
";;;
«;;;
Qu';;;
allez;;;
-vous;;;
faire;;;
maintenant;;;
,;;;
Jeanne;PER;;
?;;;
dit;;;
M.;PER;;
le;;;
curé;;;
.;;;
"
";;;
—;;;
Je;;;
vais;;;
tâcher;;;
de;;;
me;;;
placer;;;
au;;;
plus;;;
vite;;;
";";;;
car;;;
,;;;
si;;;
je;;;
restais;;;
longtemps;;;
seule;;;
dans;;;
cette;;;
maison;;;
,;;;
je;;;
sens;;;
bien;;;
que;;;
le;;;
chagrin;;;
me;;;
rendrait;;;
malade;;;
.;;;
"
";;;
—;;;
Voyons;PER;;
,;;;
Jeanne;PER;;
,;;;
il;;;
faut;;;
être;;;
raisonnable;;;
:;;;
la;;;
mère;;;
Nannette;LOC;;
est;;;
plus;;;
heureuse;;;
que;;;
nous;;;
maintenant;;;
";";;;
elle;;;
veillera;;;
sur;;;
vous;;;
.;;;
Dieu;MISC;;
ne;;;
veut;;;
pas;;;
qu';;;
on;;;
s';;;
abandonne;;;
ainsi;;;
à;;;
son;;;
chagrin;;;
.;;;
Si;;;
vous;;;
voulez;;;
vous;;;
placer;;;
en;;;
ville;;;
,;;;
Mmes;PER;;
Dumont;PER;;
vous;;;
trouveront;;;
une;;;
bonne;;;
maison;;;
où;;;
vous;;;
aurez;;;
de;;;
forts;;;
gages;;;
.;;;
"
";;;
—;;;
Monsieur;PER;;
le;;;
curé;;;
,;;;
je;;;
ne;;;
me;;;
placerai;;;
pas;;;
en;;;
ville;;;
";";;;
ma;;;
chère;;;
défunte;;;
me;;;
l';;;
a;;;
défendu;;;
,;;;
et;;;
,;;;
quoiqu';;;
elle;;;
ne;;;
soit;;;
plus;;;
de;;;
ce;;;
monde;;;
,;;;
je;;;
veux;;;
toujours;;;
lui;;;
obéir;;;
.;;;
"
";;;
—;;;
Puisque;;;
vous;;;
voulez;;;
rester;;;
à;;;
la;;;
campagne;;;
,;;;
j';;;
irai;;;
voir;;;
la;;;
fermière;;;
du;;;
Grand-Bail;LOC;;
";";;;
sa;;;
servante;;;
se;;;
marie;;;
dans;;;
trois;;;
semaines;;;
:;;;
si;;;
elle;;;
n';;;
a;;;
personne;;;
encore;;;
,;;;
je;;;
vous;;;
y;;;
mènerai;;;
demain;;;
.;;;
"
";;;
—;;;
Grand;PER;;
merci;;;
,;;;
monsieur;;;
le;;;
curé;;;
";";;;
ce;;;
sont;;;
de;;;
braves;;;
gens;;;
,;;;
et;;;
je;;;
serai;;;
bien;;;
contente;;;
d';;;
être;;;
chez;;;
eux;;;
.;;;
»;;;
"
";;;
Quand;;;
Jeanne;PER;;
fut;;;
toute;;;
seule;;;
,;;;
elle;;;
soigna;;;
la;;;
chèvre;;;
et;;;
les;;;
oies;;;
comme;;;
à;;;
l';;;
ordinaire;;;
";";;;
elle;;;
remit;;;
dans;;;
l';;;
armoire;;;
tout;;;
ce;;;
qu';;;
on;;;
en;;;
avait;;;
tiré;;;
,;;;
puis;;;
elle;;;
courut;;;
chez;;;
Mmes;PER;;
Dumont;PER;;
:;;;
elle;;;
leur;;;
dit;;;
tout;;;
en;;;
pleurant;;;
qu';;;
on;;;
devait;;;
parler;;;
pour;;;
elle;;;
à;;;
la;;;
mère;;;
Tixier;PER;;
,;;;
fermière;;;
du;;;
Grand-Bail;LOC;;
.;;;
"
";;;
«;;;
Elle;;;
te;;;
prendra;;;
bien;;;
,;;;
ma;;;
bonne;;;
Jeanne;PER;;
,;;;
dit;;;
Sophie;PER;;
,;;;
qui;;;
était;;;
mariée;;;
depuis;;;
deux;;;
ans;;;
:;;;
elle;;;
nous;;;
a;;;
souvent;;;
entendues;;;
parler;;;
de;;;
toi;;;
,;;;
et;;;
elle;;;
sera;;;
bien;;;
heureuse;;;
de;;;
t';;;
avoir;;;
dans;;;
sa;;;
maison;;;
,;;;
où;;;
tu;;;
seras;;;
comme;;;
de;;;
la;;;
famille;;;
.;;;
Console;MISC;;
-;MISC;;
toi;MISC;;
donc;;;
un;;;
peu;;;
!;;;
est;;;
-ce;;;
que;;;
nous;;;
ne;;;
te;;;
restons;;;
pas;;;
?;;;
"
";;;
—;;;
Sans;;;
vous;;;
,;;;
qu';;;
est;;;
-ce;;;
que;;;
je;;;
deviendrais;;;
donc;;;
?;;;
aussi;;;
je;;;
vous;;;
serai;;;
reconnaissante;;;
toute;;;
ma;;;
vie;;;
.;;;
»;;;
"
";;;
Le;;;
lendemain;;;
,;;;
M.;PER;;
le;;;
curé;;;
mena;;;
Jeanne;PER;;
au;;;
Grand-Bail;LOC;;
,;;;
comme;;;
il;;;
l';;;
avait;;;
promis;;;
.;;;
La;;;
maîtresse;;;
l';;;
accepta;;;
tout;;;
de;;;
suite;;;
à;;;
cause;;;
de;;;
sa;;;
bonne;;;
renommée;;;
:;;;
elle;;;
lui;;;
offrit;;;
dix;;;
écus;;;
jusqu';;;
à;;;
la;;;
Saint-Jean;LOC;;
.;;;
"
";;;
«;;;
Mère;PER;;
Tixier;PER;;
,;;;
vous;;;
ne;;;
pouvez;;;
pas;;;
donner;;;
moins;;;
de;;;
douze;;;
écus;;;
à;;;
cette;;;
fille;;;
";";;;
elle;;;
les;;;
gagnera;;;
bien;;;
,;;;
je;;;
vous;;;
le;;;
promets;;;
.;;;
"
";;;
—;;;
Je;;;
ne;;;
vous;;;
contredirai;;;
pas;;;
,;;;
monsieur;;;
le;;;
curé;;;
,;;;
elle;;;
aura;;;
douze;;;
écus;;;
.;;;
"
";;;
Quand;;;
viendras;;;
-;;;
tu;;;
,;;;
petite;;;
Jeanne;PER;;
?;;;
"
";;;
—;;;
Maître;PER;;
Gerbaud;PER;;
arrive;;;
demain;;;
matin;;;
pour;;;
vendre;;;
les;;;
effets;;;
de;;;
sa;;;
tante;;;
";";;;
je;;;
voudrais;;;
bien;;;
ne;;;
pas;;;
me;;;
trouver;;;
là;;;
,;;;
j';;;
en;;;
aurais;;;
trop;;;
de;;;
chagrin;;;
.;;;
Si;;;
vous;;;
pouvez;;;
m';;;
envoyer;;;
chercher;;;
avant;;;
midi;;;
,;;;
je;;;
serai;;;
bien;;;
contente;;;
.;;;
J';;;
ai;;;
mon;;;
lit;;;
,;;;
mon;;;
coffre;;;
et;;;
l';;;
armoire;;;
de;;;
la;;;
mère;;;
Nannette;LOC;;
";";;;
pourrez;;;
-vous;;;
me;;;
les;;;
loger;;;
?;;;
"
";;;
—;;;
Oui;;;
";";;;
il;;;
n';;;
y;;;
a;;;
pas;;;
de;;;
lit;;;
dans;;;
la;;;
boulangerie;;;
";";;;
on;;;
y;;;
mettra;;;
le;;;
tien;;;
,;;;
et;;;
tu;;;
y;;;
seras;;;
toute;;;
seule;;;
,;;;
à;;;
moins;;;
pourtant;;;
que;;;
tu;;;
ne;;;
prennes;;;
avec;;;
toi;;;
l';;;
une;;;
de;;;
mes;;;
trois;;;
filles;;;
,;;;
qui;;;
couchent;;;
dans;;;
un;;;
même;;;
lit;;;
et;;;
se;;;
disputent;;;
souvent;;;
.;;;
"
";;;
—;;;
Je;;;
le;;;
veux;;;
bien;;;
,;;;
maîtresse;;;
";";;;
vous;;;
donnerez;;;
avec;;;
moi;;;
celle;;;
que;;;
vous;;;
voudrez;;;
.;;;
»;;;
"
";;;
Jeanne;PER;;
quitte;;;
la;;;
maison;;;
de;;;
la;;;
mère;;;
Nannette;LOC;;
.;;;
"
";;;
Dès;;;
le;;;
matin;;;
du;;;
jour;;;
suivant;;;
,;;;
Gerbaud;PER;;
amena;;;
sa;;;
femme;;;
dans;;;
une;;;
carriole;;;
d';;;
osier;;;
";";;;
le;;;
meunier;;;
le;;;
suivait;;;
avec;;;
une;;;
grande;;;
voiture;;;
pour;;;
emporter;;;
le;;;
blé;;;
,;;;
le;;;
vin;;;
et;;;
tout;;;
le;;;
reste;;;
.;;;
Alors;;;
on;;;
vida;;;
l';;;
armoire;;;
,;;;
et;;;
la;;;
femme;;;
de;;;
Gerbaud;PER;;
mit;;;
de;;;
côté;;;
ce;;;
qu';;;
elle;;;
voulait;;;
garder;;;
.;;;
On;;;
s';;;
occupa;;;
de;;;
charger;;;
la;;;
grande;;;
voiture;;;
.;;;
Jeanne;PER;;
était;;;
sortie;;;
pendant;;;
qu';;;
on;;;
déménageait;;;
,;;;
pour;;;
ne;;;
pas;;;
montrer;;;
son;;;
chagrin;;;
à;;;
des;;;
étrangers;;;
,;;;
ne;;;
pouvant;;;
supporter;;;
le;;;
séjour;;;
de;;;
cette;;;
maison;;;
depuis;;;
qu';;;
elle;;;
n';;;
y;;;
voyait;;;
plus;;;
la;;;
mère;;;
Nannette;LOC;;
.;;;
Elle;;;
aperçut;;;
de;;;
loin;;;
venir;;;
la;;;
charrette;;;
du;;;
Grand-Bail;LOC;;
,;;;
et;;;
,;;;
comme;;;
ses;;;
paquets;;;
étaient;;;
faits;;;
d';;;
avance;;;
,;;;
elle;;;
les;;;
apporta;;;
devant;;;
la;;;
porte;;;
:;;;
ses;;;
rideaux;;;
étaient;;;
démontés;;;
et;;;
pliés;;;
bien;;;
proprement;;;
.;;;
Le;;;
charretier;;;
,;;;
qui;;;
était;;;
grand;;;
et;;;
fort;;;
,;;;
chargea;;;
tout;;;
seul;;;
les;;;
meubles;;;
de;;;
Jeanne;PER;;
.;;;
Elle;;;
dit;;;
adieu;;;
à;;;
maître;;;
Gerbaud;PER;;
et;;;
à;;;
sa;;;
femme;;;
,;;;
après;;;
les;;;
avoir;;;
bien;;;
remerciés;;;
";";;;
embrassa;;;
aussi;;;
ses;;;
voisines;;;
,;;;
qui;;;
s';;;
étaient;;;
rassemblées;;;
devant;;;
la;;;
porte;;;
pour;;;
la;;;
voir;;;
partir;;;
,;;;
et;;;
enfin;;;
monta;;;
dans;;;
la;;;
charrette;;;
.;;;
Quand;;;
elle;;;
quitta;;;
le;;;
bourg;;;
et;;;
qu';;;
elle;;;
vit;;;
disparaître;;;
au;;;
détour;;;
du;;;
chemin;;;
la;;;
maison;;;
de;;;
la;;;
mère;;;
Nannette;LOC;;
,;;;
elle;;;
ne;;;
put;;;
s';;;
empêcher;;;
de;;;
pleurer;;;
bien;;;
fort;;;
.;;;
"
";;;
«;;;
Est;LOC;;
-ce;;;
que;;;
tu;;;
es;;;
fâchée;;;
de;;;
venir;;;
chez;;;
nous;;;
,;;;
petite;;;
?;;;
dit;;;
le;;;
charretier;;;
.;;;
"
";;;
—;;;
Mon;MISC;;
Dieu;MISC;;
non;MISC;;
!;MISC;;
ce;;;
n';;;
est;;;
pas;;;
là;;;
ce;;;
qui;;;
me;;;
fait;;;
pleurer;;;
";";;;
c';;;
est;;;
que;;;
je;;;
pense;;;
à;;;
la;;;
mère;;;
Nannette;LOC;;
,;;;
qui;;;
m';;;
aimait;;;
tant;;;
.;;;
"
";;;
—;;;
Apaise;;;
-;;;
toi;;;
donc;;;
,;;;
va;;;
!;;;
la;;;
maîtresse;;;
est;;;
une;;;
bonne;;;
femme;;;
qui;;;
t';;;
aimera;;;
bien;;;
aussi;;;
.;;;
»;;;
"
";;;
Quand;;;
la;;;
charrette;;;
arriva;;;
au;;;
Grand-Bail;LOC;;
,;;;
les;;;
pâtres;;;
et;;;
les;;;
bergères;;;
étaient;;;
rangés;;;
devant;;;
la;;;
maison;;;
pour;;;
voir;;;
descendre;;;
Jeanne;PER;;
.;;;
Le;;;
charretier;;;
,;;;
qu';;;
on;;;
appelait;;;
grand;;;
Louis;PER;;
,;;;
déchargea;;;
les;;;
meubles;;;
à;;;
la;;;
porte;;;
de;;;
la;;;
boulangerie;;;
:;;;
on;;;
l';;;
aida;;;
à;;;
monter;;;
le;;;
ciel;;;
du;;;
lit;;;
";";;;
puis;;;
,;;;
quand;;;
tout;;;
fut;;;
rangé;;;
,;;;
chacun;;;
s';;;
en;;;
alla;;;
à;;;
son;;;
ouvrage;;;
,;;;
et;;;
Jeanne;PER;;
entra;;;
dans;;;
la;;;
maison;;;
,;;;
où;;;
elle;;;
trouva;;;
maître;;;
Tixier;PER;;
tout;;;
seul;;;
avec;;;
sa;;;
femme;;;
.;;;
"
";;;
SECONDE;MISC;;
PARTIE;MISC;;
.;;;
"
";;;
JEANNE;PER;;
EN;PER;;
SERVICE;PER;;
.;;;
"
";;;
Jeanne;PER;;
