Token;Label;Quaero;Correction
pour;;;
faire;;;
";;;
";;;
enterrer;;;
cette;;;
pauvre;;;
fommo;PER;;
";";;
il;;;
ne;;;
faut;;;
pas;;;
que;;;
";;;
";;;
ces;;;
frais;;;
-là;;;
retombent;;;
à;;;
votre;;;
charge;;;
.;;;
»;;;
";;;
;;;
";;;
Docilité;PER;;
et;;;
intelligence;;;
de;;;
la;;;
potito;MISC;;
Jennne;MISC;;
.;;;
";;;
;;;
";;;
Quelques;;;
jours;;;
après;;;
la;;;
mort;;;
de;;;
sa;;;
mèro;;;
0;;;
Jeanne;PER;;
";;;
";;;
alla;;;
chez;;;
Mme;PER;;
Dumont;PER;;
";";;
on;;;
lui;;;
mit;;;
des;;;
bas;;;
et;;;
un;;;
";;;
";;;
fichu;;;
noirs;;;
pour;;;
qu';;;
elle;;;
portât;;;
le;;;
deuil;;;
.;;;
Le;;;
diman-;;;
";;;
";;;
che;;;
suivant;;;
0;;;
Sophie;PER;;
l';;;
habilla;;;
tout;;;
en;;;
noir;;;
.;;;
";;;
;;;
";;;
La;;;
pauvre;;;
enfant;;;
était;;;
bien;;;
triste;;;
";";;
elle;;;
pleurait;;;
";;;
";;;
toujours;;;
en;;;
pensant;;;
à;;;
sa;;;
mère;;;
";";;
ses;;;
yeux;;;
étaient;;;
";;;
";;;
rouges;;;
et;;;
gonflés;;;
";";;
elle;;;
ne;;;
disait;;;
rien;;;
et;;;
ne;;;
man-;;;
";;;
";;;
geait;;;
presque;;;
pas;;;
.;;;
On;;;
la;;;
trouvait;;;
souvent;;;
à;;;
ge-;PER;;
";;;
";PER;;
noux;PER;;
0;;;
priant;;;
Dieu;MISC;;
.;;;
La;;;
mère;;;
Nannette;LOC;;
ceraignait;;;
";;;
";;;
qu’;;;
elle;;;
ne;;;
tombât;;;
malade;;;
";";;
mais;;;
0;;;
comme;;;
elle;;;
n';;;
a-;;;
";;;
";;;
vait;;;
que;;;
huit;;;
ans;;;
bien;;;
juste;;;
0;;;
elle;;;
finit;;;
par;;;
oublier;;;
";;;
";;;
un;;;
peu;;;
.;;;
Elle;;;
continua;;;
d';;;
aller;;;
chez;;;
Mme;PER;;
Dumont;PER;;
0;;;
";;;
";;;
et;;;
elle;;;
apprenait;;;
très;;;
-0;;;
vite;;;
tout;;;
ee;;;
qu';;;
on;;;
lui;;;
mon-;;;
";;;
";;;
trait;;;
.;;;
Les;;;
deux;;;
jeunes;;;
demoiselles;;;
0;;;
en;;;
la;;;
trouvant;;;
";;;
";;;
si;;;
docile;;;
et;;;
si;;;
travailleuse;;;
0;;;
s';;;
attachèrent;;;
à;;;
elle;;;
de;;;
";;;
";;;
plus;;;
en;;;
plus;;;
.;;;
M.;;;
le;;;
euré;;;
0;;;
qui;;;
la;;;
voyait;;;
toujours;;;
";;;
";;;
sage;;;
à;;;
l';;;
église;;;
0;;;
lui;;;
donnait;;;
de;;;
temps;;;
en;;;
temps;;;
de;;;
";;;
";;;
belles;;;
images;;;
.;;;
Quand;;;
elle;;;
sut;;;
bien;;;
lire;;;
0;;;
il;;;
Jui;PER;;
fit;;;
";;;
";;;
cadeau;;;
d’;;;
un;;;
petit;;;
livre;;;
d';;;
heures;;;
0;;;
ce;;;
qui;;;
la;;;
rendit;;;
";;;
";;;
fort;;;
contente;;;
.;;;
|;;;
:;;;
à;;;
";;;
;;;
";;;
ENFANCE;;;
DE;PER;;
JEANNE;PER;;
0;;;
a9;;;
";;;
;;;
";;;
À;;;
l';;;
âge;;;
de;;;
douze;;;
ans;;;
0;;;
elle;;;
lisait;;;
et;;;
écrivait;;;
bien;;;
";";;
";;;
";;;
elle;;;
faisait;;;
toutes;;;
sortes;;;
d';;;
ouvrages;;;
avec;;;
beaucoup;;;
";;;
";;;
d';;;
adresse;;;
0;;;
La;;;
mère;;;
Nannette;LOC;;
lui;;;
avait;;;
appris;;;
à;;;
filer;;;
";";;
";;;
";;;
et;;;
déjà;;;
son;;;
fil;;;
était;;;
plus;;;
fin;;;
que;;;
celui;;;
des;;;
autres;;;
";;;
";;;
fileuses;;;
du;;;
bourg;;;
0;;;
parce;;;
qu';;;
elle;;;
était;;;
bien;;;
atten-;;;
";;;
";;;
tive;;;
à;;;
ce;;;
qu';;;
elle;;;
faisait;;;
.;;;
";;;
;;;
";;;
La;;;
potito;;;
Jounno;;;
fait;;;
sa;;;
première;;;
communion;;;
.;;;
";;;
;;;
";;;
Il;;;
y;;;
avait;;;
déjà;;;
un;;;
an;;;
que;;;
Jeanne;PER;;
allait;;;
à;;;
l';;;
in-;;;
";;;
";;;
struction;;;
de;;;
la;;;
paroisse;;;
avec;;;
les;;;
autres;;;
enfants;;;
0;;;
";;;
";;;
quand;;;
M.;PER;;
le;;;
curé;;;
lui;;;
donna;;;
un;;;
Catéchisme;MISC;;
et;;;
une;;;
";;;
";;;
Histoire;MISC;;
sainte;MISC;;
pour;;;
qu';;;
elle;;;
les;;;
apprît;;;
par;;;
cœur;;;
.;;;
";;;
";;;
Mme;PER;;
Dumont;PER;;
0;;;
qui;;;
lui;;;
en;;;
faisait;;;
réciter;;;
un;;;
chapitre;;;
";;;
";;;
tous;;;
les;;;
jours;;;
0;;;
était;;;
charmée;;;
de;;;
son;;;
intelligence;;;
";;;
";;;
et;;;
de;;;
sa;;;
mémoire;;;
.;;;
Jeanne;PER;;
écoutait;;;
très;;;
-0;;;
attentive-;;;
";;;
";;;
ment;;;
toutes;;;
les;;;
explications;;;
:;;;
aussi;;;
était;;;
-elle;;;
0;;;
avec;;;
";;;
";;;
Isaure;PER;;
0;;;
celle;;;
qui;;;
répondait;;;
le;;;
mieux;;;
au;;;
caté-;;;
";;;
";;;
chisme;;;
";";;
et;;;
M.;PER;;
le;;;
curé;;;
les;;;
citait;;;
toutes;;;
les;;;
deux;;;
";;;
";;;
comme;;;
un;;;
exemple;;;
à;;;
suivre;;;
0;;;
tant;;;
elles;;;
avaient;;;
";;;
";;;
bonne;;;
tenue;;;
à;;;
l';;;
église;;;
.;;;
On;;;
ne;;;
les;;;
voyait;;;
jamais;;;
ni;;;
";;;
";;;
causer;;;
ni;;;
tourner;;;
la;;;
tête;;;
au;;;
moindre;;;
bruit;;;
0;;;
comme;;;
";;;
";;;
plusieurs;;;
autres;;;
enfants;;;
:;;;
elles;;;
priaient;;;
Dieu;MISC;;
de;;;
si;;;
";;;
";;;
bon;;;
cœur;;;
0;;;
que;;;
ceux;;;
qui;;;
les;;;
voyaient;;;
en;;;
étaient;;;
";;;
";;;
émerveillés;;;
.;;;
";;;
;;;
";;;
Quand;;;
M.;PER;;
le;;;
curé;;;
admit;;;
les;;;
enfants;;;
à;;;
faire;;;
leur;;;
";;;
";;;
première;;;
communion;;;
0;;;
il;;;
mit;;;
Jeanne;PER;;
et;;;
Isaure;PER;;
à;;;
la;;;
";;;
";;;
tête;;;
des;;;
autres;;;
petites;;;
filles;;;
0;;;
parce;;;
qu';;;
elles;;;
étaient;;;
";;;
";;;
les;;;
plus;;;
instruites;;;
et;;;
les;;;
plus;;;
sages;;;
:;;;
elles;;;
n’;;;
en;;;
furent;;;
";;;
";;;
pas;;;
pour;;;
cela;;;
moins;;;
modestes;;;
et;;;
moins;;;
humbles;;;
.;;;
";;;
;;;
";;;
Enfin;;;
le;;;
grand;;;
jour;;;
arriva;;;
.;;;
Dès;;;
la;;;
veille;;;
0;;;
Mme;PER;;
";;;
";PER;;
Dumont;PER;;
avait;;;
retenu;;;
Jeanne;PER;;
0;;;
et;;;
elle;;;
l';;;
avait;;;
même;;;
";;;
;;;
 ;;;
;;;
";;;
40;;;
PREMIÈRE;MISC;;
PARTIE;MISC;;
.;;;
";;;
;;;
";;;
fait;;;
coucher;;;
au;;;
château;;;
0;;;
pour;;;
qu';;;
elle;;;
eût;;;
moins;;;
";;;
";;;
de;;;
distractions;;;
que;;;
dans;;;
le;;;
bourg;;;
.;;;
Le;;;
matin;;;
0;;;
So-;ORG;;
";;;
";;;
phie;;;
lui;;;
apporta;;;
une;;;
robe;;;
blanche;;;
et;;;
le;;;
reste;;;
de;;;
la;;;
";;;
";;;
toilette;;;
entièrement;;;
neuf;;;
0;;;
afin;;;
que;;;
0;;;
dans;;;
ce;;;
beau;;;
";;;
";;;
jour;;;
0;;;
elle;;;
n';;;
oeût;;;
rien;;;
de;;;
vieux;;;
sur;;;
elle;;;
";";;
elle;;;
lui;;;
dit;;;
";;;
";;;
que;;;
sa;;;
mère;;;
voulait;;;
la;;;
récompenser;;;
ainsi;;;
de;;;
sa;;;
";;;
";;;
bonne;;;
conduite;;;
0;;;
";;;
;;;
";;;
Pendant;;;
la;;;
cérémonie;;;
0;;;
qui;;;
fut;;;
très;;;
-0;;;
longue;;;
0;;;
";;;
";;;
Jeanne;PER;;
et;;;
Isaure;PER;;
montrèrent;;;
tant;;;
de;;;
piété;;;
que;;;
tout;;;
";;;
";;;
le;;;
mande;;;
en;;;
était;;;
édifié;;;
.;;;
";;;
;;;
";;;
Après;;;
la;;;
messe;;;
0;;;
M;PER;;
0;;;
le;;;
curé;;;
0;;;
qui;;;
avait;;;
invité;;;
";;;
";;;
toute;;;
la;;;
famille;;;
Dumont;PER;;
à;;;
déjeuner;;;
0;;;
voulut;;;
que;;;
";;;
";;;
Jeanne;PER;;
se;;;
mît;;;
aussi;;;
à;;;
table;;;
";";;
il;;;
disait;;;
qu';;;
il;;;
ne;;;
pou-;;;
";;;
";;;
vait;;;
pas;;;
faire;;;
trop;;;
d';;;
honneur;;;
à;;;
use;;;
petite;;;
fille;;;
";;;
";;;
aussi;;;
pieuse;;;
.;;;
";;;
;;;
";;;
La;;;
mère;;;
Nannette;LOC;;
était;;;
dans;;;
un;;;
coin;;;
de;;;
l';;;
église;;;
0;;;
";;;
";;;
où;;;
elle;;;
pleurait;;;
de;;;
contentement;;;
";";;
il;;;
l';;;
envoya;;;
cher-;;;
";;;
;;;
";;;
cher;;;
pour;;;
dîner;;;
avec;;;
sa;;;
gouvernante;;;
.;;;
";;;
;;;
";;;
La;;;
potite;;;
Jeanne;PER;;
va;;;
toujours;;;
chez;;;
Mme;PER;;
Dumont;PER;;
.;;;
";;;
;;;
";;;
Jeanne;PER;;
0;;;
après;;;
sa;;;
première;;;
communion;;;
0;;;
ne;;;
cessa;;;
";;;
";;;
pas;;;
d';;;
aller;;;
chez;;;
Mme;PER;;
Dumont;PER;;
.;;;
Le;;;
dimanche;;;
0;;;
on;;;
la;;;
";;;
";;;
faisait;;;
écrire;;;
0;;;
lire;;;
et;;;
compter;;;
0;;;
pour;;;
qu';;;
elle;;;
n';;;
ou-;;;
";;;
";;;
bliât;;;
pas;;;
ce;;;
qu';;;
elle;;;
savait;;;
.;;;
Si;;;
l’;;;
on;;;
faisait;;;
la;;;
lessive;;;
0;;;
";;;
";;;
elle;;;
aidait;;;
à;;;
savonner;;;
le;;;
linge;;;
0;;;
à;;;
le;;;
mettre;;;
au;;;
bleu;;;
0;;;
";;;
";;;
à;;;
l’;;;
étendre;;;
et;;;
à;;;
le;;;
plier;;;
";";;
elle;;;
repassait;;;
les;;;
draps;;;
";;;
";;;
et;;;
les;;;
serviettes;;;
0;;;
et;;;
raccommodait;;;
ce;;;
qui;;;
était;;;
dé-;;;
";;;
";;;
chiré;;;
:;;;
elle;;;
finit;;;
même;;;
par;;;
apprendre;;;
à;;;
repasser;;;
";;;
";;;
la;;;
linge;;;
fin;;;
.;;;
Quand;;;
il;;;
y;;;
avait;;;
quelqu';;;
un;;;
à;;;
diner;;;
0;;;
";;;
";;;
Jeanne;PER;;
aidait;;;
à;;;
la;;;
cuisinière;;;
et;;;
au;;;
domestique;;;
";;;
";;;
qui;;;
mettait;;;
le;;;
couvert;;;
0;;;
ce;;;
qui;;;
lui;;;
apprenait;;;
un;;;
";;;
;;;
 ;;;
;;;
";;;
ENFANCE;;;
DE;PER;;
JEANNp;PER;;
:;PER;;
&;PER;;
l;PER;;
";;;
;;;
";;;
peu;;;
le;;;
service;;;
";";;
on;;;
lui;;;
payait;;;
toujours;;;
sa;;;
journée;;;
";;;
";;;
quand;;;
elle;;;
la;;;
passait;;;
au;;;
château;;;
0;;;
Comme;;;
elle;;;
";;;
";;;
causait;;;
très;;;
-0;;;
bien;;;
0;;;
la;;;
mère;;;
Nannette;LOC;;
0;;;
qui;;;
connais-;;;
";;;
";;;
sait;;;
assez;;;
de;;;
monde;;;
en;;;
ville;;;
0;;;
lui;;;
rapportait;;;
de;;;
";;;
";;;
temps;;;
en;;;
temps;;;
quelque;;;
ouvrage;;;
à;;;
faire;;;
0;;;
soit;;;
des;;;
";;;
";;;
chemises;;;
ou;;;
des;;;
draps;;;
0;;;
ce;;;
qui;;;
lui;;;
faisait;;;
un;;;
petit;;;
";;;
";;;
profit;;;
.;;;
";;;
;;;
";;;
Les;;;
filles;;;
de;;;
Mme;PER;;
Dumont;PER;;
traitaient;;;
Jeanne;PER;;
en;;;
";;;
";;;
véritable;;;
amie;;;
0;;;
parce;;;
qu';;;
elle;;;
était;;;
aussi;;;
réservée;;;
";;;
";;;
dans;;;
son;;;
langage;;;
que;;;
sage;;;
dans;;;
sa;;;
conduite;;;
.;;;
Elle;;;
";;;
";;;
les;;;
aimait;;;
tant;;;
0;;;
qu';;;
elle;;;
se;;;
serait;;;
jetée;;;
au;;;
feu;;;
pour;;;
";;;
";;;
leur;;;
rendre;;;
service;;;
.;;;
Elle;;;
allait;;;
très;;;
-0;;;
souvent;;;
chez;;;
";;;
";;;
M.;PER;;
le;;;
curé;;;
0;;;
qui;;;
lui;;;
donnait;;;
de;;;
bons;;;
conseils;;;
et;;;
lui;;;
";;;
";;;
faisait;;;
remarquer;;;
combien;;;
Dieu;MISC;;
avait;;;
eu;;;
pitié;;;
";;;
";;;
d';;;
elle;;;
0;;;
pauvre;;;
enfant;;;
sans;;;
famille;;;
.;;;
|;;;
";;;
;;;
";;;
Jeanne;PER;;
donnait;;;
à;;;
la;;;
mère;;;
Nannette;LOC;;
tout;;;
ce;;;
qu’;;;
elle;;;
";;;
";;;
gagnait;;;
0;;;
car;;;
elle;;;
n';;;
avait;;;
besoin;;;
de;;;
rien;;;
acheter;;;
pour;;;
";;;
";;;
elle-même;;;
";";;
Mme;PER;;
Dumont;PER;;
fournissait;;;
tout;;;
ce;;;
qui;;;
";;;
";;;
était;;;
nécessaire;;;
pour;;;
l';;;
habiller;;;
0;;;
comme;;;
elle;;;
l';;;
ovait;;;
";;;
";;;
promis;;;
à;;;
la;;;
mère;;;
Nannette;LOC;;
0;;;
après;;;
la;;;
mort;;;
dt;MISC;;
a-;MISC;;
";;;
";MISC;;
therine;MISC;;
";";;
Jeanne;PER;;
usait;;;
si;;;
peu;;;
de;;;
chose;;;
que;;;
Mme;PER;;
Du-;PER;;
";;;
";PER;;
mont;PER;;
lui;;;
disait;;;
quelquefois;;;
:;;;
";;;
;;;
";;;
«;;;
Comment;;;
fais;;;
-0;;;
tu;;;
0;;;
Jeanne;PER;;
0;;;
pour;;;
que;;;
tes;;;
robes;;;
";;;
";;;
durent;;;
aussi;;;
longtemps;;;
?;;;
|;;;
";;;
;;;
";;;
—;;;
Madame;PER;;
0;;;
je;;;
plie;;;
tous;;;
mes;;;
effets;;;
le;;;
soir;;;
et;;;
je;;;
";;;
";;;
les;;;
mets;;;
sur;;;
mon;;;
coffre;;;
.;;;
Quand;;;
il;;;
y;;;
a;;;
trop;;;
de;;;
boue;;;
";;;
";;;
à;;;
mes;;;
jupons;;;
0;;;
j';;;
en;;;
lave;;;
le;;;
bas;;;
0;;;
ce;;;
qui;;;
l’;;;
use;;;
bien;;;
";;;
";;;
moins;;;
que;;;
de;;;
le;;;
décrotter;;;
0;;;
et;;;
puis;;;
je;;;
le;;;
repasse;;;
.;;;
";;;
";;;
Je;;;
visite;;;
mes;;;
habits;;;
tous;;;
les;;;
matins;;;
0;;;
et;;;
0;;;
aussitôt;;;
";;;
";;;
que;;;
jy;MISC;;
vris;MISC;;
le;;;
moindre;;;
tron;;;
0;;;
ja;;;
le;;;
raccommode;;;
.;;;
";;;
;;;
";;;
—;;;
Ces;;;
très;;;
-0;;;
bien;;;
0;;;
Jeanne;PER;;
";";;
tu;;;
as;;;
pris;;;
là;;;
une;;;
";;;
";;;
bonne;;;
habitude;;;
.;;;
|;;;
";;;
;;;
";;;
&;;;
a;;;
PREMIÈRE;MISC;;
PARTIE;MISC;;
.;;;
";;;
;;;
";;;
—;;;
C';;;
est;;;
bien;;;
le;;;
moins;;;
que;;;
je;;;
soigne;;;
mes;;;
ha-;;;
";;;
";;;
bits;;;
0;;;
madame;;;
0;;;
puisque;;;
c';;;
est;;;
vous;;;
qui;;;
me;;;
les;;;
don-;;;
";;;
";;;
nez;;;
!;;;
»;;;
";;;
;;;
";;;
Joanne;PER;;
a;;;
grand;;;
soin;;;
de;;;
la;;;
mère;;;
Nannette;LOC;;
0;;;
";;;
;;;
";;;
A;;;
seize;;;
ans;;;
0;;;
Jeanne;PER;;
était;;;
grande;;;
et;;;
forte;;;
:;;;
elle;;;
";;;
";;;
soignait;;;
toute;;;
seule;;;
Je;MISC;;
bétail;MISC;;
de;MISC;;
la;MISC;;
mère;MISC;;
Nannette;MISC;;
0;;;
";;;
";;;
qui;;;
se;;;
faisait;;;
vieille;;;
";";;
elle;;;
pétrissait;;;
le;;;
pain;;;
et;;;
";;;
";;;
chauffait;;;
le;;;
four;;;
";";;
elle;;;
faisait;;;
le;;;
beurre;;;
et;;;
l';;;
allait;;;
";;;
";;;
vendre;;;
à;;;
la;;;
ville;;;
0;;;
car;;;
elle;;;
ne;;;
voulait;;;
pas;;;
que;;;
la;;;
";;;
";;;
mère;;;
Nannette;LOC;;
eût;;;
la;;;
moindre;;;
fatigue;;;
";";;
et;;;
comme;;;
";;;
";;;
Jeanne;PER;;
savait;;;
bien;;;
prendre;;;
son;;;
temps;;;
0;;;
elle;;;
trou-;;;
";;;
";;;
vait;;;
encore;;;
le;;;
moyen;;;
de;;;
faire;;;
quelque;;;
ouvrage;;;
";;;
";;;
pour;;;
gagner;;;
un;;;
peu;;;
d';;;
argent;;;
.;;;
";;;
;;;
";;;
«;;;
Ma;;;
chère;;;
mère;;;
0;;;
disait;;;
-elle;;;
quand;;;
la;;;
mère;;;
Nan-;;;
";;;
";;;
nette;;;
la;;;
grondait;;;
de;;;
ce;;;
qu';;;
elle;;;
voulait;;;
tout;;;
faire;;;
0;;;
";;;
";;;
vous;;;
avez;;;
eu;;;
pitié;;;
de;;;
moi;;;
quand;;;
j';;;
étais;;;
petite;;;
";";;
.vous;;;
";;;
";;;
:;;;
m';;;
avez;;;
soignée;;;
comme;;;
si;;;
j';;;
eusse;;;
été;;;
votre;;;
propre;;;
";;;
";;;
enfant;;;
:;;;
il;;;
est;;;
bien;;;
juste;;;
que;;;
j';;;
aie;;;
toute;;;
la;;;
peine;;;
0;;;
à;;;
";;;
";;;
présent;;;
que;;;
je;;;
suis;;;
plus;;;
forte;;;
que;;;
vous;;;
.;;;
»;;;
";;;
;;;
";;;
Plusieurs;;;
des;;;
personnes;;;
à;;;
qui;;;
Jeanne;PER;;
vendait;;;
";;;
";;;
son;;;
beurre;;;
lui;;;
avaient;;;
offert;;;
de;;;
bons;;;
gages;;;
si;;;
elle;;;
";;;
";;;
voulait;;;
servir;;;
en;;;
ville;;;
";";;
mais;;;
elie;PER;;
répondait;;;
toujours;;;
";;;
";;;
qu';;;
elle;;;
ne;;;
se;;;
résoudrait;;;
jamais;;;
à;;;
quitter;;;
la;;;
mère;;;
";;;
";;;
Nannette;LOC;;
.;;;
Quand;;;
elle;;;
lui;;;
racontait;;;
cela;;;
0;;;
cette;;;
excel-;;;
";;;
";;;
lente;;;
femme;;;
lui;;;
disait;;;
:;;;
";;;
;;;
";;;
«;;;
Ma;;;
fille;;;
si;;;
tu;;;
es;;;
jamais;;;
obligée;;;
d';;;
aller;;;
chez;;;
";;;
";;;
les;;;
autres;;;
0;;;
crois;;;
-moi;;;
0;;;
ne;;;
te;;;
place;;;
pas;;;
en;;;
ville;;;
";";;
on;;;
";;;
";;;
y;;;
gagne;;;
plus;;;
d';;;
argent;;;
0;;;
c';;;
est;;;
vrai;;;
";";;
mais;;;
aussi;;;
on;;;
y;;;
";;;
";;;
dépense;;;
davantage;;;
0;;;
et;;;
les;;;
jeunes;;;
filles;;;
y;;;
ont;;;
bien;;;
";;;
";;;
du;;;
désagrément;;;
.;;;
»;;;
";;;
;;;
 ;;;
;;;
";;;
ENFANCE;PER;;
DE;PER;;
JEANNE;PER;;
.;;;
43;;;
";;;
;;;
";;;
La;;;
mère;;;
Nannette;LOC;;
dépérissait;;;
peu;;;
à;;;
peu;;;
0;;;
et;;;
";;;
";;;
Jeanne;PER;;
en;;;
avait;;;
beaucoup;;;
de;;;
chagrin;;;
.;;;
Elle;;;
conta;;;
sa;;;
";;;
;;;
";;;
|;;;
peine;;;
à;;;
M.;PER;;
le;;;
curé;;;
0;;;
en;;;
qui;;;
elle;;;
avait;;;
grande;;;
con-;;;
";;;
;;;
";;;
fiance;;;
.;;;
";;;
;;;
";;;
«;;;
La;;;
croyez;;;
-vous;;;
en;;;
danger;;;
de;;;
mort;;;
?;;;
lui;;;
dit;;;
-il;;;
";";;
";;;
";;;
en;;;
ee;;;
cas;;;
il;;;
faudrait;;;
voir;;;
le;;;
médecin;;;
.;;;
";;;
;;;
";;;
—;;;
Oui;;;
0;;;
monsieur;;;
0;;;
elle;;;
est;;;
en;;;
grand;;;
danger;;;
0;;;
";;;
;;;
";;;
mais;;;
elle;;;
ne;;;
s';;;
en;;;
doute;;;
pas;;;
.;;;
J';;;
ai;;;
fait;;;
entrer;;;
l’;;;
autre;;;
";;;
;;;
";;;
jour;;;
0;;;
comme;;;
par;;;
hasard;;;
0;;;
le;;;
médecin;;;
qui;;;
était;;;
venu;;;
";;;
";;;
saigner;;;
le;;;
maréchal;;;
";";;
il;;;
a;;;
causé;;;
avec;;;
elle;;;
et;;;
l';;;
a;;;
bien;;;
";;;
";;;
examinée;;;
";";;
quand;;;
il;;;
est;;;
sorti;;;
0;;;
je;;;
l';;;
ai;;;
suivi;;;
sans;;;
rien;;;
";;;
";;;
dire;;;
";";;
il;;;
m';;;
a;;;
assuré;;;
qu';;;
il;;;
n';;;
y;;;
avait;;;
rien;;;
à;;;
faire;;;
à;;;
la;;;
";;;
";;;
mère;;;
Nannette;LOC;;
0;;;
parce;;;
que;;;
c';;;
est;;;
un;;;
corps;;;
usé;;;
:;;;
il;;;
dit;;;
";;;
";;;
qu';;;
elle;;;
pourra;;;
traîner;;;
encore;;;
longtemps;;;
0;;;
et;;;
qu’;;;
elle;;;
";;;
;;;
";;;
s';;;
éteindra;;;
sans;;;
souffrir;;;
.;;;
";;;
;;;
";;;
—;;;
J';;;
irai;;;
la;;;
voir;;;
.;;;
";;;
";;;
—;;;
Oh;MISC;;
!;MISC;;
oui;;;
0;;;
monsieur;;;
le;;;
euré;;;
0;;;
il;;;
faut;;;
y;;;
venir;;;
";;;
";;;
bien;;;
souvent;;;
";";;
vos;;;
visites;;;
la;;;
soulageront;;;
plus;;;
que;;;
";;;
;;;
";;;
celles;;;
d’;;;
un;;;
médecin;;;
";";;
vous;;;
lui;;;
parlerez;;;
du;;;
bon;;;
";;;
;;;
";;;
Dieu;;;
0;;;
et;;;
elle;;;
sera;;;
toute;;;
prête;;;
quand;;;
il;;;
lui;;;
plaira;;;
de;;;
";;;
";;;
l';;;
appeler;;;
à;;;
lui;;;
.;;;
»;;;
";;;
;;;
";;;
La;;;
mère;;;
Nannette;LOC;;
devient;;;
dangereusement;;;
malade;;;
.;;;
";;;
;;;
";;;
Au;;;
bout;;;
de;;;
dix-huit;;;
mois;;;
0;;;
la;;;
mère;;;
Nannette;LOC;;
";;;
";;;
était;;;
devenue;;;
si;;;
faible;;;
qu';;;
elle;;;
ne;;;
sortait;;;
plus;;;
de;;;
la;;;
";;;
";;;
maison;;;
.;;;
Comme;;;
elle;;;
ne;;;
se;;;
plaignait;;;
de;;;
rien;;;
0;;;
Jeanne;PER;;
";;;
";;;
ne;;;
lui;;;
disait;;;
pas;;;
combien;;;
elle;;;
la;;;
trouvait;;;
malade;;;
0;;;
";;;
";;;
de;;;
peur;;;
de;;;
l’;;;
effrayer;;;
";";;
mais;;;
0;;;
quand;;;
elle;;;
allait;;;
voir;;;
";;;
";;;
Mme;PER;;
Dumont;PER;;
0;;;
clle;;;
plourait;;;
à;;;
chandes;LOC;;
larmes;;;
0;;;
en;;;
";;;
";;;
disant;;;
qu';;;
elle;;;
voyait;;;
bien;;;
que;;;
sa;;;
chère;;;
mère;;;
Nan-;;;
";;;
";;;
pette;;;
ne;;;
passerait;;;
pas;;;
l';;;
hiver;;;
0;;;
";;;
;;;
 ;;;
;;;
";;;
tu;;;
PREMIÈRE;MISC;;
PARTIE;MISC;;
.;;;
";;;
;;;
";;;
«;;;
Ne;;;
te;;;
désole;;;
pas;;;
trop;;;
0;;;
ma;;;
petite;;;
Jeanne;PER;;
";";;
nous;;;
";;;
";;;
ne;;;
t';;;
abandonnerons;;;
pas;;;
0;;;
lui;;;
disait;;;
Isaure;PER;;
.;;;
";;;
;;;
";;;
—;;;
Jele;PER;;
sais;;;
bien;;;
0;;;
mademoiselle;;;
0;;;
et;;;
je;;;
vous;;;
en;;;
re-;;;
";;;
";;;
mercie;;;
de;;;
tout;;;
mon;;;
cœur;;;
";";;
mais;;;
ce;;;
n';;;
est;;;
pas;;;
parce;;;
";;;
;;;
";;;
*;;;
que;;;
jé;MISC;;
vais;;;
me;;;
trouver;;;
toute;;;
seule;;;
que;;;
je;;;
pleure;;;
";";;
";;;
";;;
grâce;;;
à;;;
Dieu;MISC;;
0;;;
je;;;
suis;;;
forte;;;
0;;;
et;;;
0;;;
grâce;;;
à;;;
vous;;;
aussi;;;
0;;;
";;;
";;;
je;;;
saurai;;;
bien;;;
gagner;;;
ma;;;
vie;;;
";";;
je;;;
me;;;
désole;;;
parce;;;
";;;
";;;
que;;;
j';;;
aime;;;
la;;;
mère;;;
Nannette;LOC;;
de;;;
toute;;;
mon;;;
âme;;;
";";;
el;;;
";;;
";;;
puis;;;
0;;;
qui;;;
done;;;
m';;;
aimera;;;
jamais;;;
comme;;;
elle;;;
0;;;
qui;;;
";;;
";;;
m';;;
a;;;
prise;;;
toute;;;
petite;;;
et;;;
m';;;
a;;;
accoutumée;;;
au;;;
travail;;;
0;;;
";;;
";;;
puis;;;
m';;;
a;;;
appris;;;
à;;;
aimer;;;
Dieu;MISC;;
0;;;
et;;;
de;;;
qui;;;
j';;;
ai;;;
tou-;;;
";;;
";;;
jours;;;
reçu;;;
de;;;
si;;;
bons;;;
exemples;;;
?;;;
»;;;
";;;
;;;
";;;
Jeanne;PER;;
soignait;;;
sa;;;
malade;;;
avec;;;
une;;;
extrême;;;
";;;
";;;
tendresse;;;
";";;
elle;;;
trouvait;;;
le;;;
moyen;;;
de;;;
lui;;;
faire;;;
venir;;;
";;;
";;;
un;;;
petit;;;
pain;;;
blanc;;;
tous;;;
les;;;
deux;;;
jours;;;
";";;
quand;;;
";;;
";;;
elle;;;
allait;;;
à;;;
la;;;
ville;;;
vendre;;;
son;;;
beurre;;;
0;;;
elle;;;
en;;;
rap-;;;
";;;
";;;
portait;;;
de;;;
la;;;
viande;;;
et;;;
quelque;;;
friandise;;;
.;;;
Quelque-;;;
";;;
";;;
fois;;;
elle;;;
achetait;;;
un;;;
poulet;;;
ou;;;
bien;;;
un;;;
canard;;;
dans;;;
";;;
";;;
le;;;
bourg;;;
0;;;
et;;;
elle;;;
les;;;
accommodait;;;
comme;;;
elle;;;
avait;;;
";;;
";;;
vu;;;
faire;;;
à;;;
.;;;
La;;;
cuisinière;;;
de;;;
Mme;PER;;
