Token;Label;Quaero;Correction
;;;
des;;;
bas;;;
de;;;
"
";;;
soie;;;
noire;;;
;;;
deux;;;
calottes;;;
;;;
l';;;
une;;;
en;;;
drap;;;
;;;
l';;;
autre;;;
en;;;
velours;;;
;;;
des;;;
rabats;;;
"
";;;
bordes;;;
de;;;
petites;;;
perles;;;
blanches;;;
;;;
tout;;;
ce;;;
qu';;;
il;;;
fallait;;;
.;;;
"
";;;
Il;;;
parait;;;
que;;;
ce;;;
costume;;;
m';;;
allait;;;
tres;;;
bien;;;
:;;;
"
";;;
aIl;;;
est;;;
a;;;
croquer;;;
la;;;
-0;;;
dessous;;;
;;;
disait;;;
Me;PER;;
Eyssette;PER;;
.;;;
Malheureu-;MISC;;
"
";;;
sement;;;
j';;;
etais;;;
tres;;;
petit;;;
;;;
et;;;
cela;;;
me;;;
desesperait;;;
.;;;
Figurez;;;
-vous;;;
que;;;
;;;
"
";;;
meme;;;
en;;;
me;;;
haussant;;;
;;;
je;;;
ne;;;
montais;;;
guere;;;
plus;;;
haut;;;
que;;;
les;;;
bas;;;
blancs;;;
"
";;;
de;;;
M.;PER;;
Caduffe;PER;;
;;;
notre;;;
suisse;LOC;;
;;;
et;;;
puis;;;
si;;;
frelel;PER;;
Une;;;
fois;;;
;;;
a;;;
la;;;
messe;;;
;;;
en;;;
"
";;;
changeant;;;
les;;;
Evangiles;MISC;;
de;;;
place;;;
;;;
le;;;
gros;;;
livre;;;
etait;;;
si;;;
lourd;;;
qu';;;
il;;;
"
";;;
m';;;
entraina;;;
.;;;
Je;;;
tombai;;;
de;;;
tout;;;
mon;;;
long;;;
sur;;;
les;;;
marches;;;
de;;;
l';;;
autel;;;
.;;;
Le;;;
"
";;;
pupitre;;;
fut;;;
brise;;;
;;;
le;;;
service;;;
interrompu;;;
.;;;
C';;;
etait;;;
un;;;
jour;;;
de;;;
Pentecote;PER;;
.;;;
"
";;;
Quel;;;
scandalel;;;
...;;;
A;;;
part;;;
ces;;;
legers;;;
inconvenients;;;
de;;;
ma;;;
petite;;;
taille;;;
;;;
"
";;;
j';;;
etais;;;
tres;;;
content;;;
de;;;
mon;;;
sort;;;
;;;
et;;;
souvent;;;
le;;;
soir;;;
;;;
en;;;
nous;;;
couchant;;;
;;;
"
";;;
Jacques;PER;;
et;;;
moi;;;
;;;
nous;;;
nous;;;
disions;;;
:;;;
 ;;;
En;;;
somme;;;
;;;
c';;;
est;;;
tres;;;
amusant;;;
la;;;
"
";;;
manecanterien;;;
.;;;
Par;;;
malheur;;;
;;;
nous;;;
n';;;
y;;;
restames;;;
pas;;;
longtemps;;;
.;;;
Un;;;
"
";;;
ami;;;
de;;;
la;;;
famille;;;
;;;
recteur;;;
d';;;
universite;;;
dans;;;
le;;;
Midi;LOC;;
;;;
ecrivit;LOC;;
un;;;
jour;;;
a;;;
"
";;;
mon;;;
pere;;;
que;;;
s';;;
il;;;
voulait;;;
une;;;
bourse;;;
d';;;
externe;;;
au;;;
college;;;
de;;;
Lyon;LOC;;
pour;;;
"
";;;
un;;;
de;;;
ses;;;
fils;;;
;;;
on;;;
pourrait;;;
lui;;;
en;;;
avoir;;;
une;;;
.;;;
"
";;;
--;;;
Ce;;;
sera;;;
pour;;;
Daniel;PER;;
;;;
dit;;;
M.;PER;;
Eyssette;PER;;
.;;;
"
";;;
-0;;;
Et;;;
Jacquesl;PER;;
dit;;;
ma;;;
mere;;;
.;;;
"
 ";;;
Ohl;PER;;
acquesl;;;
je;;;
le;;;
garde;;;
avec;;;
moi;;;
";";;;
il;;;
me;;;
sera;;;
tres;;;
utile;;;
.;;;
"
";;;
D';;;
ailleurs;;;
.;;;
je;;;
m';;;
apergcois;;;
qu';;;
il;;;
a;;;
du;;;
gout;;;
pour;;;
le;;;
commerce;;;
.;;;
Nous;;;
en;;;
"
";;;
ferons;;;
un;;;
negociant;;;
.;;;
"
";;;
De;;;
bonne;;;
foi;;;
;;;
je;;;
ne;;;
sais;;;
comment;;;
;;;
MI;LOC;;
.;;;
Eyssette;LOC;;
avait;;;
pu;;;
s';;;
aper-;;;
"
";;;
cevoir;;;
que;;;
acques;PER;;
avait;;;
du;;;
got;;;
pour;;;
le;;;
commerce;;;
.;;;
En;;;
ce;;;
temps;;;
-0;;;
la;;;
;;;
I;LOC;;
"
";;;
.;;;
lF-;LOC;;
.;;;
:;;;
"
";;;
I;LOC;;
"
";;;
g;;;
"
 ";;;
;;;
s;;;
"
";;;
a'-a;;;
"
";;;
IMt;PER;;
"
";;;
f;;;
"

";;;
a;;;
"
";;;
;;;
"
";;;
.--;;;
..;;;
"
";;;
);;;
"
";;;
-l;;;
"
 ";;;
l;;;
"
";;;
ks-;;;
"
";;;
1;;;
E.;PER;;
"
";PER;;
Li-;PER;;
;;;
"
";;;
-0;;;
"
 ";;;
I;;;
"
";;;
Il-;;;
"
";;;
-0;;;
"
";;;
elh;;;
"
";;;
tE;;;
"
";;;
%;;;
"


";;;
;;;
(;;;
M;PER;;
"
";PER;;
IM1;PER;;
;;;
"

";;;
k;;;
"
";;;
l;;;
"
";;;
N;LOC;;
"
";;;
z;;;
"
";;;
S;MISC;;
"
";;;
---;;;
"
";;;
e;;;
"
";;;
--;;;
;;;
--e;;;
C;MISC;;
;;;
"
 ";;;
";";;;
;;;
"
";;;
-0;;;
"
";;;
:;;;
.-;;;
"
";;;
rE;;;
"
";;;
.;;;
"
";;;
xMi;MISC;;
"
";MISC;;
/;MISC;;
1;MISC;;
"


";MISC;;
-s;MISC;;
-0;MISC;;
d;MISC;;
"
";MISC;;
NO;MISC;;
"
";;;
z;;;
5;;;
"
";;;
1;;;
"
";;;
F;LOC;;
"
";;;
P;;;
"
";;;
L;;;
-----;;;
(;;;
"
";;;
lLE;;;
.;;;
"
";;;
=;;;
;;;
"
";;;
--;;;
;;;
"
";;;
N;LOC;;
"
";;;
.;;;
-0;;;
;;;
"
";;;
N;LOC;;
"

";LOC;;
tA;LOC;;
"


 ";LOC;;
1;LOC;;
"
";;;
;;;
-0;;;
;;;
"
";;;
L;;;
"
";;;
tY;;;
"
";;;
=;;;
"
";;;
//;;;
"
";;;
1/;;;
"
";;;
rat-;;;
"
";;;
r;;;
"
";;;
.;;;
"

";;;
Z;MISC;;
"
";;;
1;;;
"
";;;
;;;
l;;;
k--;;;
"
";;;
i;;;
];;;
"
";;;
(;;;
"
";;;
M;PER;;
"
";;;
.;;;
"
";;;
lLs-;ORG;;
.;;;
"
";;;
tl;;;
"
 ";;;
1;;;
"
";;;
I;LOC;;
"
";;;
1;;;
"
";;;
l;;;
"
";;;
;;;
";";;;
:;;;
;;;
;;;
(;;;
g;;;
"
";;;
.l;;;
"
";;;
;;;
1;;;
"



";;;
L;;;
"
";;;
/;;;
"
";;;
1;;;
A;MISC;;
"
";MISC;;
I;MISC;;
"

";MISC;;
:;MISC;;
"
";MISC;;
W;MISC;;
"
";;;
4;;;
;;;
"

";;;
NNN;ORG;;
"
";;;
Ih1;LOC;;
"
";;;
t;;;
"

 ";;;
Y;MISC;;
"
";MISC;;
O;MISC;;
"
";;;
);;;
I;LOC;;
N-;LOC;;
"
";;;
c-;;;
"
";;;
-0;;;
"
";;;
I;MISC;;
"

";MISC;;
Xc-;MISC;;
;;;
"
";;;
r;;;
"

";;;
-0;;;
;;;
"
";;;
-0;;;
"

";;;
t;;;
"

";;;
;;;
3-;;;
.;;;
"
";;;
r-;;;
"
";;;
I;LOC;;
"
";;;
1;;;
"
";;;
31LES;;;
BABAROTTES;;;
"
";;;
le;;;
pauvre;;;
garcon;;;
n';;;
avait;;;
du;;;
gout;;;
que;;;
pour;;;
les;;;
larmes;;;
;;;
et;;;
si;;;
on;;;
l';;;
avait;;;
"
";;;
consulte;;;
...;;;
Mais;;;
on;;;
ne;;;
le;;;
consulta;;;
pas;;;
;;;
ni;;;
moi;;;
non;;;
plus;;;
.;;;
"
";;;
Ce;;;
qui;;;
me;;;
frappa;;;
d';;;
abord;;;
;;;
a;;;
mon;;;
arrivee;;;
au;;;
college;;;
;;;
c';;;
est;;;
que;;;
j';;;
etais;;;
"
";;;
le;;;
seul;;;
avec;;;
une;;;
blouse;;;
.;;;
A;;;
Lyon;LOC;;
;;;
les;;;
fils;;;
de;;;
riches;;;
ne;;;
portent;;;
pas;;;
de;;;
"
";;;
blouses;;;
";";;;
il;;;
n';;;
y;;;
a;;;
que;;;
les;;;
enfants;;;
de;;;
la;;;
rue;;;
;;;
les;;;
gones;;;
comme;;;
on;;;
dit;;;
.;;;
"
";;;
Moi;MISC;;
;;MISC;
j';MISC;;
en;MISC;;
avais;MISC;;
une;MISC;;
;;MISC;
une;MISC;;
petite;MISC;;
blouse;MISC;;
a;;;
carreaux;;;
qui;;;
datait;;;
de;;;
la;;;
"
";;;
fabrique;;;
";";;;
j';;;
avais;;;
une;;;
blouse;;;
;;;
j';;;
avais;;;
l';;;
air;;;
d';;;
un;;;
gone;;;
...;;;
Quand;;;
j';;;
entrai;;;
"
";;;
dans;;;
la;;;
classe;;;
;;;
les;;;
eleves;;;
ricanerent;;;
.;;;
On;;;
disait;;;
:;;;
 ;;;
Tiensl;PER;;
Il;;;
a;;;
une;;;
blouseln;;;
"
";;;
Le;;;
professeur;;;
fit;;;
la;;;
grimace;;;
et;;;
tout;;;
de;;;
suite;;;
me;;;
prit;;;
en;;;
aversion;;;
.;;;
Depuis;;;
"
";;;
lors;;;
;;;
quand;;;
il;;;
me;;;
parla;;;
;;;
ce;;;
fut;;;
toujours;;;
du;;;
bout;;;
des;;;
levres;;;
;;;
d';;;
un;;;
air;;;
"
";;;
meprisant;;;
.;;;
Jamais;;;
il;;;
ne;;;
m';;;
appela;;;
par;;;
mon;;;
nom;;;
";";;;
il;;;
disait;;;
toujours;;;
:;;;
"
 ";;;
Hel;PER;;
vous;;;
;;;
la;;;
-0;;;
bas;;;
;;;
le;;;
petit;;;
Choseln;LOC;;
e;;;
lui;;;
avais;;;
dit;;;
pourtant;;;
plus;;;
de;;;
"
";;;
vingt;;;
fois;;;
que;;;
je;;;
m';;;
appelais;;;
Daniel;PER;;
Ey;PER;;
-0;PER;;
sset;PER;;
-0;PER;;
te;PER;;
...;;;
A;;;
la;;;
fin;;;
;;;
mes;;;
cama-;;;
"
";;;
rades;;;
me;;;
surnommerent;;;
ale;;;
petit;;;
Chose;MISC;;
;;;
et;;;
le;;;
surnom;;;
me;;;
resta;;;
...;;;
"
";;;
Ce;;;
n';;;
etait;;;
pas;;;
seulement;;;
ma;;;
blouse;;;
qui;;;
me;;;
distinguait;;;
des;;;
autres;;;
"
";;;
enfants;;;
.;;;
Les;;;
autres;;;
avaient;;;
de;;;
beaux;;;
cartables;;;
en;;;
cuir;;;
jaune;;;
;;;
des;;;
"
";;;
encriers;;;
de;;;
buis;;;
qui;;;
sentaient;;;
bon;;;
;;;
des;;;
cahiers;;;
cartonnes;;;
;;;
des;;;
livres;;;
"
";;;
neufs;;;
avec;;;
beaucoup;;;
de;;;
notes;;;
dans;;;
le;;;
bas;;;
";";;;
moi;;;
;;;
mes;;;
livres;;;
etaient;;;
de;;;
"
";;;
vieux;;;
bouquins;;;
achetes;;;
sur;;;
les;;;
quais;;;
;;;
moisis;;;
;;;
fanes;;;
;;;
sentant;;;
le;;;
rance;;;
";";;;
"
";;;
les;;;
couvertures;;;
etaient;;;
toujours;;;
en;;;
lambeaux;;;
;;;
quelquefois;;;
il;;;
manquait;;;
"
";;;
des;;;
pages;;;
.;;;
Jacques;PER;;
faisait;;;
bien;;;
de;;;
son;;;
mieux;;;
pour;;;
me;;;
les;;;
relier;;;
avec;;;
"
";;;
du;;;
gros;;;
carton;;;
et;;;
de;;;
la;;;
colle;;;
forte;;;
";";;;
mais;;;
il;;;
mettait;;;
toujours;;;
trop;;;
de;;;
colle;;;
;;;
"
";;;
et;;;
cela;;;
puait;;;
.;;;
Il;;;
m';;;
avait;;;
fait;;;
aussi;;;
un;;;
cartable;;;
avec;;;
une;;;
infinite;;;
de;;;
"
";;;
poches;;;
;;;
tres;;;
commode;;;
;;;
mais;;;
toujours;;;
trop;;;
de;;;
colle;;;
.;;;
Le;;;
besoin;;;
de;;;
coller;;;
"
";;;
et;;;
de;;;
cartonner;;;
etait;;;
devenu;;;
chez;;;
acques;;;
une;;;
manie;;;
comme;;;
le;;;
besoin;;;
"
";;;
de;;;
pleurer;;;
.;;;
Il;;;
avait;;;
constamment;;;
devant;;;
le;;;
feu;;;
un;;;
tas;;;
de;;;
petits;;;
pots;;;
"
";;;
de;;;
colle;;;
;;;
et;;;
;;;
des;;;
qu';;;
il;;;
pouvait;;;
s';;;
echapper;;;
du;;;
magasin;;;
un;;;
moment;;;
;;;
il;;;
"
";;;
collait;;;
;;;
reliait;;;
;;;
cartonnait;;;
.;;;
Le;;;
reste;;;
du;;;
temps;;;
;;;
il;;;
portait;;;
des;;;
paquets;;;
en;;;
"
";;;
ville;;;
;;;
ecrivait;;;
sous;;;
la;;;
dictee;;;
;;;
allait;;;
aux;;;
provisions;;;
.;;;
-0;;;
le;;;
commerce;;;
enfin;;;
.;;;
"
";;;
Quant;;;
a;;;
moi;;;
;;;
j';;;
avais;;;
compris;;;
que;;;
lorsqu';;;
on;;;
est;;;
boursier;;;
;;;
qu';;;
on;;;
"
";;;
porte;;;
une;;;
blouse;;;
;;;
qu';;;
on;;;
s';;;
appelle;;;
ale;;;
petit;;;
Chose;MISC;;
;;;
il;;;
faut;;;
travailler;;;
"
";;;
deux;;;
fois;;;
plus;;;
que;;;
les;;;
autres;;;
pour;;;
etre;;;
leur;;;
egal;ORG;;
;;;
et;;;
ma;;;
foil;;;
le;;;
petit;;;
"
";;;
Chose;;;
se;;;
mit;;;
a;;;
travailler;;;
de;;;
tout;;;
son;;;
courage;;;
.;;;
"
";;;
Brave;MISC;;
petit;;;
Chosel;MISC;;
Je;;;
le;;;
vois;;;
;;;
en;;;
hiver;;;
;;;
dans;;;
sa;;;
chambre;;;
sans;;;
feu;;;
;;;
"
";;;
assis;;;
a;;;
sa;;;
table;;;
de;;;
travail;;;
;;;
les;;;
jambes;;;
enveloppees;;;
d';;;
une;;;
couverture;;;
.;;;
"
";;;
Au;;;
dehors;;;
;;;
le;;;
givre;;;
fouettait;;;
les;;;
vitres;;;
.;;;
Dans;;;
le;;;
magasin;;;
;;;
on;;;
entendait;;;
"
";;;
M.;PER;;
Eyssette;PER;;
qui;;;
dictait;;;
:;;;
"

";;;
--;;;
;;;
ai;;;
regu;;;
votre;;;
honoree;;;
du;;;
8;;;
courant;;;
..;;;
"
";;;
1;;;
"
";;;
LE;PER;;
PETIT;PER;;
CHOSE;PER;;
"
";PER;;
Et;PER;;
la;PER;;
voix;PER;;
pleurarde;PER;;
de;PER;;
acques;PER;;
qui;;;
reprenait;;;
:;;;
"
";;;
-0;;;
J';;;
ai;;;
recu;;;
votre;;;
honoree;;;
du;;;
8;;;
courant;;;
.;;;
"
";;;
De;;;
temps;;;
en;;;
temps;;;
;;;
la;;;
porte;;;
de;;;
la;;;
chambre;;;
s';;;
ouvrait;;;
doucement;;;
";";;;
"
";;;
c';;;
etait;;;
Me;PER;;
Eyssette;PER;;
qui;;;
entrait;;;
.;;;
Elle;;;
s';;;
approchait;;;
du;;;
petit;;;
Chose;PER;;
sur;;;
"
";;;
la;;;
pointe;;;
des;;;
pieds;;;
.;;;
Chutl;ORG;;
...;;;
"
";;;
-0;;;
Tu;;;
travailles;;;
?;;;
lui;;;
disait;;;
-elle;;;
tout;;;
bas;;;
.;;;
"
";;;
-0;;;
Oui;;;
;;;
mere;PER;;
.;;;
"
";;;
--;;;
Tu;;;
n';;;
as;;;
pas;;;
froid;;;
"
";;;
--;;;
OhI;PER;;
nonl;PER;;
"
";;;
Le;MISC;;
petit;MISC;;
Chose;MISC;;
mentait;;;
;;;
il;;;
avait;;;
bien;;;
froid;;;
;;;
au;;;
contraire;;;
.;;;
"
";;;
Alors;;;
Me;PER;;
Eyssette;PER;;
s';;;
asseyait;;;
aupres;;;
de;;;
lui;;;
;;;
avec;;;
son;;;
tricot;;;
;;;
et;;;
"
";;;
restait;;;
la;;;
de;;;
longues;;;
heures;;;
;;;
comptant;;;
ses;;;
mailles;;;
a;;;
voix;;;
basse;;;
;;;
avec;;;
"
";;;
un;;;
gros;;;
soupir;;;
de;;;
temps;;;
en;;;
temps;;;
.;;;
"
";;;
Pauvre;;;
MP;LOC;;
Eyssettel;LOC;;
Elle;;;
y;;;
pensait;;;
toujours;;;
h;;;
ce;;;
cher;;;
pays;;;
qu';;;
elle;;;
"
";;;
n';;;
esperait;;;
plus;;;
revoir;;;
...;;;
Helasl;PER;;
pour;;;
son;;;
malheur;;;
;;;
pour;;;
notre;;;
malheur;;;
"
";;;
h;;;
tous;;;
;;;
elle;;;
allait;;;
le;;;
revoir;;;
bientot;;;
..;;;
III;ORG;;
"
";ORG;;
IL;ORG;;
EST;;;
MORT1;PER;;
PRIEZ;PER;;
POUR;;;
LUII;ORG;;
"
";;;
C';;;
etait;;;
un;;;
lundi;;;
du;;;
mois;;;
de;;;
juillet;;;
.;;;
"
";;;
Ce;;;
jour;;;
-0;;;
la;;;
;;;
en;;;
sortant;;;
du;;;
college;;;
;;;
je;;;
m';;;
etais;;;
laisse;;;
entrainer;;;
a;;;
faire;;;
"
";;;
une;;;
partie;;;
de;;;
barres;;;
;;;
et;;;
lorsque;;;
je;;;
me;;;
decidai;PER;;
a;;;
rentrer;;;
a;;;
la;;;
maison;;;
;;;
"
";;;
il;;;
etait;;;
beaucoup;;;
plus;;;
tard;;;
que;;;
je;;;
n';;;
aurais;;;
voulu;;;
.;;;
De;;;
la;;;
place;LOC;;
des;LOC;;
"
";LOC;;
Terreaux;LOC;;
a;;;
la;;;
rue;LOC;;
Lanterne;LOC;;
;;;
je;;;
courus;;;
sans;;;
m';;;
arreter;;;
;;;
mes;;;
livres;;;
a;;;
la;;;
"
";;;
ceinture;;;
;;;
ma;;;
casquette;;;
entre;;;
les;;;
dents;;;
.;;;
Toutefois;;;
;;;
comme;;;
j';;;
avais;;;
une;;;
"
";;;
peur;;;
effroyable;;;
de;;;
mon;;;
pre;MISC;;
;;;
je;;;
repris;;;
haleine;;;
une;;;
minute;;;
dans;;;
l';;;
esca-;;;
"
";;;
lier;;;
;;;
juste;;;
le;;;
temps;;;
d';;;
inventer;;;
une;;;
histoire;;;
pour;;;
expliquer;;;
mon;;;
retard;;;
.;;;
"
";;;
Sur;;;
quoi;;;
;;;
je;;;
sonnai;;;
bravement;;;
.;;;
"
";;;
Ce;;;
fut;;;
M.;PER;;
Eyssette;PER;;
lui;;;
-0;;;
meme;;;
qui;;;
vint;;;
m';;;
ouvrir;;;
.;;;
aComme;;;
tu;;;
viens;;;
"
";;;
tard;;;
ln;;;
me;;;
dit;;;
-il;;;
.;;;
e;MISC;;
commencais;MISC;;
a;;;
debiter;;;
mon;;;
mensonge;;;
en;;;
tremblant;;;
";";;;
"
";;;
mais;;;
le;;;
cher;;;
homme;;;
ne;;;
me;;;
laissa;;;
pas;;;
achever;;;
et;;;
;;;
m';;;
attirant;;;
sur;;;
sa;;;
"
";;;
poitrine;;;
;;;
il;;;
m';;;
embrassa;;;
longuement;;;
et;;;
silencieusement;;;
.;;;
"
";;;
Moi;MISC;;
qui;MISC;;
m';MISC;;
attendais;MISC;;
pour;;;
le;;;
moins;;;
a;;;
une;;;
verte;;;
semonce;;;
;;;
cet;;;
accueil;;;
"
";;;
me;;;
surprit;;;
.;;;
IMa;ORG;;
premiere;;;
idee;;;
fut;;;
que;;;
nous;;;
avions;;;
le;;;
cure;;;
de;;;
Saint-;LOC;;
"
";LOC;;
Nizier;LOC;;
a;;;
diner;;;
";";;;
je;;;
savais;;;
par;;;
experience;;;
qu';;;
on;;;
ne;;;
nous;;;
grondait;;;
jamais;;;
"
";;;
ces;;;
jours;;;
-0;;;
la;;;
.;;;
Mais;;;
en;;;
entrant;;;
dans;;;
la;;;
salle;;;
h;;;
manger;;;
;;;
je;;;
vis;;;
tout;;;
de;;;
suite;;;
"
";;;
que;;;
je;;;
m';;;
etais;;;
trompe;;;
.;;;
Il;;;
n';;;
y;;;
avait;;;
que;;;
deux;;;
couverts;;;
sur;;;
la;;;
table;;;
;;;
celui;;;
"
";;;
de;;;
mon;;;
pere;;;
et;;;
le;;;
mien.2o;MISC;;
"
";MISC;;
LE;MISC;;
PETIT;MISC;;
CHOSE;;;
"
";;;
--;;;
Et;MISC;;
ma;MISC;;
mere;MISC;;
?;MISC;;
Et;;;
Jacques;PER;;
demandai;;;
-je;;;
;;;
etonne;PER;;
.;;;
"
";;;
M.;PER;;
Eyssette;PER;;
me;;;
repondit;;;
d';;;
une;;;
voix;;;
douce;;;
qui;;;
ne;;;
lui;;;
etait;;;
pas;;;
"
";;;
habituelle;;;
:;;;
"
";;;
--;;;
Ta;PER;;
mere;PER;;
et;;;
Jacques;PER;;
sont;;;
partis;;;
;;;
Daniel;PER;;
";";;;
ton;;;
frere;;;
l';;;
abbe;;;
est;;;
"
";;;
bien;;;
malade;;;
.;;;
"
";;;
Puis;;;
;;;
voyant;;;
que;;;
j';;;
etais;;;
devenu;;;
tout;;;
pale;;;
;;;
il;;;
ajouta;;;
presque;;;
gaiement;;;
"
";;;
pour;;;
me;;;
rassurer;;;
:;;;
"
";;;
-0;;;
Quand;;;
je;;;
dis;;;
bien;;;
malade;;;
;;;
c';;;
est;;;
une;;;
fagon;;;
de;;;
parler;;;
:;;;
on;;;
nous;;;
"
";;;
a;;;
ecrit;;;
que;;;
l';;;
abb;;;
etait;;;
au;;;
lit;;;
";";;;
tu;;;
connais;;;
ta;;;
mere;;;
;;;
elle;;;
a;;;
voulu;;;
partir;;;
;;;
"
";;;
et;;;
je;;;
lui;;;
ai;;;
donne;;;
Jacques;PER;;
pour;;;
l';;;
accompagner;;;
...;;;
En;;;
somme;;;
;;;
ce;;;
nc;ORG;;
"
";;;
sera;;;
rienl;;;
...;;;
Et;;;
maintenant;;;
mets;;;
-0;;;
toi;;;
la;;;
et;;;
mangeons;;;
";";;;
je;;;
meurs;;;
de;;;
faim;;;
.;;;
"
";;;
Je;;;
m';;;
attablai;PER;;
sans;;;
rien;;;
dire;;;
;;;
mais;;;
j';;;
avais;;;
le;;;
cceur;;;
serre;;;
et;;;
toutes;;;
lcs;PER;;
"
";;;
peines;;;
du;;;
monde;;;
a;;;
retenir;;;
mes;;;
larmes;;;
;;;
en;;;
pensant;;;
que;;;
mon;;;
grand;;;
frere;;;
"
";;;
l';;;
abbe;PER;;
etait;;;
bien;;;
malade;;;
.;;;
Nous;;;
dinames;;;
tristement;;;
en;;;
face;;;
l';;;
un;;;
de;;;
"
";;;
1'autre;;;
;;;
sans;;;
parler;;;
.;;;
M.;;;
Eyssette;LOC;;
mangeait;;;
vite;;;
;;;
buvait;;;
a;;;
grands;;;
coups;;;
;;;
"
";;;
puis;;;
s';;;
arretait;;;
subitement;;;
et;;;
songeait;;;
...;;;
Pour;;;
moi;;;
;;;
immobile;;;
au;;;
bout;;;
"
";;;
de;;;
la;;;
table;;;
et;;;
comme;;;
frappe;;;
de;;;
stupeur;;;
;;;
je;;;
me;;;
rappelais;;;
les;;;
belles;;;
"
";;;
histoires;;;
que;;;
l';;;
abbe;;;
me;;;
contait;;;
lorsqu';;;
il;;;
venait;;;
a;;;
la;;;
fabrique;;;
.;;;
Je;;;
le;;;
"
";;;
voyais;;;
retroussant;;;
bravement;;;
sa;;;
soutane;;;
pour;;;
franchir;;;
les;;;
bassins;;;
.;;;
Je;;;
"
";;;
me;;;
souvenais;;;
aussi;;;
du;;;
jour;;;
de;;;
sa;;;
premiere;;;
messe;;;
;;;
oi;;;
toute;;;
la;;;
famille;;;
"
";;;
assistait;;;
;;;
comme;;;
il;;;
etait;;;
beau;;;
lorsqu';;;
il;;;
se;;;
tournait;;;
vers;;;
nous;;;
;;;
les;;;
bras;;;
"
";;;
ouverts;;;
;;;
disant;;;
Domninus;PER;;
vobiscun;PER;;
d';;;
une;;;
voix;;;
si;;;
douce;;;
que;;;
Mme;PER;;
Eyssette;PER;;
"
";;;
en;;;
pleurait;;;
de;;;
joiel;;;
...;;;
Maintenant;;;
je;;;
me;;;
le;;;
figurais;;;
la;;;
-0;;;
bas;;;
;;;
couchd;PER;;
;;;
"
";;;
malade;;;
(;;;
ohl;;;
bien;;;
malade;;;
;;;
quelque;;;
chose;;;
me;;;
le;;;
disait;;;
);;;
;;;
et;;;
ce;;;
qui;;;
"
";;;
redoublait;;;
mon;;;
chagrin;;;
de;;;
le;;;
savoir;;;
ainsi;;;
;;;
c';;;
est;;;
une;;;
voix;;;
que;;;
j';;;
entendais;;;
"
";;;
me;;;
crier;;;
au;;;
fond;;;
du;;;
cur;;;
:;;;
 ;;;
Dieu;;;
te;;;
punit;;;
;;;
c';;;
est;;;
ta;;;
fautel;;;
Il;;;
fallait;;;
"
";;;
rentrer;;;
tout;;;
droitl;;;
Il;;;
fallait;;;
ne;;;
pas;;;
mentirln;;;
Et;;;
plein;;;
de;;;
cette;;;
effroyable;;;
"
";;;
pensee;;;
que;;;
Dieu;MISC;;
;;;
pour;;;
le;;;
punir;;;
;;;
allait;;;
faire;;;
mourir;;;
son;;;
frere;;;
;;;
le;;;
petit;;;
"
";;;
Chose;PER;;
se;;;
deseprait;;;
en;;;
lui;;;
-0;;;
meme;;;
;;;
disant;;;
:;;;
 ;;;
Jamais;;;
;;;
nonl;PER;;
jamais;;;
;;;
je;;;
ne;;;
"
";;;
jouerai;;;
plus;;;
aux;;;
barres;;;
en;;;
sortant;;;
du;;;
college;;;
.;;;
"
";;;
Le;;;
repas;;;
termine;;;
;;;
on;;;
alluma;;;
la;;;
lampe;;;
;;;
et;;;
la;;;
veillee;;;
commenga;;;
.;;;
Sur;;;
"
";;;
la;;;
nappe;;;
;;;
au;;;
milieu;;;
des;;;
debris;;;
du;;;
dessert;;;
;;;
M.;PER;;
Eyssette;PER;;
avait;;;
pose;;;
"
";;;
ses;;;
gros;;;
livres;;;
de;;;
commerce;;;
et;;;
faisait;;;
ses;;;
comptes;;;
a;;;
haute;;;
voix;;;
.;;;
Finet;PER;;
;;;
"
";;;
le;;;
chat;;;
des;;;
babarottes;;;
;;;
miaulait;;;
tristement;;;
en;;;
rodant;;;
autour;;;
de;;;
la;;;
"
";;;
table;;;
...;;;
";";;;
moi;;;
;;;
j';;;
avais;;;
ouvert;;;
la;;;
fenetre;;;
et;;;
je;;;
m';;;
y;;;
etais;;;
accoude;;;
...;;;
"
";;;
Il;;;
faisait;;;
nuit;;;
;;;
l';;;
air;;;
etait;;;
lourd;;;
...;;;
On;;;
entendait;;;
les;;;
gens;;;
d';;;
en;;;
bas;;;
rire;;;
"
";;;
et;;;
causer;;;
devant;;;
leurs;;;
portes;;;
;;;
et;;;
les;;;
tambours;;;
du;;;
fort;;;
Loyasse;PER;;
battre;;;
"
";;;
dans;;;
le;;;
lointain;;;
...;;;
J';;;
etais;;;
la;;;
depuis;;;
quelques;;;
instants;;;
;;;
pensant;;;
a;;;
desIL;;;
EST;ORG;;
MORT;ORG;;
PRIEZ;ORG;;
POUR;;;
LUIl;MISC;;
"
";;;
choses;;;
tristes;;;
et;;;
regardant;;;
vaguement;;;
dans;;;
la;;;
nuit;;;
;;;
quand;;;
un;;;
violent;;;
"
";;;
coup;;;
de;;;
sonnette;;;
m';;;
arracha;;;
de;;;
ma;;;
croisee;;;
brusquement;;;
.;;;
Je;;;
regardai;;;
"
";;;
mon;;;
pere;;;
avec;;;
effroi;;;
et;;;
je;;;
crus;;;
voir;;;
passer;;;
sur;;;
son;;;
visage;;;
le;;;
frisson;;;
"
";;;
d';;;
angoisse;;;
et;;;
de;;;
terreur;;;
qui;;;
venait;;;
de;;;
m';;;
