OCR,Modèle,Texte_spacy,Longueur_spacy,Texte_modele,Longueur_modele,Différence
REF,enrichi_80-20,Dieu,4,Dieu,4,0
REF,enrichi_80-20,Malenvers,9,Malenvers,9,0
REF,enrichi_80-20,Jolis,5,Jolis,5,0
REF,enrichi_80-20,Courbassol,10,Courbassol,10,0
REF,enrichi_80-20,Malenvers,9,Malenvers,9,0
REF,enrichi_80-20,Malenvers,9,Malenvers,9,0
REF,enrichi_80-20,Malenvers,9,Malenvers,9,0
REF,enrichi_80-20,Acacias,7,Acacias,7,0
REF,enrichi_80-20,Machinard,9,Machinard,9,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Malenvers !,11,Malenvers,9,-2
REF,enrichi_80-20,Malenvers,9,Malenvers,9,0
REF,enrichi_80-20,M.,2,M.,2,0
REF,enrichi_80-20,la Marseillaise,15,Marseillaise,12,-3
REF,enrichi_80-20,M.,2,M.,2,0
REF,enrichi_80-20,Courbassol,10,Courbassol,10,0
REF,enrichi_80-20,Courbassol,10,Courbassol,10,0
REF,enrichi_80-20,Messieurs !,11,Messieurs,9,-2
REF,enrichi_80-20,Mme Courbassol,14,Courbassol,10,-4
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,République,10,République,10,0
REF,enrichi_80-20,la Marseillaise,15,Marseillaise,12,-3
REF,enrichi_80-20,Égypte,6,Égypte,6,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,la Halle,8,Halle,5,-3
REF,enrichi_80-20,la Halle,8,Halle,5,-3
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Annette,7,Annette,7,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Annette,7,Annette,7,0
REF,enrichi_80-20,Jérôme,6,Jérôme,6,0
REF,enrichi_80-20,Annette,7,Annette,7,0
REF,enrichi_80-20,Annette,7,Annette,7,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,cher Monsieur,13,Monsieur,8,-5
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,– Randal,8,Randal,6,-2
REF,enrichi_80-20,Malenvers,9,Malenvers,9,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Malenvers,9,Malenvers,9,0
REF,enrichi_80-20,Malenvers,9,Malenvers,9,0
REF,enrichi_80-20,Malenvers,9,Malenvers,9,0
REF,enrichi_80-20,Lyon,4,Lyon,4,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Malenvers,9,Malenvers,9,0
REF,enrichi_80-20,Londres,7,Londres,7,0
REF,enrichi_80-20,Paternoster,11,Paternoster,11,0
REF,enrichi_80-20,Paternoster,11,Paternoster,11,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,M.,2,M.,2,0
REF,enrichi_80-20,Tiens,5,Tiens,5,0
REF,enrichi_80-20,Neuf,4,Neuf,4,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Carrousel,9,Carrousel,9,0
REF,enrichi_80-20,Gambetta,8,Gambetta,8,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Barabbas,8,Barabbas,8,0
REF,enrichi_80-20,la Halle,8,Halle,5,-3
REF,enrichi_80-20,Malenvers,9,Malenvers,9,0
REF,enrichi_80-20,La Halle,8,Halle,5,-3
REF,enrichi_80-20,Courtille,9,Courtille,9,0
REF,enrichi_80-20,Chambre,7,Chambre,7,0
REF,enrichi_80-20,Europe,6,Europe,6,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Courbassol,10,Courbassol,10,0
REF,enrichi_80-20,Machinard,9,Machinard,9,0
REF,enrichi_80-20,Messieurs,9,Messieurs,9,0
REF,enrichi_80-20,Mon Dieu !,10,Dieu,4,-6
REF,enrichi_80-20,Machinard,9,Machinard,9,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Courbassol,10,Courbassol,10,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Annette,7,Annette,7,0
REF,enrichi_80-20,M. Courbassol,13,Courbassol,10,-3
REF,enrichi_80-20,Annette,7,Annette,7,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Malenvers,9,Malenvers,9,0
REF,enrichi_80-20,Et Margot,9,Margot,6,-3
REF,enrichi_80-20,Carrousel,9,Carrousel,9,0
REF,enrichi_80-20,Marianne,8,Marianne,8,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Carrousel,9,Carrousel,9,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Londres,7,Londres,7,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Issacar,7,Issacar,7,0
REF,enrichi_80-20,Issacar,7,Issacar,7,0
REF,enrichi_80-20,Issacar,7,Issacar,7,0
REF,enrichi_80-20,rue Lafayette,13,Lafayette,9,-4
REF,enrichi_80-20,Issacar,7,Issacar,7,0
REF,enrichi_80-20,Israélite,9,Israélite,9,0
REF,enrichi_80-20,Israélites,10,Israélites,10,0
REF,enrichi_80-20,Lassalle,8,Lassalle,8,0
REF,enrichi_80-20,Golgotha,8,Golgotha,8,0
REF,enrichi_80-20,Issacar,7,Issacar,7,0
REF,enrichi_80-20,Issacar,7,Issacar,7,0
REF,enrichi_80-20,Courbassol,10,Courbassol,10,0
REF,enrichi_80-20,Issacar,7,Issacar,7,0
REF,enrichi_80-20,Issacar,7,Issacar,7,0
REF,enrichi_80-20,Artiste,7,Artiste,7,0
REF,enrichi_80-20,Issacar,7,Issacar,7,0
REF,enrichi_80-20,Juif,4,Juif,4,0
REF,enrichi_80-20,Juif,4,Juif,4,0
REF,enrichi_80-20,Juif,4,Juif,4,0
REF,enrichi_80-20,Issacar,7,Issacar,7,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Canonnier !,11,Canonnier,9,-2
REF,enrichi_80-20,Issacar,7,Issacar,7,0
REF,enrichi_80-20,Issacar,7,Issacar,7,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Liane,5,Liane,5,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Répondez,8,Répondez,8,0
REF,enrichi_80-20,Machinard,9,Machinard,9,0
REF,enrichi_80-20,Réponds,7,Réponds,7,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Machinard,9,Machinard,9,0
REF,enrichi_80-20,Justice,7,Justice,7,0
REF,enrichi_80-20,Marine,6,Marine,6,0
REF,enrichi_80-20,Agriculture,11,Agriculture,11,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Justice !,9,Justice,7,-2
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Londres,7,Londres,7,0
REF,enrichi_80-20,Justice,7,Justice,7,0
REF,enrichi_80-20,Courbassol,10,Courbassol,10,0
REF,enrichi_80-20,J.-J.B.,7,J.-J.B.,7,0
REF,enrichi_80-20,Randal,6,Randal,6,0
REF,enrichi_80-20,M. Canonnier,12,Canonnier,9,-3
REF,enrichi_80-20,M. Canonnier,12,Canonnier,9,-3
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Paternoster,11,Paternoster,11,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Dinard,6,Dinard,6,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Randal,6,Randal,6,0
REF,enrichi_80-20,Randal,6,Randal,6,0
REF,enrichi_80-20,Suisse,6,Suisse,6,0
REF,enrichi_80-20,Mademoiselle,12,Mademoiselle,12,0
REF,enrichi_80-20,Mademoiselle,12,Mademoiselle,12,0
REF,enrichi_80-20,Vive Jésus !,12,Jésus,5,-7
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Père,4,Père,4,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,– Père,6,Père,4,-2
REF,enrichi_80-20,Mademoiselle,12,Mademoiselle,12,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Randal,6,Randal,6,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Cayenne,7,Cayenne,7,0
REF,enrichi_80-20,– Mademoiselle,14,Mademoiselle,12,-2
REF,enrichi_80-20,Mademoiselle,12,Mademoiselle,12,0
REF,enrichi_80-20,– Mademoiselle,14,Mademoiselle,12,-2
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Mademoiselle,12,Mademoiselle,12,0
REF,enrichi_80-20,– Monsieur,10,Monsieur,8,-2
REF,enrichi_80-20,Égérie,6,Égérie,6,0
REF,enrichi_80-20,Numas,5,Numas,5,0
REF,enrichi_80-20,Égérie,6,Égérie,6,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Mme Ida,7,Mme,3,-4
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Videz,5,Videz,5,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Croyez,6,Croyez,6,0
REF,enrichi_80-20,Anglaise,8,Anglaise,8,0
REF,enrichi_80-20,Randal,6,Randal,6,0
REF,enrichi_80-20,Messieurs,9,Messieurs,9,0
REF,enrichi_80-20,M. Canonnier,12,Canonnier,9,-3
REF,enrichi_80-20,Randal,6,Randal,6,0
REF,enrichi_80-20,Randal,6,Randal,6,0
REF,enrichi_80-20,Randal,6,Randal,6,0
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,rue Clémentine,14,Clémentine,10,-4
REF,enrichi_80-20,Anglaise,8,Anglaise,8,0
REF,enrichi_80-20,Anglaise,8,Anglaise,8,0
REF,enrichi_80-20,Mlle Canonnier,14,Canonnier,9,-5
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Remarquez,9,Remarquez,9,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Anglaise,8,Anglaise,8,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Anglaise,8,Anglaise,8,0
REF,enrichi_80-20,Randal,6,Randal,6,0
REF,enrichi_80-20,Chouette !,10,Chouette,8,-2
REF,enrichi_80-20,Louvain,7,Louvain,7,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Tiens,5,Tiens,5,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,M. Randal,9,Randal,6,-3
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,M. Canonnier,12,Canonnier,9,-3
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,M. Canonnier,12,Canonnier,9,-3
REF,enrichi_80-20,Mlle Canonnier,14,Canonnier,9,-5
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Justice,7,Justice,7,0
REF,enrichi_80-20,M. Canonnier,12,Canonnier,9,-3
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Mlle Canonnier,14,Canonnier,9,-5
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Mlle Canonnier,14,Canonnier,9,-5
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Justice,7,Justice,7,0
REF,enrichi_80-20,Justice,7,Justice,7,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Mlle Canonnier,14,Canonnier,9,-5
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Mlle Canonnier,14,Canonnier,9,-5
REF,enrichi_80-20,cher Monsieur,13,Monsieur,8,-5
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Mlle Canonnier,14,Canonnier,9,-5
REF,enrichi_80-20,Jamais !,8,Jamais,6,-2
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Mlle Canonnier,14,Canonnier,9,-5
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Mlle Canonnier,14,Canonnier,9,-5
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,– Monsieur,10,Monsieur,8,-2
REF,enrichi_80-20,Mlle Canonnier,14,Canonnier,9,-5
REF,enrichi_80-20,Mlle Canonnier,14,Canonnier,9,-5
REF,enrichi_80-20,Mon Dieu !,10,Dieu,4,-6
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Mlle Canonnier,14,Canonnier,9,-5
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Barzot,6,Barzot,6,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Mazas,5,Mazas,5,0
REF,enrichi_80-20,Paternoster,11,Paternoster,11,0
REF,enrichi_80-20,Anglaise,8,Anglaise,8,0
REF,enrichi_80-20,Mme Ida,7,Mme,3,-4
REF,enrichi_80-20,Louvain,7,Louvain,7,0
REF,enrichi_80-20,Dieu,4,Dieu,4,0
REF,enrichi_80-20,Réquisitoire,12,Réquisitoire,12,0
REF,enrichi_80-20,Évangile,8,Évangile,8,0
REF,enrichi_80-20,Suisse,6,Suisse,6,0
REF,enrichi_80-20,Louvain,7,Louvain,7,0
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,Jean-Jacques,12,Jean-Jacques,12,0
REF,enrichi_80-20,Babel,5,Babel,5,0
REF,enrichi_80-20,Allemande,9,Allemande,9,0
REF,enrichi_80-20,Danoise,7,Danoise,7,0
REF,enrichi_80-20,Musette,7,Musette,7,0
REF,enrichi_80-20,Rodolphe,8,Rodolphe,8,0
REF,enrichi_80-20,Danton,6,Danton,6,0
REF,enrichi_80-20,Canonnier,9,Canonnier,9,0
REF,enrichi_80-20,Paternoster,11,Paternoster,11,0
REF,enrichi_80-20,Anglaise,8,Anglaise,8,0
REF,enrichi_80-20,Waterloo Road,13,Waterloo,8,-5
REF,enrichi_80-20,Hollande,8,Hollande,8,0
REF,enrichi_80-20,Curé,4,Curé,4,0
REF,enrichi_80-20,Dieu,4,Dieu,4,0
REF,enrichi_80-20,Dieu,4,Dieu,4,0
REF,enrichi_80-20,Dieu,4,Dieu,4,0
REF,enrichi_80-20,Compagnie,9,Compagnie,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Paris,5,Paris,5,0
REF,enrichi_80-20,Marguerite,10,Marguerite,10,0
REF,enrichi_80-20,Mme Montareuil,14,Montareuil,10,-4
REF,enrichi_80-20,Marguerite,10,Marguerite,10,0
REF,enrichi_80-20,Marguerite,10,Marguerite,10,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Georgette,9,Georgette,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Georgette,9,Georgette,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Noël,4,Noël,4,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Maman...,8,Maman,5,-3
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,– Monsieur,10,Monsieur,8,-2
REF,enrichi_80-20,Noël,4,Noël,4,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Mon Dieu !,10,Dieu,4,-6
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,Tiens,5,Tiens,5,0
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,Pâques,6,Pâques,6,0
REF,enrichi_80-20,Paternoster,11,Paternoster,11,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Paternoster,11,Paternoster,11,0
REF,enrichi_80-20,Ludgate Hill,12,Ludgate,7,-5
REF,enrichi_80-20,Paternoster,11,Paternoster,11,0
REF,enrichi_80-20,Waterloo Road,13,Waterloo,8,-5
REF,enrichi_80-20,Paternoster,11,Paternoster,11,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Georges,7,Georges,7,0
REF,enrichi_80-20,Paternoster,11,Paternoster,11,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,– Monsieur,10,Monsieur,8,-2
REF,enrichi_80-20,Dieu !...,9,Dieu,4,-5
REF,enrichi_80-20,Noël !,6,Noël,4,-2
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Noël,4,Noël,4,0
REF,enrichi_80-20,– Monsieur,10,Monsieur,8,-2
REF,enrichi_80-20,Noël,4,Noël,4,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Dieu,4,Dieu,4,0
REF,enrichi_80-20,Monsieur !,10,Monsieur,8,-2
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Londres,7,Londres,7,0
REF,enrichi_80-20,Noël,4,Noël,4,0
REF,enrichi_80-20,Paternoster,11,Paternoster,11,0
REF,enrichi_80-20,Paternoster,11,Paternoster,11,0
REF,enrichi_80-20,Paternoster,11,Paternoster,11,0
REF,enrichi_80-20,Noël,4,Noël,4,0
REF,enrichi_80-20,Dieu,4,Dieu,4,0
REF,enrichi_80-20,Dieu,4,Dieu,4,0
REF,enrichi_80-20,Dieu,4,Dieu,4,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Mon Dieu !,10,Dieu,4,-6
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Georges,7,Georges,7,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Casino,6,Casino,6,0
REF,enrichi_80-20,Aladin,6,Aladin,6,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Nice,4,Nice,4,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Londres,7,Londres,7,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,– Monsieur,10,Monsieur,8,-2
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Dieu,4,Dieu,4,0
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,Vichy,5,Vichy,5,0
REF,enrichi_80-20,Vichy,5,Vichy,5,0
REF,enrichi_80-20,Vichy,5,Vichy,5,0
REF,enrichi_80-20,Melle...,8,Melle,5,-3
REF,enrichi_80-20,M. Randal,9,Randal,6,-3
REF,enrichi_80-20,Vichy,5,Vichy,5,0
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,Vichy,5,Vichy,5,0
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Vichy,5,Vichy,5,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Margot !,8,Margot,6,-2
REF,enrichi_80-20,Ton oncle ?,11,oncle,5,-6
REF,enrichi_80-20,Calypso,7,Calypso,7,0
REF,enrichi_80-20,Suisse,6,Suisse,6,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Mlle Charlotte,14,Charlotte,9,-5
REF,enrichi_80-20,Mlle Charlotte,14,Charlotte,9,-5
REF,enrichi_80-20,Charlotte,9,Charlotte,9,0
REF,enrichi_80-20,Casino,6,Casino,6,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,Marguerite,10,Marguerite,10,0
REF,enrichi_80-20,Paul,4,Paul,4,0
REF,enrichi_80-20,Cusset,6,Cusset,6,0
REF,enrichi_80-20,Margot,6,Margot,6,0
REF,enrichi_80-20,M.,2,M.,2,0
REF,enrichi_80-20,Dieu,4,Dieu,4,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,M. Randal,9,Randal,6,-3
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,Monsieur,8,Monsieur,8,0
REF,enrichi_80-20,Gaston,6,Gaston,6,0
REF,enrichi_80-20,Dieu,4,Dieu,4,0
REF,enrichi_80-20,Vichy,5,Vichy,5,0
REF,enrichi_80-20,Vieilleries,11,Vieilleries,11,0
REF,enrichi_80-20,Rome,4,Rome,4,0
REF,enrichi_80-20,Vichy,5,Vichy,5,0
REF,enrichi_80-20,Mon Dieu !,10,Dieu,4,-6
REF,enrichi_80-20,Mouratet,8,Mouratet,8,0
REF,enrichi_80-20,Mme Mouratet,12,Mouratet,8,-4
REF,enrichi_80-20,Delpich,7,Delpich,7,0
REF,enrichi_80-20,Remarquez,9,Remarquez,9,0
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,Broussaille,11,Broussaille,11,0
REF,enrichi_80-20,Casino,6,Casino,6,0
REF,enrichi_80-20,Mouratet,8,Mouratet,8,0
REF,enrichi_80-20,Mouratet,8,Mouratet,8,0
REF,enrichi_80-20,Restauration,12,Restauration,12,0
REF,enrichi_80-20,Mouratet,8,Mouratet,8,0
REF,enrichi_80-20,Renée,5,Renée,5,0
REF,enrichi_80-20,Mouratet,8,Mouratet,8,0
REF,enrichi_80-20,Renée,5,Renée,5,0
REF,enrichi_80-20,Mouratet,8,Mouratet,8,0
REF,enrichi_80-20,Renée,5,Renée,5,0
REF,enrichi_80-20,Renée,5,Renée,5,0
REF,enrichi_80-20,Molière,7,Molière,7,0
REF,enrichi_80-20,Normandie,9,Normandie,9,0
REF,enrichi_80-20,Renée,5,Renée,5,0
REF,enrichi_80-20,Vichy,5,Vichy,5,0
REF,enrichi_80-20,Mouratet,8,Mouratet,8,0
REF,enrichi_80-20,M. Randal,9,Randal,6,-3
REF,enrichi_80-20,Mouratet,8,Mouratet,8,0
REF,enrichi_80-20,Vichy,5,Vichy,5,0
REF,enrichi_80-20,Mouratet,8,Mouratet,8,0
REF,enrichi_80-20,Renée,5,Renée,5,0
REF,enrichi_80-20,Renée,5,Renée,5,0
REF,enrichi_80-20,César,5,César,5,0
REF,enrichi_80-20,Renée,5,Renée,5,0
