OCR,Modèle,Texte_spacy,Longueur_spacy,Texte_modele,Longueur_modele,Différence
TESSERACT,enrichi_80-20,Voleur,6,Voleur,6,0
TESSERACT,enrichi_80-20,Montareuil,10,Montareuil,10,0
TESSERACT,enrichi_80-20,M.,2,M.,2,0
TESSERACT,enrichi_80-20,Montareuil,10,Montareuil,10,0
TESSERACT,enrichi_80-20,Montareuil,10,Montareuil,10,0
TESSERACT,enrichi_80-20,Randal,6,Randal,6,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Correspon-,10,Correspon-,10,0
TESSERACT,enrichi_80-20,"Monta-
euil",11,Monta-,6,-5
TESSERACT,enrichi_80-20,Revue,5,Revue,5,0
TESSERACT,enrichi_80-20,Montareuil,10,Montareuil,10,0
TESSERACT,enrichi_80-20,Pesprit,7,Pesprit,7,0
TESSERACT,enrichi_80-20,Suisse,6,Suisse,6,0
TESSERACT,enrichi_80-20,Fi Moss,7,Moss,4,-3
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Directeur,9,Directeur,9,0
TESSERACT,enrichi_80-20,République!,11,République,10,-1
TESSERACT,enrichi_80-20,Montareuil,10,Montareuil,10,0
TESSERACT,enrichi_80-20,Cirque,6,Cirque,6,0
TESSERACT,enrichi_80-20,Mouratet,8,Mouratet,8,0
TESSERACT,enrichi_80-20,Mouratet,8,Mouratet,8,0
TESSERACT,enrichi_80-20,Mon Dieu,8,Dieu,4,-4
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Renée,5,Renée,5,0
TESSERACT,enrichi_80-20,Mouratet,8,Mouratet,8,0
TESSERACT,enrichi_80-20,Renée,5,Renée,5,0
TESSERACT,enrichi_80-20,République,10,République,10,0
TESSERACT,enrichi_80-20,Renée,5,Renée,5,0
TESSERACT,enrichi_80-20,Parisienne,10,Parisienne,10,0
TESSERACT,enrichi_80-20,Strauss,7,Strauss,7,0
TESSERACT,enrichi_80-20,Directeur,9,Directeur,9,0
TESSERACT,enrichi_80-20,Mouratet,8,Mouratet,8,0
TESSERACT,enrichi_80-20,Vespasien,9,Vespasien,9,0
TESSERACT,enrichi_80-20,Renée,5,Renée,5,0
TESSERACT,enrichi_80-20,Renée,5,Renée,5,0
TESSERACT,enrichi_80-20,Mme Courbassol,14,Courbassol,10,-4
TESSERACT,enrichi_80-20,Renée,5,Renée,5,0
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,Marguerite,10,Marguerite,10,0
TESSERACT,enrichi_80-20,Me Montareuil,13,Montareuil,10,-3
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,Margue-,7,Margue-,7,0
TESSERACT,enrichi_80-20,M®° Montareuil,14,Montareuil,10,-4
TESSERACT,enrichi_80-20,Dieu,4,Dieu,4,0
TESSERACT,enrichi_80-20,Matun,5,Matun,5,0
TESSERACT,enrichi_80-20,Jolis,5,Jolis,5,0
TESSERACT,enrichi_80-20,Courbassol,10,Courbassol,10,0
TESSERACT,enrichi_80-20,"De-

Main",9,Main,4,-5
TESSERACT,enrichi_80-20,Malenvers,9,Malenvers,9,0
TESSERACT,enrichi_80-20,Acacias,7,Acacias,7,0
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,Malenvers!,10,Malenvers,9,-1
TESSERACT,enrichi_80-20,Malenvers,9,Malenvers,9,0
TESSERACT,enrichi_80-20,M.,2,M.,2,0
TESSERACT,enrichi_80-20,la Marseillaise,15,Marseillaise,12,-3
TESSERACT,enrichi_80-20,M.,2,M.,2,0
TESSERACT,enrichi_80-20,Courbassol,10,Courbassol,10,0
TESSERACT,enrichi_80-20,Messieurs!,10,Messieurs,9,-1
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,la Marseillaise,15,Marseillaise,12,-3
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,la Halle,8,Halle,5,-3
TESSERACT,enrichi_80-20,la Halle,8,Halle,5,-3
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,Dieu !,6,Dieu,4,-2
TESSERACT,enrichi_80-20,Annette,7,Annette,7,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Annette,7,Annette,7,0
TESSERACT,enrichi_80-20,Jérôme,6,Jérôme,6,0
TESSERACT,enrichi_80-20,Jérôme,6,Jérôme,6,0
TESSERACT,enrichi_80-20,Annette,7,Annette,7,0
TESSERACT,enrichi_80-20,Annette,7,Annette,7,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,cher Monsieur,13,Monsieur,8,-5
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Randal,6,Randal,6,0
TESSERACT,enrichi_80-20,Javiis,6,Javiis,6,0
TESSERACT,enrichi_80-20,Malenvers,9,Malenvers,9,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Malenvers,9,Malenvers,9,0
TESSERACT,enrichi_80-20,Malen-,6,Malen-,6,0
TESSERACT,enrichi_80-20,Malenvers,9,Malenvers,9,0
TESSERACT,enrichi_80-20,Lyon,4,Lyon,4,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi_80-20,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,M.,2,M.,2,0
TESSERACT,enrichi_80-20,Tiens,5,Tiens,5,0
TESSERACT,enrichi_80-20,mure Canonnier,14,Canonnier,9,-5
TESSERACT,enrichi_80-20,Carrousel,9,Carrousel,9,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Barabbas,8,Barabbas,8,0
TESSERACT,enrichi_80-20,la Halle,8,Halle,5,-3
TESSERACT,enrichi_80-20,Malenvers,9,Malenvers,9,0
TESSERACT,enrichi_80-20,La Halle,8,Halle,5,-3
TESSERACT,enrichi_80-20,Courtille,9,Courtille,9,0
TESSERACT,enrichi_80-20,Chambre,7,Chambre,7,0
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,Courbassol,10,Courbassol,10,0
TESSERACT,enrichi_80-20,Machinard,9,Machinard,9,0
TESSERACT,enrichi_80-20,Messieurs,9,Messieurs,9,0
TESSERACT,enrichi_80-20,Mon Dieu!,9,Dieu,4,-5
TESSERACT,enrichi_80-20,Machinard,9,Machinard,9,0
TESSERACT,enrichi_80-20,Courbassol,10,Courbassol,10,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,la Halle,8,Halle,5,-3
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Annette,7,Annette,7,0
TESSERACT,enrichi_80-20,Annette,7,Annette,7,0
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,Carrousel,9,Carrousel,9,0
TESSERACT,enrichi_80-20,Marianne,8,Marianne,8,0
TESSERACT,enrichi_80-20,Carrousel,9,Carrousel,9,0
TESSERACT,enrichi_80-20,Canon-,6,Canon-,6,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Londres,7,Londres,7,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,rue Lafayette,13,Lafayette,9,-4
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,Lassalle,8,Lassalle,8,0
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,Courbassol,10,Courbassol,10,0
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,Etat,4,"Etat,",5,1
TESSERACT,enrichi_80-20,Artiste,7,Artiste,7,0
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,Juif,4,Juif,4,0
TESSERACT,enrichi_80-20,Juif,4,Juif,4,0
TESSERACT,enrichi_80-20,Juif,4,Juif,4,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,"Cest
Canonnier!",15,Canonnier,9,-6
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,Issacar,7,Issacar,7,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,ter Margot,10,Margot,6,-4
TESSERACT,enrichi_80-20,Marcot,6,Marcot,6,0
TESSERACT,enrichi_80-20,Artaxercès,10,Artaxercès,10,0
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,Liane,5,Liane,5,0
TESSERACT,enrichi_80-20,Ministre,8,Ministre,8,0
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,"de-
Main",8,Main,4,-4
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Répondez,8,Répondez,8,0
TESSERACT,enrichi_80-20,Machinard,9,Machinard,9,0
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,Machinard,9,Machinard,9,0
TESSERACT,enrichi_80-20,Justice,7,Justice,7,0
TESSERACT,enrichi_80-20,Marine,6,Marine,6,0
TESSERACT,enrichi_80-20,Agriculture,11,Agriculture,11,0
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,Justice !,9,Justice,7,-2
TESSERACT,enrichi_80-20,Margot,6,Margot,6,0
TESSERACT,enrichi_80-20,Londres,7,Londres,7,0
TESSERACT,enrichi_80-20,Justice !,9,Justice,7,-2
TESSERACT,enrichi_80-20,Justice,7,Justice,7,0
TESSERACT,enrichi_80-20,Courbassol,10,Courbassol,10,0
TESSERACT,enrichi_80-20,Courbassols,11,Courbassols,11,0
TESSERACT,enrichi_80-20,Randal,6,Randal,6,0
TESSERACT,enrichi_80-20,M. Canonnier,12,Canonnier,9,-3
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi_80-20,"Paternoster

3",14,Paternoster,11,-3
TESSERACT,enrichi_80-20,"au-
las",7,las,3,-4
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Dinard,6,Dinard,6,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Randal,6,Randal,6,0
TESSERACT,enrichi_80-20,Randal,6,Randal,6,0
TESSERACT,enrichi_80-20,Suisse,6,Suisse,6,0
TESSERACT,enrichi_80-20,Mademoiselle,12,Mademoiselle,12,0
TESSERACT,enrichi_80-20,Vive Jésus,10,Jésus,5,-5
TESSERACT,enrichi_80-20,Maisila,7,Maisila,7,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Père,4,Père,4,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Père,4,Père,4,0
TESSERACT,enrichi_80-20,Mon Dieu!,9,Dieu,4,-5
TESSERACT,enrichi_80-20,Me,2,Me,2,0
TESSERACT,enrichi_80-20,Mademoiselle,12,Mademoiselle,12,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Randal,6,Randal,6,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,"Empoi-
gnez",11,Empoi-,6,-5
TESSERACT,enrichi_80-20,Cayenne,7,Cayenne,7,0
TESSERACT,enrichi_80-20,Mademoiselle,12,Mademoiselle,12,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Mademoiselle,12,Mademoiselle,12,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Numas,5,Numas,5,0
TESSERACT,enrichi_80-20,Egérie,6,Egérie,6,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Complica-,9,Complica-,9,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,JA!,3,JA,2,-1
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Videz,5,Videz,5,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Croyez-,7,Croyez-,7,0
TESSERACT,enrichi_80-20,Anglaise,8,Anglaise,8,0
TESSERACT,enrichi_80-20,Randal,6,Randal,6,0
TESSERACT,enrichi_80-20,Messieurs,9,Messieurs,9,0
TESSERACT,enrichi_80-20,M. Canonnier,12,Canonnier,9,-3
TESSERACT,enrichi_80-20,Randal,6,Randal,6,0
TESSERACT,enrichi_80-20,Randal,6,Randal,6,0
TESSERACT,enrichi_80-20,Randal,6,Randal,6,0
TESSERACT,enrichi_80-20,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi_80-20,rue Clémentine,14,Clémentine,10,-4
TESSERACT,enrichi_80-20,Anglaise,8,Anglaise,8,0
TESSERACT,enrichi_80-20,Anglaise,8,Anglaise,8,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Remarquez,9,Remarquez,9,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Anglaise,8,Anglaise,8,0
TESSERACT,enrichi_80-20,Calmez,6,Calmez,6,0
TESSERACT,enrichi_80-20,Anglaise,8,Anglaise,8,0
TESSERACT,enrichi_80-20,Randal,6,Randal,6,0
TESSERACT,enrichi_80-20,Me,2,Me,2,0
TESSERACT,enrichi_80-20,Chouette,8,Chouette,8,0
TESSERACT,enrichi_80-20,Roger,5,Roger,5,0
TESSERACT,enrichi_80-20,Louvain,7,Louvain,7,0
TESSERACT,enrichi_80-20,Mengelle,8,Mengelle,8,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,M. Randal,9,Randal,6,-3
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,M. Canonnier,12,Canonnier,9,-3
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,M. Canonnier,12,Canonnier,9,-3
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Justice,7,Justice,7,0
TESSERACT,enrichi_80-20,M. Canonnier,12,Canonnier,9,-3
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Me Canonnier,12,Canonnier,9,-3
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Mie Canonnier,13,Canonnier,9,-4
TESSERACT,enrichi_80-20,Fhonnêteté,10,Fhonnêteté,10,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Justice,7,Justice,7,0
TESSERACT,enrichi_80-20,Justice,7,Justice,7,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Ml Canonnier,12,Canonnier,9,-3
TESSERACT,enrichi_80-20,cher Monsieur,13,Monsieur,8,-5
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Savez-,6,Savez-,6,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Mie Canonnier,13,Canonnier,9,-4
TESSERACT,enrichi_80-20,Jamais !,8,Jamais,6,-2
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,M: Canonnier,12,Canonnier,9,-3
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,M Canonnier,11,Canonnier,9,-2
TESSERACT,enrichi_80-20,M'e Canonnier,13,Canonnier,9,-4
TESSERACT,enrichi_80-20,Couvert,7,Couvert,7,0
TESSERACT,enrichi_80-20,Mon Dieu !,10,Dieu,4,-6
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Barzot,6,Barzot,6,0
TESSERACT,enrichi_80-20,Mazas,5,Mazas,5,0
TESSERACT,enrichi_80-20,Anglaise,8,Anglaise,8,0
TESSERACT,enrichi_80-20,Louvain,7,Louvain,7,0
TESSERACT,enrichi_80-20,Stépha-,7,Stépha-,7,0
TESSERACT,enrichi_80-20,Dieu,4,Dieu,4,0
TESSERACT,enrichi_80-20,Réquisitoire,12,Réquisitoire,12,0
TESSERACT,enrichi_80-20,Suisse,6,Suisse,6,0
TESSERACT,enrichi_80-20,Londres,7,Londres,7,0
TESSERACT,enrichi_80-20,Louvain,7,Louvain,7,0
TESSERACT,enrichi_80-20,Gelle,5,Gelle,5,0
TESSERACT,enrichi_80-20,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi_80-20,Hercule,7,Hercule,7,0
TESSERACT,enrichi_80-20,Babel,5,Babel,5,0
TESSERACT,enrichi_80-20,Eh!,3,Eh,2,-1
TESSERACT,enrichi_80-20,Mon Dieu!,9,Dieu,4,-5
TESSERACT,enrichi_80-20,Allemande,9,Allemande,9,0
TESSERACT,enrichi_80-20,Danoise,7,Danoise,7,0
TESSERACT,enrichi_80-20,Musette,7,Musette,7,0
TESSERACT,enrichi_80-20,Rodolphe,8,Rodolphe,8,0
TESSERACT,enrichi_80-20,Danton,6,Danton,6,0
TESSERACT,enrichi_80-20,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi_80-20,Anglaise,8,Anglaise,8,0
TESSERACT,enrichi_80-20,Waterloo Road,13,Waterloo,8,-5
TESSERACT,enrichi_80-20,Hollande,8,Hollande,8,0
TESSERACT,enrichi_80-20,Curé,4,Curé,4,0
TESSERACT,enrichi_80-20,suisse,6,suisse,6,0
TESSERACT,enrichi_80-20,Dieu,4,Dieu,4,0
TESSERACT,enrichi_80-20,"Boum!

C'",9,Boum,4,-5
TESSERACT,enrichi_80-20,Dieu,4,Dieu,4,0
TESSERACT,enrichi_80-20,Dieu,4,Dieu,4,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,ter Marguerite,14,Marguerite,10,-4
TESSERACT,enrichi_80-20,Marguerite,10,Marguerite,10,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Georges,7,Georges,7,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Georgette,9,Georgette,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Georgette,9,Georgette,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Noël,4,Noël,4,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Mon Dieu !,10,Dieu,4,-6
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Maïs,4,Maïs,4,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Maman,5,Maman,5,0
TESSERACT,enrichi_80-20,Maman...,8,Maman,5,-3
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Noël,4,Noël,4,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Mon Dieu!,9,Dieu,4,-5
TESSERACT,enrichi_80-20,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi_80-20,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi_80-20,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi_80-20,Pâques,6,Pâques,6,0
TESSERACT,enrichi_80-20,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi_80-20,Cheapside,9,Cheapside,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Ludgate Hill,12,Ludgate,7,-5
TESSERACT,enrichi_80-20,Waterloo Road,13,Waterloo,8,-5
TESSERACT,enrichi_80-20,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi_80-20,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi_80-20,Dieu!,5,Dieu,4,-1
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Georges,7,Georges,7,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Dieul...,8,Dieul,5,-3
TESSERACT,enrichi_80-20,Noël!,5,Noël,4,-1
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Noël,4,Noël,4,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Noël,4,Noël,4,0
TESSERACT,enrichi_80-20,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi_80-20,Dieu,4,Dieu,4,0
TESSERACT,enrichi_80-20,Monsieur !,10,Monsieur,8,-2
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Londres,7,Londres,7,0
TESSERACT,enrichi_80-20,Noël,4,Noël,4,0
TESSERACT,enrichi_80-20,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi_80-20,Eglise?,7,Eglise,6,-1
TESSERACT,enrichi_80-20,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi_80-20,Pitonne,7,Pitonne,7,0
TESSERACT,enrichi_80-20,Noël,4,Noël,4,0
TESSERACT,enrichi_80-20,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi_80-20,Dieu,4,Dieu,4,0
TESSERACT,enrichi_80-20,Dieu,4,Dieu,4,0
TESSERACT,enrichi_80-20,Dieu,4,Dieu,4,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Mon Dieu!,9,Dieu,4,-5
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Georges,7,Georges,7,0
TESSERACT,enrichi_80-20,Jour,4,Jour,4,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi_80-20,Casino,6,Casino,6,0
TESSERACT,enrichi_80-20,Aladin,6,Aladin,6,0
