Token;Label;Quaero;Correction
de;;;
tarte;;;
aux;;;
prunes;;;
,;;;
qu';;;
on;;;
avait;;;
en-;;;
"
";;;
velappé;;;
dans;;;
une;;;
feuille;;;
de;;;
papier;;;
.;;;
Elle;;;
répéta;;;
"
";;;
aussi;;;
tout;;;
ca;MISC;;
qu';;;
on;;;
lui;;;
avait;;;
dit;;;
chez;;;
Mme;PER;;
Dumont;PER;;
.;;;
"

";;;
«;;;
Je;;;
vais;;;
achoter;MISC;;
du;MISC;;
beurre;MISC;;
et;;;
du;;;
sel;;;
pour;;;
no-;;;
"
";;;
tra;;;
semaine;;;
avec;;;
ces;;;
cinquante;;;
centimes;;;
-là;;;
,;;;
dit;;;
"
";;;
Catherine;PER;;
.;;;
|;;;
"

";;;
—;;;
Pas;PER;;
encoro;PER;;
,;;;
répondit;;;
la;;;
mère;;;
de;;;
Nannette;LOC;;
";";;;
"
";;;
vous;;;
travuillez;;;
aujourd'hui;;;
pour;;;
moi;;;
,;;;
il;;;
est;;;
bien;;;
"
";;;
justo;;;
que;;;
je;;;
trempe;;;
votre;;;
soupe;;;
en;;;
même;;;
temps;;;
"
";;;
que;;;
le;;;
mienne;;;
";";;;
et;;;
j';;;
ai;;;
là;;;
un;;;
fromage;;;
mou;;;
qui;;;
vu;;;
"
";;;
bien;;;
régaler;;;
la;;;
petite;;;
Jeanne;PER;;
.;;;
"

";;;
—;;;
Pourtant;;;
,;;;
mère;;;
Nannette;LOC;;
,;;;
puisque;;;
vous;;;
me;;;
"
";;;
logez;;;
pour;;;
rien;;;
,;;;
je;;;
vous;;;
dois;;;
mes;;;
services;;;
.;;;
"

";;;
—;;;
Si;;;
je;;;
ne;;;
vous;;;
récompensais;;;
pas;;;
quand;;;
vous;;;
"
";;;
travaillez;;;
pour;;;
moi;;;
,;;;
Catherine;PER;;
,;;;
ce;;;
serait;;;
comme;;;
si;;;
"
";;;
je;;;
vous;;;
faisais;;;
payer;;;
votre;;;
loyer;;;
.;;;
Je;;;
n';;;
entends;;;
"

";;;
pas;;;
ça;;;
.;;;
»;;;
"
";;;
Isaure;PER;;
va;;;
voir;;;
la;;;
petite;;;
Jeanne;PER;;
.;;;
"

";;;
Quelques;;;
jours;;;
après;;;
,;;;
Isaure;PER;;
dit;;;
:;;;
"
";;;
--—;;;
«;;;
a;;;
Maman;PER;;
,;;;
si;;;
nous;;;
allions;;;
voir;;;
la;;;
petite;;;
Jeanne;PER;;
"
";;;
et;;;
cette;;;
bonne;;;
mère;;;
Nannette;LOC;;
?;;;
"
";;;
.;;;
—;;;
Je;;;
le;;;
yeux;;;
bien;;;
,;;;
»;;;
dit;;;
Mme;PER;;
Dumont;PER;;
.;;;
"

 

";;;
ENFANCE;;;
DE;PER;;
JEANNE;PER;;
,;;;
as;;;
"

";;;
Et;;;
elle;;;
se;;;
mit;;;
en;;;
route;;;
avee;;;
ses;;;
deux;;;
filles;;;
et;;;
"
";;;
son;;;
fîls;;;
.;;;
En;;;
entrant;;;
chez;;;
la;;;
mèra;;;
Nannette;LOC;;
,;;;
elles;;;
"
";;;
trouvèrent;;;
la;;;
veuve;;;
Catherine;PER;;
oceupés;PER;;
à;;;
battre;;;
le;;;
"
";;;
beurre;;;
,;;;
Mme;PER;;
Dumont;PER;;
lui;;;
demanda;;;
où;;;
était;;;
sa;;;
"
";;;
potite;;;
fille;;;
.;;;
"

";;;
«;;;
Elle;;;
est;;;
au;;;
lit;;;
,;;;
madame;;;
,;;;
"

";;;
—;;;
Est;LOC;;
-ce;;;
qu';;;
elle;;;
est;;;
malade;;;
?;;;
dit;;;
vivement;;;
Isaure;PER;;
"
";;;
on;;;
se;;;
tournant;;;
du;;;
côté;;;
du;;;
lit;;;
,;;;
où;;;
l';;;
on;;;
voyait;;;
la;;;
"
";;;
jolie;;;
tête;;;
do;;;
Joanne;PER;;
sur;;;
le;;;
traversin;;;
.;;;
"

";;;
—;;;
Dieu;;;
merci;;;
,;;;
non;;;
,;;;
ma;;;
chère;;;
demoiselle;;;
";";;;
"
";;;
mais;;;
j';;;
ai;;;
nettoyé;;;
ses;;;
habits;;;
ce;;;
matin;;;
,;;;
et;;;
,;;;
comme;;;
"
";;;
elle;;;
n';;;
a;;;
que;;;
ceux;;;
-là;;;
,;;;
il;;;
fait;;;
bien;;;
qu';;;
elle;;;
reste;;;
au;;;
"
";;;
lit;;;
pendant;;;
qu';;;
ils;;;
sèchent;;;
,;;;
|;;;
"

";;;
—;;;
Où;;;
est;;;
donc;;;
la;;;
mère;;;
Nannette;LOC;;
?;;;
"

";;;
—;;;
Elle;;;
garde;;;
ses;;;
bôtes;;;
,;;;
mais;;;
elle;;;
ne;;;
tardera;;;
"
";;;
pas;;;
à;;;
rentrer;;;
.;;;
Madame;PER;;
,;;;
si;;;
vous;;;
voulez;;;
vous;;;
as-;;;
:;;;
"
";;;
seoir;;;
en;;;
l';;;
attendant;;;
,;;;
vous;;;
vous;;;
reposerez;;;
.;;;
Nous;;;
"
";;;
n';;;
avons;;;
que;;;
trois;;;
chaises;;;
,;;;
mais;;;
le;;;
jeune;;;
monsieur;;;
"
";;;
se;;;
mettra;;;
bien;;;
sur;;;
un;;;
coffre;;;
.;;;
»;;;
"

";;;
En;;;
entrant;;;
,;;;
Mme;PER;;
Dumont;PER;;
avait;;;
vu;;;
du;;;
premier;;;
"
";;;
coup;;;
d';;;
œil;;;
que;;;
la;;;
maison;;;
et;;;
les;;;
meubles;;;
étaient;;;
"
";;;
de;;;
la;;;
plus;;;
grande;;;
propreté;;;
";";;;
elle;;;
s';;;
assit;;;
donc;;;
sans;;;
"
";;;
crainte;;;
.;;;
"

";;;
Isaure;PER;;
cause;;;
avec;;;
la;;;
petite;;;
Jeanne;PER;;
.;;;
"

";;;
Pendant;;;
que;;;
sa;;;
mère;;;
parlait;;;
,;;;
Isaure;PER;;
était;;;
mon-;;;
"
";;;
tée;ORG;;
sur;;;
une;;;
chaise;;;
auprès;;;
du;;;
lit;;;
de;;;
Jeanne;PER;;
,;;;
et;;;
"
";;;
causait;;;
avec;;;
elle;;;
.;;;
|;;;
"

";;;
«;;;
Tu;;;
t’;;;
ennuies;;;
bien;;;
au;;;
lit;;;
,;;;
n';;;
est;;;
-ce;;;
pas;;;
,;;;
petite;;;
"
";;;
Jeanne;PER;;
?;;;
"

";;;
—;;;
Oui;;;
,;;;
mademoiselle;;;
,;;;
j';;;
aimerais;;;
mieux;;;
être;;;
"
";;;
levée;;;
et;;;
garder;;;
les;;;
oisons;;;
de;;;
la;;;
mère;;;
Nannette;LOC;;
";";;;
"

 

";;;
86;;;
PREMIÈRE;;;
PARTIE;;;
.;;;
"

";;;
mais;;;
il;;;
faut;;;
bien;;;
quo;;;
maman;;;
nettoie;;;
mes;;;
habits;;;
";";;;
"
";;;
elle;;;
dit;;;
que;;;
c';;;
est;;;
bien;;;
assez;;;
d';;;
être;;;
pauvre;;;
,;;;
et;;;
qu';;;
il;;;
"
";;;
ne;;;
faut;;;
pas;;;
causer;;;
de;;;
répugnance;;;
aux;;;
gons;MISC;;
qui;;;
"
";;;
nous;;;
soulagent;;;
.;;;
"

";;;
—;;;
Tu;;;
vas;;;
done;;;
tous;;;
les;;;
jours;;;
cherchor;;;
ton;;;
pain;;;
?;;;
"

";;;
—;;;
Oh;MISC;;
!;MISC;;
non;;;
,;;;
mademoiselle;;;
:;;;
quand;;;
on;;;
nous;;;
en;;;
"
";;;
donne;;;
beaucoup;;;
,;;;
nous;;;
restons;;;
à;;;
la;;;
maison;;;
aussi;;;
"
";;;
longtemps;;;
qu';;;
il;;;
y;;;
en;;;
a;;;
";";;;
e’;;;
ost;;;
si;;;
pénible;;;
d';;;
aller;;;
"
";;;
aux;;;
portes;;;
|;;;
"

";;;
—;;;
Te;;;
donne;;;
-t;;;
-on;;;
toujours;;;
,;;;
quand;;;
tu;;;
demandes;;;
?;;;
"

";;;
—;;;
Mademoiselle;;;
,;;;
je;;;
ne;;;
demande;;;
rien;;;
";";;;
je;;;
reste;;;
"
";;;
à;;;
la;;;
porte;;;
jusqu';;;
à;;;
ce;;;
qu';;;
on;;;
me;;;
donne;;;
.;;;
Quelque-;;;
"
";;;
fois;;;
il;;;
n’;;;
y;;;
a;;;
personne;;;
dans;;;
les;;;
maisons;;;
,;;;
pendant;;;
"
";;;
la;;;
moisson;;;
,;;;
ou;;;
bien;;;
en;;;
tomps;;;
de;;;
fenaison;;;
.;;;
Ces;;;
"
";;;
jours;;;
-là;;;
,;;;
je;;;
.;;;
ne;;;
trouve;;;
pas;;;
grand'ehose;;;
.;;;
"

";;;
—;;;
Et;;;
quand;;;
on;;;
ne;;;
te;;;
donne;;;
rien;;;
?;;;
"

";;;
—;;;
-;;;
Nous;;;
nous;;;
couchons;;;
sans;;;
souper;;;
";";;;
ça;;;
nous;;;
"
";;;
est;;;
arrivé;;;
plus;;;
d';;;
une;;;
fois;;;
avant;;;
d';;;
être;;;
chez;;;
la;;;
"
";;;
mère;;;
Nannette;LOC;;
";";;;
mais;;;
elle;;;
ne;;;
veut;;;
pas;;;
que;;;
:;;;
nous;;;
"
";;;
souffrions;;;
la;;;
faim;;;
,;;;
et;;;
,;;;
quand;;;
nous;;;
n';;;
avons;;;
point;;;
"
";;;
de;;;
pain;;;
.;;;
elle;;;
nous;;;
en;;;
prête;;;
.;;;
"

";;;
—;;;
Vas;PER;;
-;PER;;
tu;PER;;
t';PER;;
amuser;;;
quelquefois;;;
sur;;;
la;;;
place;;;
de;;;
"
";;;
l';;;
église;;;
avec;;;
les;;;
petites;;;
du;;;
bourg;;;
?;;;
"

";;;
—;;;
Oh;MISC;;
!;MISC;;
mademoiselle;MISC;;
,;;;
elles;;;
ne;;;
voudraient;;;
pas;;;
"
";;;
de;;;
moi;;;
!;;;
"

";;;
—;;;
Tiens;MISC;;
!;MISC;;
pourquoi;;;
?;;;
"

";;;
—;;;
C';;;
est;;;
que;;;
je;;;
cherche;;;
ma;;;
vie;;;
.;;;
"

";;;
—;;;
Sais;;;
-;;;
tu;;;
que;;;
c';;;
est;;;
bien;;;
mal;;;
cela;;;
!;;;
»;;;
"

";;;
La;;;
mère;;;
Nannette;LOC;;
rentra;;;
,;;;
et;;;
Mme;PER;;
Dumont;PER;;
la;;;
"
";;;
loua;;;
beaucoup;;;
de;;;
sa;;;
charité;;;
envers;;;
Ja;PER;;
_;;;
pauvre;;;
"
";;;
veuve;;;
et;;;
son;;;
enfant;;;
.;;;
"

 

";;;
ENFANCE;;;
DE;PER;;
JEANNE;PER;;
27;PER;;
"

";PER;;
Isauro;PER;;
vent;;;
donner;;;
une;;;
de;;;
os;;;
robes;;;
à;;;
la;;;
potite;;;
"
";;;
Joanne;PER;;
.;;;
"

";;;
«;;;
Mon;MISC;;
Dieu;MISC;;
,;;;
maman;;;
,;;;
dit;;;
Isauro;MISC;;
en;;;
retournant;;;
"
";;;
au;;;
château;;;
,;;;
j';;;
ai;;;
tant;;;
de;;;
robes;;;
qui;;;
no;;;
me;;;
servent;;;
"
";;;
plus;;;
!;;;
ne;;;
pourrais;;;
-;;;
tu;;;
pas;;;
en;;;
donner;;;
une;;;
à;;;
la;;;
pe-;;;
"
";;;
tite;PER;;
Jeanne;PER;;
?;;;
J';;;
avais;;;
le;;;
cœur;;;
gros;;;
en;;;
la;;;
voyant;;;
au;;;
"
";;;
lit;;;
faute;;;
do;;;
vêtements;;;
.;;;
"

";;;
—;;;
Mo;;;
fille;;;
,;;;
tes;;;
robes;;;
.;;;
seraiont;;;
d';;;
un;;;
mauvais;;;
"
";;;
usage;;;
pour;;;
celte;;;
enfant;;;
";";;;
elles;;;
resteraient;;;
acero-;;;
"
";;;
chées;;;
aux;;;
épines;;;
des;;;
buissons;;;
auprès;;;
desquels;;;
il;;;
"
";;;
faut;;;
qu';;;
elle;;;
passe;;;
,;;;
et;;;
la;;;
boue;;;
des;;;
mauvais;;;
che-;;;
"
";;;
mins;;;
où;;;
elle;;;
est;;;
obligée;;;
de;;;
marcher;;;
emporterait;;;
"
";;;
le;;;
morceau;;;
quand;;;
elle;;;
voudrait;;;
les;;;
décrotter;;;
.;;;
"

";;;
—;;;
Comment;;;
faire;;;
alors;;;
,;;;
chère;;;
maman;;;
,;;;
pour;;;
"
";;;
lui;;;
donner;;;
une;;;
robe;;;
?;;;
|;;;
"

";;;
—;;;
N';LOC;;
as;LOC;;
-;LOC;;
tu;LOC;;
done;LOC;;
plus;;;
rien;;;
dans;;;
ta;;;
bourse;;;
,;;;
mon;;;
"
";;;
enfant;;;
?;;;
"

";;;
—;;;
Oh;MISC;;
sil;MISC;;
oh;MISC;;
sil;MISC;;
dit;;;
vivement;;;
la;;;
petite;;;
fille;;;
";";;;
je;;;
"
";;;
vais;;;
lui;;;
en;;;
acheter;;;
une;;;
";";;;
de;;;
quelle;;;
étoffe;;;
,;;;
maman;;;
?;;;
"

";;;
-—;;;
1;;;
faut;;;
prendre;;;
le;;;
jupon;;;
en;;;
droguet;;;
bleu;;;
";";;;
"
";;;
c';;;
est;;;
fort;;;
solide;;;
,;;;
et;;;
le;;;
corsage;;;
en;;;
bonne;;;
cotonnade;;;
"
";;;
doublée;;;
.;;;
"

";;;
—;;;
Moi;;;
,;;;
dit;;;
Sophie;PER;;
,;;;
la;;;
sœur;;;
d';;;
Isaure;PER;;
,;;;
qui;;;
avait;;;
"
";;;
quatorze;;;
ans;;;
,;;;
je;;;
donnerai;;;
une;;;
jupe;;;
de;;;
dessous;;;
en;;;
"
";;;
flanelle;;;
rayée;;;
blanc;;;
et;;;
noir;;;
,;;;
et;;;
un;;;
corset;;;
de;;;
nankin;LOC;;
.;;;
"

";;;
—;;;
Et;;;
moi;;;
,;;;
que;;;
donnerai;;;
-je;;;
donc;;;
?;;;
dit;;;
Auguste;PER;;
.;;;
"

";;;
—;;;
Mon;;;
frère;;;
,;;;
tu;;;
as;;;
une;;;
cravate;;;
noire;;;
qui;;;
est;;;
"
";;;
tranchée;;;
au;;;
milieu;;;
,;;;
dont;;;
les;;;
bouts;;;
sont;;;
tout;;;
:;;;
"
";;;
neufs;;;
";";;;
ma;;;
bonne;;;
en;;;
fera;;;
un;;;
bonnet;;;
à;;;
Jeanne;PER;;
,;;;
et;;;
"
";;;
tu;;;
achèteras;;;
de;;;
la;;;
dentelle;;;
noire;;;
pour;;;
le;;;
garnir;;;
.;;;
"

";;;
ss;;;
PREMIÈRE;;;
PARTIE;;;
.;;;
"

";;;
—;;;
Il;;;
ne;;;
me;;;
reste;;;
plus;;;
à;;;
donner;;;
que;;;
la;;;
chemise;;;
,;;;
le;;;
"
";;;
fichu;;;
et;;;
le;;;
tablier;;;
,;;;
»;;;
dit;;;
en;;;
souriant;;;
Mme;PER;;
Dumont;PER;;
.;;;
"

";;;
Quand;;;
ils;;;
furent;;;
arrivés;;;
à;;;
la;;;
maison;;;
,;;;
les;;;
on-;PER;;
"
";;;
fonts;;;
racontèrent;;;
à;;;
lour;MISC;;
père;;;
ce;;;
qu';;;
ils;;;
voulaient;;;
"
";;;
faire;;;
pour;;;
Jeanne;PER;;
.;;;
"

";;;
«;;;
Tout;;;
cela;;;
est;;;
très;;;
-;;;
bien;;;
,;;;
dit;;;
M.;PER;;
Dumont;PER;;
";";;;
mais;;;
"
";;;
je;;;
vois;;;
que;;;
personne;;;
n';;;
a;;;
pensé;;;
aux;;;
souliers;;;
.;;;
Vous;;;
"
";;;
habillez;;;
complétement;;;
cette;;;
petite;;;
,;;;
et;;;
vous;;;
la;;;
lais-;;;
"
";;;
sez;MISC;;
nu;MISC;;
-;MISC;;
pieds;MISC;;
!;MISC;;
"

";;;
—;;;
C';;;
est;;;
pouriant;;;
vrai;;;
!;;;
diront;;;
ls;MISC;;
enfants;MISC;;
.;;;
Papa;;;
,;;;
"
";;;
il;;;
faut;;;
que;;;
vous;;;
donniez;;;
les;;;
souliers;;;
,;;;
pour;;;
que;;;
"
";;;
rien;;;
ne;;;
lui;;;
manque;;;
.;;;
»;;;
"

";;;
On;;;
s';;;
oceupa;;;
le;;;
jour;;;
même;;;
d';;;
acheter;;;
et;;;
de;;;
cou-;;;
"
";;;
per;;;
les;;;
vêtements;;;
de;;;
la;;;
petite;;;
Jeanne;PER;;
,;;;
afin;;;
de;;;
"
";;;
pouvoir;;;
les;;;
lui;;;
donner;;;
le;;;
vendredi;;;
suivant;;;
";";;;
il;;;
n’;;;
y;;;
"
";;;
avait;;;
plus;;;
que;;;
quatre;;;
jours;;;
,;;;
il;;;
ne;;;
fallait;;;
pas;;;
per-;;;
"
";;;
‘;;;
dre;MISC;;
de;MISC;;
temps;MISC;;
.;;;
Isaure;PER;;
fit;;;
les;;;
ourlets;;;
,;;;
pendant;;;
que;;;
"
";;;
sa;;;
mère;;;
,;;;
sa;;;
sœur;;;
et;;;
la;;;
bonne;;;
faisaient;;;
les;;;
cou-;;;
"
";;;
tures;;;
.;;;
Quand;;;
tout;;;
fut;;;
fini;;;
,;;;
la;;;
bonne;;;
dit;;;
:;;;
"

";;;
«;;;
Mesdemoiselles;;;
,;;;
vous;;;
croyez;;;
avoir;;;
pensé;;;
à;;;
"
";;;
tout;;;
";";;;
il;;;
me;;;
restera;;;
pourtant;;;
quelque;;;
chose;;;
à;;;
don-;;;
"
";;;
ner;ORG;;
aussi;;;
,;;;
et;;;
,;;;
quoique;;;
je;;;
ne;;;
sois;;;
pas;;;
riche;;;
,;;;
je;;;
"
";;;
veux;;;
prendre;;;
part;;;
à;;;
la;;;
bonne;;;
action;;;
que;;;
vous;;;
"
";;;
faites;;;
.;;;
Vous;;;
avez;;;
oublié;;;
le;;;
mouchoir;;;
et;;;
le;;;
serre-;;;
"
";;;
tête;;;
!;;;
j';;;
en;;;
donnerai;;;
des;;;
miens;;;
.;;;
»;;;
"

";;;
Isaure;;;
habille;;;
la;;;
petite;;;
Jeanne;PER;;
.;;;
"

";;;
Le;;;
vendredi;;;
,;;;
Isaure;PER;;
s';;;
éveilla;;;
plus;;;
tôt;;;
qu';;;
à;;;
l';;;
or-;;;
"
";;;
-;;;
dinaire;;;
";";;;
le;;;
cœur;;;
lui;;;
battait;;;
bion;;;
fort;;;
en;;;
pensant;;;
"
";;;
au;;;
plaisir;;;
qu';;;
elle;;;
allait;;;
faire;;;
à;;;
la;;;
petite;;;
Jeanne;PER;;
.;;;
"
";;;
Longtemps;;;
avant;;;
le;;;
déieuner;;;
,;;;
elle;;;
était;;;
à;;;
la;;;
grille;;;
,;;;
"

 

";;;
ENFANCE;PER;;
DE;PER;;
JEANNE;PER;;
.;;;
29;MISC;;
"

";MISC;;
ue;MISC;;
son;;;
frère;;;
lui;;;
avait;;;
ouverte;;;
,;;;
et;;;
à;;;
chaque;;;
in-;;;
"
";;;
stant;;;
elle;;;
allait;;;
sur;;;
le;;;
chemin;;;
pour;;;
voir;;;
si;;;
Jeanne;PER;;
"
";;;
arrivait;;;
.;;;
Enfin;;;
,;;;
elle;;;
parut;;;
au;;;
bout;;;
de;;;
l';;;
avenue;;;
:;;;
"
";;;
Isaure;PER;;
alla;;;
au;;;
-;;;
devant;;;
d';;;
elle;;;
et;;;
Ja;MISC;;
prit;;;
par;;;
la;;;
main;;;
";";;;
"
";;;
elle;;;
l';;;
amena;;;
toujours;;;
courant;;;
dans;;;
le;;;
jardin;;;
,;;;
puis;;;
"
";;;
dans;;;
la;;;
maison;;;
,;;;
puis;;;
dans;;;
sa;;;
chambre;;;
.;;;
Quand;;;
"
";;;
elles;;;
y;;;
furent;;;
entrées;;;
,;;;
Sophie;MISC;;
et;MISC;;
la;MISC;;
bonne;MISC;;
désha-;;;
"
";;;
billèrent;;;
l';;;
enfant;;;
et;;;
lui;;;
mirent;;;
sa;;;
chemise;;;
neuve;;;
"
";;;
et;;;
le;;;
reste;;;
de;;;
ses;;;
habits;;;
.;;;
On;;;
la;;;
coiffa;;;
";";;;
mais;;;
,;;;
quand;;;
"
";;;
il;;;
follut;;;
lui;;;
mettre;;;
sos;PER;;
souliers;PER;;
,;;;
on;;;
s';;;
aperçut;;;
qu';;;
il;;;
"
";;;
manquait;;;
des;;;
bas;;;
.;;;
"

";;;
«;;;
C';;;
est;;;
un;;;
petit;;;
malheur;;;
,;;;
dit;;;
la;;;
bonne;;;
";";;;
mesde-;;;
"
";;;
moiselles;;;
,;;;
il;;;
faudra;;;
lui;;;
en;;;
tricoter;;;
";";;;
comme;;;
il;;;
fait;;;
"
";;;
grand;;;
chaud;;;
,;;;
elle;;;
s';;;
en;;;
passera;;;
bien;;;
d';;;
ici;;;
à;;;
ce;;;
que;;;
"
";;;
vous;;;
lui;;;
en;;;
ayez;;;
fait;;;
.;;;
D';;;
ailleurs;;;
,;;;
je;;;
crois;;;
bien;;;
que;;;
"
";;;
la;;;
pauvre;;;
petite;;;
n’;;;
en;;;
porte;;;
pas;;;
souvent;;;
.;;;
"

";;;
—;;;
Oui;MISC;;
!;MISC;;
oui;;;
!;;;
dit;;;
Isaure;PER;;
,;;;
je;;;
vais;;;
commencer;;;
dès;;;
"
";;;
demain;;;
à;;;
lui;;;
en;;;
faire;;;
une;;;
paire;;;
";";;;
le;;;
voulez;;;
-vous;;;
,;;;
"
";;;
dites;;;
,;;;
maman;;;
?;;;
ajouta;;;
-t;;;
-elle;;;
en;;;
s';;;
adressant;;;
à;;;
"
";;;
Mme;PER;;
Dumont;PER;;
,;;;
qui;;;
venait;;;
d';;;
entrer;;;
dansla;;;
chambre;;;
.;;;
"

";;;
—;;;
Certainement;;;
,;;;
mon;;;
enfant;;;
";";;;
si;;;
tu;;;
emploies;;;
"
";;;
bien;;;
ton;;;
temps;;;
,;;;
tu;;;
les;;;
auras;;;
finis;;;
dans;;;
.;;;
quinze;;;
"
";;;
jours;;;
.;;;
»;;;
"

";;;
La;;;
petite;;;
Jeanne;PER;;
remercia;;;
ces;;;
dames;;;
de;;;
tout;;;
"
";;;
son;;;
cœur;;;
.;;;
Îsaure;PER;;
la;;;
ramena;;;
sous;;;
le;;;
berceau;;;
pour;;;
"
";;;
la;;;
faire;;;
voir;;;
à;;;
son;;;
père;;;
et;;;
à;;;
Auguste;PER;;
";";;;
on;;;
la;;;
fit;;;
"
";;;
déjeuner;;;
,;;;
et;;;
,;;;
après;;;
avoir;;;
mis;;;
la;;;
pièce;;;
de;;;
cin-;;;
"
";;;
quante;;;
centimes;;;
dans;;;
la;;;
poche;;;
de;;;
son;;;
tablier;;;
"
";;;
neuf;;;
,;;;
on;;;
fit;;;
un;;;
paquet;;;
de;;;
ses;;;
vieux;;;
habits;;;
.;;;
Elle;;;
"
";;;
le;;;
prit;;;
et;;;
s';;;
en;;;
alla;;;
.;;;
"

";;;
Jeanne;PER;;
ne;;;
resta;;;
pas;;;
longtemps;;;
en;;;
chemin;;;
,;;;
tant;;;
"
";;;
elle;;;
était;;;
pressée;;;
de;;;
faire;;;
voir;;;
ses;;;
beaux;;;
habits;;;
.;;;
"

";;;
80;;;
°;;;
PREMIÈRE;MISC;;
PARTIE;MISC;;
.;;;
"

";;;
La;;;
mère;;;
Nannette;PER;;
et;;;
Catherine;PER;;
travaillaient;;;
à;;;
la;;;
"
";;;
porte;;;
de;;;
la;;;
maison;;;
|;;;
"

";;;
a;;;
Regardez;PER;;
done;PER;;
,;;;
mère;;;
Nannette;LOC;;
,;;;
dit;;;
la;;;
veuve;;;
,;;;
"
";;;
ne;;;
dirait;;;
-on;;;
pas;;;
que;;;
c';;;
est;;;
Jeanne;PER;;
qui;;;
court;;;
là;;;
-;;;
bas;;;
?;;;
"
";;;
Je;;;
le;;;
croirais;;;
presque;;;
,;;;
si;;;
cette;;;
petite;;;
fille;;;
n';;;
était;;;
"
";;;
pas;;;
si;;;
bien;;;
habillée;;;
.;;;
|;;;
"

";;;
—;;;
Et;;;
vous;;;
n';;;
auriez;;;
pas;;;
tort;;;
,;;;
répondit;;;
la;;;
mère;;;
"
";;;
Nannette;LOC;;
après;;;
avoir;;;
regardé;;;
un;;;
moment;;;
avec;;;
at-;;;
"
";;;
tention;;;
";";;;
c';;;
est;;;
bien;;;
elle;;;
qui;;;
vient;;;
à;;;
nous;;;
toujours;;;
"
";;;
courant;;;
.;;;
Elle;;;
est;;;
si;;;
belle;;;
qu';;;
on;;;
la;;;
prendrait;;;
pour;;;
la;;;
"
";;;
fille;;;
de;;;
maître;;;
Tixier;PER;;
,;;;
le;;;
’;;;
fermier;;;
du;;;
Grand-Bail;LOC;;
.;;;
»;;;
"

";;;
Quand;;;
Jeanne;PER;;
fut;;;
à;;;
portée;;;
de;;;
se;;;
faire;;;
entendre;;;
,;;;
"
";;;
elle;;;
cria;;;
:;;;
"

";;;
«;;;
Maman;MISC;;
!;MISC;;
mère;;;
Nannette;;;
!;;;
"
";;;
—;;;
Oh;MISC;;
!;MISC;;
mon;;;
Dieu;MISC;;
!;MISC;;
ma;;;
fille;;;
!;;;
où;;;
as;;;
-;;;
tu;;;
donc;;;
pris;;;
"

";;;
.Ces;;;
beaux;;;
habits;;;
-là;;;
?;;;
"

";;;
—;;;
Ce;;;
sont;;;
les;;;
dames;;;
Dumont;PER;;
qui;;;
les;;;
ont;;;
faits;;;
"
";;;
exprès;;;
pour;;;
moi;;;
,;;;
parce;;;
que;;;
Mlle;PER;;
Isaure;PER;;
a;;;
eu;;;
du;;;
"
";;;
chagrin;;;
de;;;
me;;;
voir;;;
au;;;
lit;;;
le;;;
jour;;;
que;;;
vous;;;
avez;;;
"
";;;
lavé;;;
ma;;;
robe;;;
";";;;
elles;;;
m';;;
ont;;;
dit;;;
qu';;;
il;;;
fallait;;;
mettre;;;
"
";;;
més;;;
habits;;;
neufs;;;
le;;;
dimanche;;;
pour;;;
aller;;;
à;;;
la;;;
messe;;;
,;;;
"
";;;
et;;;
quand;;;
vous;;;
nettoieriez;;;
les;;;
vieux;;;
.;;;
"

";;;
—;;;
Et;;;
tu;;;
les;;;
mettras;;;
aussi;;;
le;;;
vendredi;;;
pour;;;
aller;;;
"
";;;
chez;;;
ces;;;
dames;;;
,;;;
ma;;;
fille;;;
.;;;
»;;;
"

";;;
Catherine;PER;;
laissa;;;
la;;;
petite;;;
Jeanne;PER;;
dans;;;
sa;;;
toilette;;;
"
";;;
jusqu';;;
au;;;
soir;;;
,;;;
en;;;
lui;;;
recommandant;;;
bien;;;
de;;;
ne;;;
"
";;;
pas;;;
se;;;
salir;;;
,;;;
et;;;
l';;;
enfant;;;
s';;;
occupa;;;
tout;;;
de;;;
suite;;;
de;;;
"
";;;
donner;;;
à;;;
manger;;;
aux;;;
canards;;;
,;;;
qui;;;
venaient;;;
très-;;;
.;;;
"
";;;
bien;;;
.;;;
"

";;;
ENFANCE;;;
DE;PER;;
JEANNE;PER;;
.;;;
31;;;
"

";;;
Jeanne;PER;;
s';;;
avise;;;
de;;;
fairo;PER;;
des;;;
bouquets;;;
pour;;;
los;;;
vendre;;;
.;;;
"

";;;
La;;;
veille;;;
du;;;
marché;;;
,;;;
Jeanne;PER;;
,;;;
tout;;;
en;;;
gardant;;;
"
";;;
ses;;;
oisons;;;
,;;;
remarqua;;;
de;;;
bellés;MISC;;
fleurs;MISC;;
dans;;;
la;;;
haie;;;
"
";;;
du;;;
grand;;;
pré;;;
et;;;
au;;;
bord;;;
du;;;
ruisseau;;;
qui;;;
traversait;;;
"
";;;
le;;;
bois;;;
.;;;
Elle;;;
eut;;;
l';;;
idée;;;
d';;;
en;;;
faire;;;
des;;;
bouquets;;;
";";;;
"
";;;
elle;;;
les;;;
entreméla;;;
avec;;;
les;;;
épis;;;
de;;;
toutes;;;
sortes;;;
"
";;;
d';;;
herbes;;;
des;;;
prés;;;
,;;;
et;;;
quand;;;
ils;;;
furent;;;
faits;;;
,;;;
elle;;;
"
";;;
les;;;
posa;;;
pour;;;
