Token;Label;Quaero;Correction
ouvrir;;;
sans;;;
un;;;
frisson;;;
de;;;
terreur;;;
.;;;
Il;;;
me;;;
semble;;;
que;;;
je;;;
"
";;;
vais;;;
lire;;;
qu’;;;
il;;;
est;;;
mort;;;
,;;;
et;;;
qu’;;;
il;;;
faut;;;
prier;;;
pour;;;
lui;;;
!;;;
"

 

";;;
3;;;
"

 

";;;
hr;MISC;;
"

";MISC;;
rie;MISC;;
"
";MISC;;
nn;MISC;;
"

";MISC;;
LE;MISC;;
.;;;
"

 

 

 

 

 

";;;
ns;;;
er;MISC;;
"

";MISC;;
ns;MISC;;
"

";MISC;;
age;MISC;;
er;MISC;;
"

";MISC;;
cs;MISC;;
"

";MISC;;
ans;MISC;;
"

 

 

 

 

 

";;;
IV;MISC;;
"

";MISC;;
LE;MISC;;
CAHIER;MISC;;
ROUGE;;;
"

";;;
On;;;
trouve;;;
dans;;;
les;;;
vieux;;;
missels;;;
de;;;
naïves;;;
enluminures;;;
,;;;
où;;;
la;;;
"
";;;
Dame;MISC;;
des;MISC;;
sept;MISC;;
douleurs;MISC;;
est;;;
représentée;;;
ayant;;;
sur;;;
chacune;;;
de;;;
ses;;;
joues;;;
"
";;;
une;;;
grande;;;
ride;;;
profonde;;;
,;;;
cicatrice;;;
divine;;;
que;;;
l';;;
artiste;;;
a;;;
mise;;;
là;;;
pour;;;
"
";;;
nous;;;
dire;;;
:;;;
«;;;
Regardez;;;
comme;;;
elle;;;
a;;;
pleuré;;;
!;;;
»;;;
Cette;;;
ride;;;
,;;;
—;;;
la;;;
ride;;;
"
";;;
des;;;
larmes;;;
,;;;
—;;;
je;;;
jure;;;
que;;;
je;;;
l’;;;
ai;;;
vue;;;
sur;;;
le;;;
visage;;;
amaigri;;;
de;;;
"
";;;
Me;PER;;
Eyssette;PER;;
,;;;
lorsquelle;;;
revint;;;
à;;;
Lyon;LOC;;
,;;;
après;;;
avoir;;;
enterré;;;
son;;;
fils;;;
.;;;
"

";;;
Pauvre;;;
mère;;;
,;;;
depuis;;;
ce;;;
jour;;;
elle;;;
ne;;;
voulut;;;
plus;;;
sourire;;;
.;;;
Ses;;;
robes;;;
"
";;;
furent;;;
toujours;;;
noires;;;
,;;;
son;;;
visage;;;
toujours;;;
désolé;;;
.;;;
Dans;;;
ses;;;
vêtements;;;
"
";;;
comme;;;
dans;;;
son;;;
cœur;;;
,;;;
elle;;;
prit;;;
le;;;
grand;;;
deuil;;;
,;;;
et;;;
ne;;;
le;;;
quitta;;;
jamais;;;
...;;;
"
";;;
Du;;;
reste;;;
,;;;
rien;;;
de;;;
changé;;;
dans;;;
la;;;
maison;;;
Eyssette;LOC;;
";";;;
ce;;;
fut;;;
un;;;
peu;;;
plus;;;
"
";;;
lugubre;;;
,;;;
voilà;;;
tout;;;
.;;;
Le;;;
curé;;;
de;;;
Saint-Nizier;LOC;;
dit;;;
quelques;;;
messes;;;
pour;;;
"
";;;
le;;;
repos;;;
de;;;
l’;;;
âme;;;
de;;;
l’;;;
abbé;;;
.;;;
On;;;
tailla;;;
deux;;;
vêtements;;;
noirs;;;
pour;;;
les;;;
"
";;;
enfants;;;
dans;;;
une;;;
vieille;;;
roulière;;;
de;;;
leur;;;
père;;;
,;;;
et;;;
la;;;
vie;;;
,;;;
la;;;
triste;;;
vie;;;
"
";;;
recommença;;;
.;;;
"

";;;
Il;;;
y;;;
avait;;;
déjà;;;
quelque;;;
temps;;;
que;;;
notre;;;
cher;;;
abbé;;;
était;;;
mort;;;
,;;;
"
";;;
lorsqu';;;
un;;;
soir;;;
,;;;
à;;;
l';;;
heure;;;
de;;;
nous;;;
coucher;;;
,;;;
je;;;
fus;;;
très;;;
étonné;;;
de;;;
voir;;;
"
";;;
Jacques;PER;;
fermer;;;
notre;;;
chambre;;;
à;;;
double;;;
tour;;;
,;;;
boucher;;;
soigneusement;;;
"
";;;
les;;;
rainures;;;
de;;;
la;;;
porte;;;
,;;;
et;;;
,;;;
cela;;;
fait;;;
,;;;
venir;;;
vers;;;
moi;;;
,;;;
d’;;;
un;;;
grand;;;
air;;;
"

";;;
de;;;
solennité;;;
et;;;
de;;;
mystère;;;
.;;;
"
";;;
3;;;
"

 

";;;
SPAS;MISC;;
"

";MISC;;
PES;MISC;;
"

";MISC;;
26;MISC;;
LE;MISC;;
PETIT;MISC;;
CHOSE;;;
"

";;;
RSS;;;
"

 

";;;
LS;;;
"

";;;
Il;;;
faut;;;
vous;;;
dire;;;
que;;;
,;;;
depuis;;;
son;;;
retour;;;
du;;;
Midi;LOC;;
,;;;
un;;;
singulier;;;
chan-;;;
"
";;;
gement;;;
s';;;
était;;;
opéré;;;
dans;;;
les;;;
habitudes;;;
de;;;
l’;;;
ami;;;
Jacques;PER;;
.;;;
D';;;
abord;;;
,;;;
ce;;;
"
";;;
que;;;
peu;;;
de;;;
personnes;;;
voudront;;;
croire;;;
,;;;
Jacques;PER;;
ne;;;
pleurait;;;
plus;;;
,;;;
ou;;;
"
";;;
presque;;;
plus;;;
";";;;
puis;;;
,;;;
son;;;
fol;;;
amour;;;
du;;;
cartonnage;;;
lui;;;
avait;;;
à;;;
peu;;;
près;;;
"
";;;
passé;;;
.;;;
Les;;;
petits;;;
pots;;;
de;;;
colle;;;
allaient;;;
encore;;;
au;;;
feu;;;
de;;;
temps;;;
en;;;
temps;;;
,;;;
"
";;;
mais;;;
ce;;;
n’;;;
était;;;
plus;;;
avec;;;
le;;;
même;;;
entrain;;;
";";;;
maintenant;;;
,;;;
si;;;
vous;;;
aviez;;;
"

";;;
besoin;;;
d’;;;
un;;;
cartable;;;
,;;;
il;;;
fallait;;;
vous;;;
mettre;;;
à;;;
genoux;;;
pour;;;
l';;;
obtenir;;;
.;;;
"

";;;
Des;;;
choses;;;
incroyables;;;
!;;;
un;;;
carton;;;
à;;;
chapeaux;;;
que;;;
Mme;PER;;
Eyssette;PER;;
avait;;;
"
";;;
commandé;;;
était;;;
sur;;;
le;;;
chantier;;;
depuis;;;
huit;;;
jours;;;
.;;;
A;;;
la;;;
raison;;;
,;;;
on;;;
ne;;;
"
";;;
s’;;;
apercevait;;;
de;;;
rien;;;
";";;;
mais;;;
moi;;;
,;;;
je;;;
voyais;;;
bien;;;
que;;;
Jacques;PER;;
avait;;;
quelque;;;
"
";;;
chose;;;
.;;;
Plusieurs;;;
fois;;;
,;;;
je;;;
l’;;;
avais;;;
surpris;;;
dans;;;
le;;;
magasin;;;
,;;;
parlant;;;
seul;;;
et;;;
"
";;;
faisant;;;
des;;;
gestes;;;
.;;;
La;;;
nuit;;;
,;;;
il;;;
ne;;;
dormait;;;
pas;;;
";";;;
je;;;
l’;;;
entendais;;;
marmotter;PER;;
"
";;;
entre;;;
ses;;;
dents;;;
,;;;
puis;;;
subitement;;;
sauter;;;
à;;;
bas;;;
du;;;
lit;;;
et;;;
marcher;;;
à;;;
grands;;;
"
";;;
pas;;;
dans;;;
la;;;
chambre;;;
...;;;
tout;;;
cela;;;
n’;;;
était;;;
pas;;;
naturel;;;
et;;;
me;;;
faisait;;;
peur;;;
"
";;;
quand;;;
j';;;
y;;;
songeais;;;
.;;;
II;PER;;
me;;;
semblait;;;
que;;;
Jacques;PER;;
allait;;;
devenir;;;
fou;;;
.;;;
"

";;;
Ce;;;
soir;;;
-là;;;
,;;;
quand;;;
je;;;
le;;;
vis;;;
fermer;;;
à;;;
double;;;
tour;;;
la;;;
porte;;;
de;;;
notre;;;
"
";;;
chambre;;;
,;;;
cette;;;
idée;;;
de;;;
folie;;;
me;;;
revint;;;
dans;;;
la;;;
tête;;;
et;;;
j’;;;
eus;;;
un;;;
mouve-;;;
"
";;;
ment;;;
d’;;;
effroi;;;
";";;;
mon;;;
pauvre;;;
Jacques;PER;;
!;;;
lui;;;
,;;;
ne;;;
s’;;;
en;;;
aperçut;;;
pas;;;
,;;;
et;;;
prenant;;;
"
";;;
gravement;;;
une;;;
de;;;
mes;;;
mains;;;
dans;;;
les;;;
siennes;;;
:;;;
"

";;;
—;;;
Daniel;PER;;
,;;;
me;;;
dit;;;
-il;;;
,;;;
je;;;
vais;;;
te;;;
confier;;;
quelque;;;
chose;;;
mais;;;
il;;;
faut;;;
"
";;;
me;;;
jurer;;;
que;;;
tu;;;
n’;;;
en;;;
parleras;;;
jamais;;;
.;;;
"

";;;
Je;;;
compris;;;
tout;;;
de;;;
suite;;;
que;;;
Jacques;PER;;
n’;;;
était;;;
pas;;;
fou;;;
.;;;
"

";;;
Je;;;
répondis;;;
sans;;;
hésiter;;;
:;;;
"

";;;
—;;;
Je;;;
te;;;
le;;;
jure;;;
,;;;
Jacques;PER;;
.;;;
"

";;;
—;;;
Eh;MISC;;
bien;MISC;;
!;MISC;;
tu;;;
ne;;;
sais;;;
pas;;;
?;;;
chut;;;
!;;;
…;;;
Je;;;
fais;;;
un;;;
poème;;;
,;;;
un;;;
grand;;;
"
";;;
poème;;;
.;;;
"

";;;
—;;;
Un;;;
poème;;;
,;;;
Jacques;MISC;;
!;MISC;;
tu;;;
fais;;;
un;;;
poème;;;
,;;;
toi;;;
!;;;
"

";;;
Pour;;;
toute;;;
réponse;;;
,;;;
Jacques;PER;;
tira;;;
de;;;
dessous;;;
sa;;;
veste;;;
un;;;
énorme;;;
"
";;;
cahier;;;
rouge;;;
qu’;;;
il;;;
avait;;;
cartonné;;;
lui-même;;;
,;;;
et;;;
en;;;
tête;;;
duquel;;;
il;;;
avait;;;
"
";;;
écrit;;;
de;;;
sa;;;
plus;;;
belle;;;
main;;;
:;;;
"

";;;
RELIGION;;;
!;;;
RELIGION;ORG;;
!;ORG;;
"

";ORG;;
Poème;ORG;;
en;;;
douze;;;
chants;;;
"

 

";;;
PAR;;;
HEYSSETTE;ORG;;
(;;;
JACQUES;MISC;;
);;;
"

";;;
C';;;
était;;;
si;;;
grand;;;
que;;;
j’;;;
en;;;
eus;;;
comme;;;
un;;;
vertige;;;
.;;;
"
";;;
Comprenez;;;
cela;;;
?;;;
Jacques;PER;;
,;;;
mon;;;
frère;;;
Jacques;PER;;
,;;;
un;;;
enfant;;;
de;;;
"

 

 

";;;
LE;MISC;;
CAHIER;MISC;;
ROUGE;;;
27;;;
"
";;;
TS;ORG;;
"

 

";;;
treize;;;
ans;;;
,;;;
le;;;
Jacques;MISC;;
des;;;
sanglots;;;
et;;;
des;;;
petits;;;
pots;;;
de;;;
colle;;;
,;;;
faisait;;;
:;;;
"
";;;
Religion;ORG;;
!;ORG;;
Religion;;;
!;;;
poème;;;
en;;;
douze;;;
chants;;;
.;;;
"

";;;
Et;;;
personne;;;
ne;;;
s’;;;
en;;;
doutait;;;
!;;;
et;;;
on;;;
continuait;;;
à;;;
l’;;;
envoyer;;;
chez;;;
les;;;
"
";;;
marchands;;;
d’;;;
herbes;;;
avec;;;
un;;;
panier;;;
sous;;;
le;;;
bras;;;
!;;;
et;;;
son;;;
père;;;
lui;;;
criait;;;
"
";;;
plus;;;
que;;;
jamais;;;
:;;;
«;;;
Jacques;PER;;
,;;;
tu;;;
es;;;
un;;;
âne;;;
!;;;
»;;;
"

";;;
Ah;MISC;;
!;MISC;;
pauvre;;;
cher;;;
Eyssette;LOC;;
(;;;
Jacques;MISC;;
!;;;
);;;
comme;;;
je;;;
vous;;;
aurais;;;
sauté;;;
"
";;;
au;;;
cou;;;
de;;;
bon;;;
cœur;;;
,;;;
si;;;
j’;;;
avais;;;
osé;;;
.;;;
Mais;;;
je;;;
n’;;;
osai;;;
pas;;;
.;;;
Songez;;;
donc;;;
!;;;
..;;;
"
";;;
Religion;ORG;;
!;ORG;;
Religion;;;
!;;;
poème;;;
en;;;
douze;;;
chants;;;
!;;;
Pourtant;;;
la;;;
vérité;;;
m’;;;
oblige;;;
"
";;;
à;;;
dire;;;
que;;;
ce;;;
poème;;;
en;;;
douze;;;
chants;;;
était;;;
loin;;;
d’;;;
être;;;
terminé;;;
.;;;
Je;;;
crois;;;
"
";;;
même;;;
qu’;;;
il;;;
n’;;;
y;;;
avait;;;
encore;;;
de;;;
fait;;;
que;;;
les;;;
quatre;;;
premiers;;;
vers;;;
du;;;
"
";;;
premier;;;
chant;;;
";";;;
mais;;;
vous;;;
savez;;;
,;;;
en;;;
ces;;;
sortes;;;
d';;;
ouvrages;;;
la;;;
mise;;;
en;;;
"
";;;
train;;;
est;;;
toujours;;;
ce;;;
qu’;;;
il;;;
y;;;
a;;;
de;;;
plus;;;
difficile;;;
,;;;
et;;;
comme;;;
disait;;;
Eyssette;LOC;;
"
";;;
(;;;
Jacques;PER;;
);;;
avec;;;
beaucoup;;;
de;;;
raison;;;
:;;;
«;;;
Maintenant;;;
que;;;
j’;;;
ai;;;
mes;;;
quatre;;;
"
";;;
premiers;;;
vers;;;
,;;;
le;;;
reste;;;
n’;;;
est;;;
rien;;;
";";;;
ce;;;
n’;;;
est;;;
plus;;;
qu’;;;
une;;;
affaire;;;
de;;;
"
";;;
temps;;;
(;;;
1;;;
);;;
.;;;
»;;;
"

";;;
Ce;;;
reste;;;
qui;;;
n’;;;
était;;;
rien;;;
qu’;;;
une;;;
affaire;;;
de;;;
temps;;;
,;;;
jamais;;;
Eyssette;LOC;;
"
";;;
(;;;
Jacques;PER;;
);;;
n’;;;
en;;;
put;;;
venir;;;
à;;;
bout;;;
.;;;
Que;;;
voulez;;;
-vous;;;
?;;;
les;;;
poèmes;;;
ont;;;
"
";;;
leurs;;;
destinées;;;
";";;;
il;;;
paraît;;;
que;;;
la;;;
destinée;;;
de;;;
Religion;ORG;;
!;ORG;;
Religion;;;
!;;;
poème;;;
"
";;;
en;;;
douze;;;
chants;;;
,;;;
était;;;
de;;;
ne;;;
pas;;;
être;;;
en;;;
douze;;;
chants;;;
du;;;
tout;;;
.;;;
Le;;;
"
";;;
poète;;;
eut;;;
beau;;;
faire;;;
,;;;
il;;;
n’;;;
alla;;;
jamais;;;
plus;;;
loin;;;
que;;;
les;;;
quatre;;;
premiers;;;
"
";;;
vers;;;
.;;;
C’;;;
était;;;
fatal;;;
.;;;
À;;;
la;;;
fin;;;
,;;;
le;;;
malheureux;;;
garçon;;;
,;;;
impatienté;;;
,;;;
envoya;;;
"
";;;
son;;;
poème;;;
au;;;
diable;;;
et;;;
congédia;;;
la;;;
Muse;ORG;;
(;;;
on;;;
disait;;;
encore;;;
la;;;
Muse;ORG;;
dans;;;
"
";;;
ces;;;
temps;;;
-là;;;
);;;
.;;;
Le;;;
jour;;;
même;;;
,;;;
ses;;;
sanglots;;;
le;;;
reprirent;;;
et;;;
les;;;
petits;;;
pots;;;
"
";;;
de;;;
colle;;;
reparurent;;;
devant;;;
le;;;
feu;;;
.;;;
Et;;;
le;;;
cahier;;;
rouge;;;
?;;;
..;;;
Oh;MISC;;
!;MISC;;
le;;;
cahier;;;
"
";;;
rouge;;;
,;;;
il;;;
avait;;;
sa;;;
destinée;;;
aussi;;;
,;;;
celui;;;
-là;;;
.;;;
"

";;;
Jacques;PER;;
me;;;
dit;;;
:;;;
«;;;
Je;;;
te;;;
le;;;
donne;;;
,;;;
mets;;;
-;;;
y;;;
ce;;;
que;;;
tu;;;
voudras;;;
.;;;
»;;;
"
";;;
Savez;MISC;;
-vous;;;
ce;;;
que;;;
j';;;
y;;;
mis;;;
,;;;
moi;;;
?;;;
Mes;;;
poésies;;;
,;;;
parbleu;;;
!;;;
les;;;
poésies;;;
"
";;;
du;;;
petit;;;
Chose;PER;;
.;;;
Jacques;PER;;
m';;;
avait;;;
donné;;;
son;;;
mal;;;
.;;;
"

";;;
Et;;;
maintenant;;;
,;;;
si;;;
le;;;
lecteur;;;
le;;;
veut;;;
bien;;;
,;;;
pendant;;;
que;;;
le;;;
petit;;;
Chose;PER;;
"
";;;
est;;;
en;;;
train;;;
de;;;
cueillir;;;
des;;;
rimes;;;
,;;;
nous;;;
allons;;;
d’;;;
une;;;
enjambée;;;
franchir;;;
"
";;;
quatre;;;
ou;;;
cinq;;;
années;;;
de;;;
sa;;;
vie;;;
.;;;
J';;;
ai;;;
hâte;;;
d’;;;
arriver;;;
à;;;
un;;;
certain;;;
prin-;;;
"

";;;
(;;;
1;;;
);;;
Les;;;
voici;;;
,;;;
ces;;;
quatre;;;
vers;;;
.;;;
Les;;;
voici;;;
tels;;;
que;;;
je;;;
les;;;
ai;;;
vus;;;
ce;;;
soir;;;
-là;;;
,;;;
moulés;;;
en;;;
belle;;;
"
";;;
ronde;;;
à;;;
la;;;
première;;;
page;;;
du;;;
cahier;;;
rouge;;;
:;;;
"

";;;
Religion;ORG;;
!;ORG;;
Religion;ORG;;
!;ORG;;
"

";ORG;;
Mot;;;
sublime;;;
!;;;
Mystère;MISC;;
!;MISC;;
"
";MISC;;
Voix;;;
touchante;;;
et;;;
solitaire;;;
.;;;
"
";;;
Compassion;MISC;;
!;MISC;;
Compassion;MISC;;
!;MISC;;
"

";MISC;;
Ne;;;
riez;;;
pas;;;
,;;;
cela;;;
lui;;;
avait;;;
coûté;;;
beaucoup;;;
de;;;
mal;;;
.;;;
"

";;;
ai;;;
"

";;;
28;;;
LE;;;
PETIT;;;
CHOSE;;;
"

";;;
Pot;;;
oo;;;
dd;;;
dd;;;
"

 

 

";;;
Po;;;
dd;MISC;;
ot;MISC;;
oo;MISC;;
"

 

";MISC;;
temps;MISC;;
de;MISC;;
18;MISC;;
..;;;
,;;;
dont;;;
la;;;
maison;;;
Eyssette;LOC;;
n’;;;
a;;;
pas;;;
encore;;;
aujourd’hui;;;
perdu;;;
"
";;;
le;;;
souvenir;;;
";";;;
on;;;
a;;;
comme;;;
cela;;;
des;;;
dates;;;
dans;;;
les;;;
familles;;;
.;;;
"

";;;
Du;;;
reste;;;
,;;;
ce;;;
fragment;;;
de;;;
ma;;;
vie;;;
que;;;
je;;;
passe;;;
sous;;;
silence;;;
,;;;
le;;;
lecteur;;;
"
";;;
ne;;;
perdra;;;
rien;;;
à;;;
ne;;;
pas;;;
le;;;
connaître;;;
.;;;
C’;;;
est;;;
toujours;;;
la;;;
même;;;
chanson;;;
,;;;
"
";;;
des;;;
larmes;;;
et;;;
de;;;
la;;;
misère;;;
!;;;
les;;;
affaires;;;
qui;;;
ne;;;
vont;;;
pas;;;
,;;;
des;;;
loyers;;;
en;;;
"
";;;
retard;;;
,;;;
des;;;
créanciers;;;
qui;;;
font;;;
des;;;
scènes;;;
,;;;
les;;;
diamants;;;
de;;;
la;;;
mère;;;
"
";;;
vendus;;;
,;;;
l’;;;
argenterie;;;
au;;;
mont-de-piété;;;
,;;;
les;;;
draps;;;
de;;;
lit;;;
qui;;;
ont;;;
des;;;
"
";;;
trous;;;
,;;;
les;;;
pantalons;;;
qui;;;
ont;;;
des;;;
pièces;;;
,;;;
des;;;
privations;;;
de;;;
toutes;;;
sortes;;;
,;;;
"
";;;
des;;;
humiliations;;;
de;;;
tous;;;
les;;;
jours;;;
,;;;
l’;;;
éternel;;;
«;;;
comment;;;
ferons;;;
-nous;;;
"
";;;
demain;;;
?;;;
»;;;
le;;;
coup;;;
de;;;
sonnette;;;
insolent;;;
des;;;
huissiers;;;
,;;;
le;;;
concierge;;;
qui;;;
"
";;;
sourit;;;
quand;;;
on;;;
passe;;;
,;;;
et;;;
puis;;;
les;;;
emprunts;;;
,;;;
et;;;
puis;;;
les;;;
protêts;;;
,;;;
et;;;
"
";;;
puis;;;
.;;;
et;;;
puis;;;
.;;;
"

";;;
Nous;;;
voilà;;;
donc;;;
en;;;
18;;;
...;;;
"

";;;
Cette;;;
année;;;
-là;;;
,;;;
le;;;
petit;;;
Chose;PER;;
achevait;;;
sa;;;
philosophie;;;
.;;;
"

";;;
C';;;
était;;;
,;;;
si;;;
j';;;
ai;;;
bonne;;;
mémoire;;;
,;;;
un;;;
jeune;;;
garçon;;;
très;;;
prétentieux;;;
,;;;
"
";;;
se;;;
prenant;;;
tout;;;
à;;;
fait;;;
au;;;
sérieux;;;
comme;;;
philosophe;;;
et;;;
aussi;;;
comme;;;
"
";;;
poète;;;
";";;;
du;;;
reste;;;
,;;;
pas;;;
plus;;;
haut;;;
qu’;;;
une;;;
botte;;;
et;;;
sans;;;
un;;;
poil;;;
de;;;
"
";;;
barbe;;;
au;;;
menton;;;
.;;;
"

";;;
Or;;;
,;;;
un;;;
matin;;;
que;;;
ce;;;
grand;;;
philosophe;;;
de;;;
petit;;;
Chose;PER;;
se;;;
dispo-;;;
"
";;;
sait;;;
à;;;
aller;;;
en;;;
classe;;;
,;;;
M.;PER;;
Eyssette;PER;;
père;;;
l’;;;
appela;;;
dans;;;
le;;;
magasin;;;
et;;;
,;;;
"
";;;
sitôt;;;
qu';;;
il;;;
le;;;
vit;;;
entrer;;;
,;;;
lui;;;
fit;;;
de;;;
sa;;;
voix;;;
brutale;;;
:;;;
"

";;;
—;;;
Daniel;PER;;
,;;;
jette;;;
tes;;;
livres;;;
,;;;
tu;;;
ne;;;
vas;;;
plus;;;
au;;;
collège;;;
.;;;
"

";;;
Ayant;;;
dit;;;
cela;;;
,;;;
M.;PER;;
Eyssette;PER;;
père;;;
se;;;
mit;;;
à;;;
marcher;;;
à;;;
grands;;;
pas;;;
"
";;;
dans;;;
le;;;
magasin;;;
,;;;
sans;;;
parler;;;
.;;;
Il;;;
paraissait;;;
très;;;
ému;;;
,;;;
et;;;
le;;;
petit;;;
Chose;PER;;
"
";;;
aussi;;;
,;;;
je;;;
vous;;;
assure;;;
.;;;
Après;;;
un;;;
long;;;
moment;;;
de;;;
silence;;;
,;;;
M.;PER;;
Eyssette;PER;;
"
";;;
père;;;
reprit;;;
la;;;
parole;;;
:;;;
"

";;;
—;;;
Mon;;;
garçon;;;
,;;;
dit;;;
-il;;;
,;;;
j';;;
ai;;;
une;;;
mauvaise;;;
nouvelle;;;
à;;;
t’;;;
apprendre;;;
,;;;
"
";;;
oh;;;
!;;;
bien;;;
mauvaise;;;
.;;;
nous;;;
allons;;;
être;;;
obligés;;;
de;;;
nous;;;
séparer;;;
tous;;;
,;;;
"
";;;
voici;;;
pourquoi;;;
.;;;
"

";;;
Ici;;;
,;;;
un;;;
grand;;;
sanglot;;;
,;;;
un;;;
sanglot;;;
déchirant;;;
retentit;;;
derrière;;;
la;;;
"
";;;
porte;;;
entre-bâillée;;;
.;;;
"

";;;
—;;;
Jacques;PER;;
,;;;
tu;;;
es;;;
un;;;
âne;;;
!;;;
cria;;;
M.;PER;;
Eyssette;PER;;
sans;;;
se;;;
retourner;;;
,;;;
puis;;;
"
";;;
il;;;
continua;;;
:;;;
"

";;;
—;;;
Quand;;;
nous;;;
sommes;;;
venus;;;
à;;;
Lyon;LOC;;
,;;;
il;;;
y;;;
a;;;
six;;;
ans;;;
,;;;
ruinés;;;
par;;;
les;;;
"
";;;
révolutionnaires;;;
,;;;
j’;;;
espérais;;;
,;;;
à;;;
force;;;
de;;;
travail;;;
,;;;
arriver;;;
à;;;
reconstruire;;;
"
";;;
notre;;;
fortune;;;
";";;;
mais;;;
le;;;
démon;;;
s’;;;
en;;;
mêle;;;
!;;;
Je;;;
n’;;;
ai;;;
réussi;;;
qu’;;;
à;;;
nous;;;
"
";;;
enfoncer;;;
jusqu’;;;
au;;;
cou;;;
dans;;;
les;;;
dettes;;;
et;;;
dans;;;
la;;;
misère;;;
...;;;
A;;;
présent;;;
,;;;
"
";;;
c’;;;
est;;;
fini;;;
,;;;
nous;;;
sommes;;;
embourbés;;;
..;;;
Pour;;;
sortir;;;
de;;;
là;;;
,;;;
nous;;;
n’;;;
avons;;;
"

 

 

";;;
LE;MISC;;
CAHIER;MISC;;
ROUGE;;;
29;;;
"

";;;
SPL;;;
SL;ORG;;
LL;ORG;;
tt;;;
"

 

";;;
qu’;;;
un;;;
parti;;;
à;;;
prendre;;;
,;;;
maintenant;;;
que;;;
vous;;;
voilà;;;
grandis;;;
:;;;
vendre;;;
le;;;
"
";;;
peu;;;
qui;;;
nous;;;
reste;;;
et;;;
chercher;;;
notre;;;
vie;;;
chacun;;;
de;;;
notre;;;
côté;;;
.;;;
"

";;;
Un;;;
nouveau;;;
sanglot;;;
de;;;
l’;;;
invisible;;;
Jacques;PER;;
vint;;;
interrompre;;;
"
";;;
M.;PER;;
Eyssette;PER;;
";";;;
mais;;;
il;;;
était;;;
tellement;;;
ému;;;
lui-même;;;
qu';;;
il;;;
ne;;;
se;;;
fâcha;;;
"
";;;
pas;;;
.;;;
Il;;;
fit;;;
seulement;;;
signe;;;
à;;;
Daniel;PER;;
de;;;
fermer;;;
la;;;
porte;;;
,;;;
et;;;
,;;;
la;;;
porte;;;
"
";;;
fermée;;;
,;;;
il;;;
reprit;;;
:;;;
"

";;;
—;;;
Voici;;;
donc;;;
ce;;;
que;;;
j';;;
ai;;;
décidé;;;
:;;;
jusqu’;;;
à;;;
nouvel;;;
ordre;;;
,;;;
ta;;;
mère;;;
"
";;;
va;;;
s’;;;
en;;;
aller;;;
vivre;;;
dans;;;
le;;;
Midi;LOC;;
,;;;
chez;;;
son;;;
frère;;;
,;;;
l’;;;
oncle;;;
Baptiste;PER;;
.;;;
Jacques;PER;;
"
";;;
restera;;;
à;;;
Lyon;LOC;;
";";;;
il;;;
a;;;
trouvé;;;
un;;;
petit;;;
emploi;;;
au;;;
mont-de-piété;;;
.;;;
Moi;;;
,;;;
"
";;;
j';;;
entre;;;
comme;;;
commis;;;
-;;;
voyageur;;;
à;;;
la;;;
Société;ORG;;
vinicole;ORG;;
...;;;
Quant;;;
à;;;
toi;;;
,;;;
"
";;;
mon;;;
pauvre;;;
enfant;;;
,;;;
il;;;
va;;;
falloir;;;
aussi;;;
que;;;
tu;;;
gagnes;;;
ta;;;
vie;;;
.;;;
Justement;;;
,;;;
"
";;;
je;;;
reçois;;;
une;;;
lettre;;;
du;;;
recteur;;;
qui;;;
te;;;
propose;;;
une;;;
place;;;
de;;;
maître;;;
"
";;;
d’;;;
étude;;;
";";;;
tiens;;;
,;;;
lis;;;
!;;;
"

";;;
Le;;;
petit;;;
Chose;PER;;
prit;;;
la;;;
lettre;;;
.;;;
"

";;;
—;;;
D';;;
après;;;
ce;;;
que;;;
je;;;
vois;;;
,;;;
dit;;;
-il;;;
tout;;;
en;;;
lisant;;;
,;;;
je;;;
n’;;;
ai;;;
pas;;;
de;;;
temps;;;
"
";;;
à;;;
perdre;;;
.;;;
"

";;;
—;;;
C';;;
est;;;
bien;;;
,;;;
je;;;
partirai;;;
..;;;
"

";;;
Là;;;
-;;;
dessus;;;
le;;;
petit;;;
Chose;PER;;
replia;;;
la;;;
lettre;;;
et;;;
la;;;
rendit;;;
à;;;
son;;;
père;;;
d’;;;
une;;;
"
";;;
main;;;
qui;;;
ne;;;
tremblait;;;
pas;;;
.;;;
C’;;;
était;;;
un;;;
grand;;;
philosophe;;;
,;;;
comme;;;
vous;;;
"
";;;
voyez;;;
.;;;
"

";;;
À;;;
ce;;;
moment;;;
,;;;
Mme;PER;;
Eyssette;PER;;
entra;;;
dans;;;
le;;;
magasin;;;
,;;;
puis;;;
Jacques;PER;;
"
";;;
timidement;;;
derrière;;;
elle;;;
.;;;
Tous;;;
deux;;;
s’;;;
approchèrent;;;
du;;;
petit;;;
Chose;PER;;
"
";;;
et;;;
l’;;;
embrassèrent;;;
en;;;
silence;;;
";";;;
depuis;;;
la;;;
veille;;;
ils;;;
étaient;;;
au;;;
courant;;;
de;;;
"
";;;
ce;;;
qui;;;
se;;;
passait;;;
.;;;
"

";;;
—;;;
Qu';;;
on;;;
s’;;;
occupe;;;
de;;;
sa;;;
malle;;;
!;;;
fit;;;
brusquement;;;
M.;PER;;
Eyssette;PER;;
,;;;
il;;;
"
";;;
part;;;
demain;;;
matin;;;
par;;;
le;;;
bateau;;;
.;;;
"

";;;
Mne;PER;;
Eyssette;PER;;
poussa;;;
un;;;
gros;;;
soupir;;;
