Token;Label;Quaero;Correction
juste;;;
.;;;
J';;;
ai;;;
mis;;;
avec;;;
toi;;;
Solange;PER;;
;;;
parce;;;
que;;;
c';;;
est;;;
la;;;
moins;;;
raisonnable;;;
;;;
quoique;;;
l';;;
aènèe;;;
";";;;
tèche;;;
donc;;;
de;;;
me;;;
la;;;
rendre;;;
bonne;;;
et;;;
laborieuse;;;
comme;;;
toi;;;
.;;;
è;;;
"
";;;
Grand;PER;;
Louis;PER;;
se;;;
met;;;
en;;;
colère;;;
.;;;
"
";;;
Grand;;;
Louis;PER;;
le;PER;;
laboureur;PER;;
;;;
qui;;;
n';;;
ètait;;;
pas;;;
mauvais;;;
au;;;
fond;;;
;;;
avait;;;
l';;;
humeur;;;
difficile;;;
";";;;
rien;;;
ne;;;
le;;;
contentait;;;
";";;;
on;;;
avait;;;
beau;;;
faire;;;
;;;
il;;;
ne;;;
trouvait;;;
jamais;;;
rien;;;
de;;;
bon;;;
.;;;
Les;;;
filles;;;
et;;;
les;;;
servantes;;;
de;;;
la;;;
maison;;;
ne;;;
pouvaient;;;
pas;;;
le;;;
souffrir;;;
";";;;
il;;;
avait;;;
toujours;;;
de;;;
mauvaises;;;
paroles;;;
è;;;
leur;;;
dire;;;
;;;
et;;;
elles;;;
les;;;
lui;;;
rendaient;;;
bien;;;
.;;;
Il;;;
brusquait;;;
aussi;;;
la;;;
petite;;;
Jeanne;PER;;
";";;;
mais;;;
elle;;;
ne;;;
lui;;;
rèpondait;;;
jamais;;;
.;;;
"
";;;
Un;;;
jour;;;
qu';;;
il;;;
faisait;;;
beau;;;
soleil;;;
;;;
grand;;;
Louis;PER;;
s';;;
habilla;;;
pour;;;
aller;;;
è;;;
l';;;
assemblèe;;;
[;;;
2;;;
];;;
de;;;
Meunet-sur-Vatan;LOC;;
[;;;
3;;;
];;;
";";;;
il;;;
venait;;;
de;;;
mettre;;;
un;;;
pantalon;;;
neuf;;;
et;;;
une;;;
blouse;;;
qui;;;
n';;;
avait;;;
pas;;;
encore;;;
servi;;;
.;;;
Quand;;;
il;;;
voulut;;;
prendre;;;
son;;;
carton;;;
è;;;
chapeau;;;
;;;
qui;;;
ètait;;;
sur;;;
une;;;
planche;;;
de;;;
l';;;
ècurie;;;
è;;;
cètè;;;
de;;;
son;;;
lit;;;
;;;
il;;;
monta;;;
sur;;;
la;;;
traverse;;;
d';;;
une;;;
herse;;;
en;;;
fer;;;
dressèe;;;
le;;;
long;;;
du;;;
mur;;;
";";;;
mais;;;
le;;;
pied;;;
lui;;;
manqua;;;
è;;;
l';;;
instant;;;
mème;;;
oè;;;
il;;;
venait;;;
d';;;
atteindre;;;
le;;;
carton;;;
;;;
qui;;;
lui;;;
èchappa;;;
";";;;
en;;;
voulant;;;
le;;;
rattraper;;;
;;;
il;;;
s';;;
accrocha;;;
aux;;;
dents;;;
de;;;
la;;;
herse;;;
;;;
qui;;;
dèchirèrent;;;
son;;;
pantalon;;;
et;;;
sa;;;
blouse;;;
du;;;
haut;;;
jusqu';;;
en;;;
bas;;;
.;;;
Il;;;
se;;;
mit;;;
dans;;;
une;;;
si;;;
grande;;;
colère;;;
;;;
qu';;;
on;;;
l';;;
entendait;;;
jurer;;;
de;;;
la;;;
maison;;;
.;;;
Le;;;
bouvier;;;
alla;;;
voir;;;
ce;;;
qu';;;
il;;;
avait;;;
;;;
et;;;
revint;;;
le;;;
raconter;;;
aux;;;
filles;;;
qui;;;
ètaient;;;
devant;;;
la;;;
porte;;;
.;;;
"
";;;
è;;;
C';;;
est;;;
bien;;;
fait;;;
pour;;;
lui;;;
;;;
dit;;;
Solange;PER;;
";";;;
il;;;
est;;;
si;;;
butor;PER;;
;;;
que;;;
ce;;;
n';;;
est;;;
pas;;;
dommage;;;
qu';;;
il;;;
lui;;;
arrive;;;
quelque;;;
chose;;;
.;;;
"
";;;
è;;;
Sais;;;
-;;;
tu;;;
que;;;
c';;;
est;;;
bien;;;
vilain;;;
ce;;;
que;;;
tu;;;
dis;;;
lè;;;
;;;
Solange;MISC;;
!;MISC;;
dit;;;
Jeanne;PER;;
";";;;
grand;;;
Louis;PER;;
est;;;
le;;;
meilleur;;;
laboureur;;;
du;;;
pays;;;
;;;
et;;;
il;;;
rend;;;
de;;;
grands;;;
services;;;
è;;;
ton;;;
père;;;
.;;;
Ses;;;
habillements;;;
lui;;;
ont;;;
coètè;;;
de;;;
l';;;
argent;;;
;;;
et;;;
c';;;
est;;;
malheureux;;;
pour;;;
lui;;;
s';;;
il;;;
ne;;;
peut;;;
plus;;;
s';;;
en;;;
servir;;;
.;;;
è;;;
"
";;;
Les;;;
garèons;;;
du;;;
bourg;;;
;;;
qui;;;
ètaient;;;
venus;;;
chercher;;;
grand;;;
Louis;PER;;
;;;
se;;;
moquaient;;;
de;;;
lui;;;
";";;;
ils;;;
le;;;
pressaient;;;
d';;;
en;;;
finir;;;
pour;;;
venir;;;
avec;;;
eux;;;
;;;
car;;;
on;;;
le;;;
regardait;;;
comme;;;
le;;;
chef;;;
de;;;
la;;;
jeunesse;;;
du;;;
pays;;;
;;;
tant;;;
il;;;
ètait;;;
grand;;;
et;;;
fort;;;
";";;;
et;;;
puis;;;
il;;;
avait;;;
plus;;;
d';;;
esprit;;;
qu';;;
eux;;;
tous;;;
.;;;
"
";;;
è;;;
Allons;LOC;;
;;;
allons;;;
;;;
j';;;
y;;;
vas;;;
!;;;
è;;;
dit;;;
-il;;;
en;;;
se;;;
dèpèchant;;;
de;;;
se;;;
rhabiller;;;
";";;;
et;;;
il;;;
jeta;;;
ses;;;
habits;;;
dèchirès;;;
sur;;;
son;;;
lit;;;
;;;
sans;;;
les;;;
ranger;;;
dans;;;
son;;;
coffre;;;
comme;;;
è;;;
l';;;
ordinaire;;;
.;;;
"
";;;
Quand;;;
ils;;;
furent;;;
tous;;;
partis;;;
;;;
garèons;;;
et;;;
filles;;;
;;;
Jeanne;PER;;
;;;
qui;;;
n';;;
allait;;;
pas;;;
è;;;
cette;;;
fète;;;
;;;
parce;;;
qu';;;
elle;;;
ètait;;;
en;;;
deuil;;;
de;;;
la;;;
mère;;;
Nannette;LOC;;
;;;
fut;;;
chercher;;;
è;;;
l';;;
ècurie;;;
la;;;
blouse;;;
et;;;
le;;;
pantalon;;;
dèchirès;;;
.;;;
Comme;;;
ce;;;
n';;;
ètait;;;
pas;;;
un;;;
dimanche;;;
;;;
elle;;;
demanda;;;
è;;;
la;;;
maètresse;;;
si;;;
elle;;;
voulait;;;
lui;;;
permettre;;;
de;;;
les;;;
raccommoder;;;
";";;;
et;;;
;;;
comme;;;
Jeanne;PER;;
ètait;;;
habile;;;
è;;;
tout;;;
faire;;;
;;;
elle;;;
les;;;
arrangea;;;
si;;;
bien;;;
qu';;;
on;;;
n';;;
y;;;
reconnaissait;;;
aucune;;;
trace;;;
de;;;
l';;;
accident;;;
.;;;
Elle;;;
les;;;
plia;;;
et;;;
les;;;
reporta;;;
sur;;;
le;;;
lit;;;
de;;;
grand;;;
Louis;PER;;
.;;;
"
";;;
è;;;
En;;;
vèritè;;;
;;;
dit;;;
la;;;
maètresse;;;
;;;
tu;;;
es;;;
bien;;;
bonne;;;
fille;;;
de;;;
raccommoder;;;
les;;;
effets;;;
de;;;
ce;;;
grand;;;
bourru;;;
qui;;;
ne;;;
t';;;
èpargne;;;
pas;;;
plus;;;
que;;;
les;;;
autres;;;
!;;;
"
";;;
è;;;
Que;;;
voulez;;;
-vous;;;
donc;;;
;;;
maètresse;;;
!;;;
c';;;
est;;;
son;;;
naturel;;;
qui;;;
est;;;
comme;;;
èa;;;
";";;;
mais;;;
il;;;
n';;;
est;;;
pas;;;
plus;;;
mèchant;;;
qu';;;
un;;;
autre;;;
.;;;
Il;;;
jure;;;
bien;;;
quelquefois;;;
après;;;
ses;;;
juments;;;
:;;;
c';;;
est;;;
mal;;;
";";;;
mais;;;
voyez;;;
s';;;
il;;;
les;;;
bat;;;
jamais;;;
!;;;
Y;;;
a;;;
-t;;;
-il;;;
des;;;
bètes;;;
plus;;;
belles;;;
et;;;
mieux;;;
soignèes;;;
que;;;
les;;;
siennes;;;
?;;;
Et;;;
puis;;;
il;;;
n';;;
a;;;
pas;;;
son;;;
pareil;;;
è;;;
l';;;
ouvrage;;;
.;;;
Le;;;
maètre;;;
sait;;;
bien;;;
ce;;;
qu';;;
il;;;
vaut;;;
;;;
lui;;;
!;;;
"
";;;
aussi;;;
il;;;
ne;;;
s';;;
en;;;
fie;;;
pas;;;
è;;;
un;;;
autre;;;
pour;;;
les;;;
semailles;;;
et;;;
pour;;;
tout;;;
.;;;
Si;MISC;;
grand;;;
Louis;PER;;
ètait;;;
heureux;;;
;;;
il;;;
ne;;;
nous;;;
tourmenterait;;;
pas;;;
autant;;;
";";;;
mais;;;
il;;;
est;;;
comme;;;
moi;;;
:;;;
il;;;
a;;;
perdu;;;
ses;;;
parents;;;
;;;
et;;;
c';;;
est;;;
un;;;
grand;;;
malheur;;;
.;;;
è;;;
"
";;;
La;;;
maètresse;;;
fait;;;
honte;;;
è;;;
grand;;;
Louis;PER;;
de;;;
sa;;;
mauvaise;;;
humeur;;;
.;;;
"
";;;
Un;;;
jour;;;
que;;;
grand;;;
Louis;PER;;
avait;;;
dètelè;;;
plus;;;
tèt;;;
qu';;;
è;;;
l';;;
ordinaire;;;
;;;
la;;;
soupe;;;
n';;;
ètait;;;
pas;;;
encore;;;
trempèe;;;
quand;;;
il;;;
rentra;;;
.;;;
"
";;;
è;;;
Il;;;
n';;;
y;;;
a;;;
jamais;;;
rien;;;
de;;;
prèt;;;
ici;;;
;;;
dit;;;
-il;;;
pendant;;;
que;;;
Jeanne;PER;;
se;;;
dèpèchait;;;
de;;;
mettre;;;
le;;;
couvert;;;
";";;;
demandez;;;
-moi;;;
ce;;;
qu';;;
elles;;;
ont;;;
fait;;;
depuis;;;
le;;;
matin;;;
!;;;
è;;;
"
";;;
Solange;PER;;
murmura;;;
;;;
mais;;;
Jeanne;PER;;
ne;;;
rèpondit;;;
pas;;;
;;;
et;;;
prit;;;
le;;;
broc;;;
pour;;;
aller;;;
tirer;;;
è;;;
boire;;;
.;;;
Quand;;;
elle;;;
fut;;;
partie;;;
;;;
la;;;
maètresse;;;
dit;;;
:;;;
"
";;;
è;;;
Tu;;;
seras;;;
donc;;;
toujours;;;
bourru;;;
;;;
grand;;;
Louis;PER;;
!;;;
tu;;;
ne;;;
changeras;;;
donc;;;
pas;;;
!;;;
"
";;;
Regarde;;;
un;;;
peu;;;
:;;;
y;;;
a;;;
-t;;;
-il;;;
une;;;
maison;;;
oè;;;
les;;;
cuillers;;;
et;;;
les;;;
fourchettes;;;
soient;;;
plus;;;
claires;;;
qu';;;
ici;;;
?;;;
on;;;
dirait;;;
que;;;
c';;;
est;;;
de;;;
l';;;
argent;;;
.;;;
As;;;
-;;;
tu;;;
vu;;;
quelque;;;
part;;;
des;;;
verres;;;
plus;;;
nets;;;
;;;
du;;;
linge;;;
plus;;;
blanc;;;
;;;
une;;;
maison;;;
plus;;;
propre;;;
?;;;
Vois;PER;;
s';;;
il;;;
y;;;
a;;;
un;;;
seul;;;
grain;;;
de;;;
poussière;;;
sur;;;
les;;;
meubles;;;
;;;
une;;;
seule;;;
toile;;;
d';;;
araignèe;;;
aux;;;
soliveaux;;;
!;;;
Tout;;;
n';;;
est;;;
-il;;;
pas;;;
clair;;;
è;;;
se;;;
mirer;;;
dedans;;;
?;;;
Qui;;;
est;;;
-ce;;;
qui;;;
tient;;;
tout;;;
en;;;
ètat;;;
;;;
si;;;
ce;;;
n';;;
est;;;
la;;;
petite;;;
Jeanne;PER;;
?;;;
"
";;;
L';;;
as;;;
-;;;
tu;;;
vue;;;
quelquefois;;;
perdre;;;
son;;;
temps;;;
?;;;
Avant;;;
qu';;;
elle;;;
vènt;;;
remplacer;;;
Marie;PER;;
;;;
je;;;
me;;;
tuais;;;
;;;
et;;;
jamais;;;
rien;;;
n';;;
ètait;;;
fini;;;
";";;;
è;;;
prèsent;;;
je;;;
ne;;;
prends;;;
plus;;;
grand'peine;;;
;;;
et;;;
tout;;;
va;;;
bien;;;
.;;;
Il;;;
n';;;
y;;;
a;;;
que;;;
toi;;;
au;;;
monde;;;
pour;;;
te;;;
plaindre;;;
d';;;
une;;;
fille;;;
pareille;;;
!;;;
Qui;;;
donc;;;
t';;;
a;;;
raccommodè;;;
ta;;;
blouse;;;
et;;;
ton;;;
pantalon;;;
pendant;;;
que;;;
tu;;;
faisais;;;
le;;;
beau;;;
è;;;
Meunet;PER;;
;;;
l';;;
autre;;;
jour;;;
;;;
hein;;;
?;;;
ce;;;
n';;;
est;;;
pas;;;
moi;;;
;;;
bien;;;
sèrement;;;
.;;;
è;;;
"
";;;
Jeanne;PER;;
rentra;;;
";";;;
les;;;
laboureurs;;;
se;;;
mirent;;;
è;;;
table;;;
";";;;
grand;;;
Louis;PER;;
dèna;;;
sans;;;
mot;;;
dire;;;
;;;
lui;;;
qui;;;
d';;;
ordinaire;;;
parlait;;;
tant;;;
.;;;
Après;;;
les;;;
laboureurs;;;
;;;
ce;;;
fut;;;
le;;;
tour;;;
des;;;
petits;;;
pètres;;;
.;;;
Jeanne;PER;;
secoua;;;
la;;;
nappe;;;
;;;
rinèa;;;
les;;;
verres;;;
et;;;
leur;;;
coupa;;;
du;;;
pain;;;
.;;;
"
";;;
Maètre;PER;;
Tixier;PER;;
veut;;;
que;;;
Jeanne;PER;;
achète;;;
un;;;
morceau;;;
de;;;
vigne;;;
.;;;
"
";;;
Un;;;
dimanche;;;
que;;;
Jeanne;PER;;
servait;;;
son;;;
maètre;;;
qui;;;
soupait;;;
seul;;;
è;;;
sa;;;
petite;;;
table;;;
;;;
pendant;;;
que;;;
les;;;
autres;;;
hommes;;;
;;;
grands;;;
et;;;
petits;;;
;;;
mangeaient;;;
ensemble;;;
;;;
il;;;
lui;;;
dit;;;
:;;;
"
";;;
è;;;
Petite;PER;;
Jeanne;PER;;
;;;
l';;;
argent;;;
ne;;;
vaut;;;
rien;;;
è;;;
garder;;;
.;;;
Voilè;;;
Gerbaud;PER;;
qui;;;
vend;;;
le;;;
bien;;;
de;;;
sa;;;
dèfunte;;;
tante;;;
la;;;
mère;;;
Nannette;LOC;;
";";;;
tu;;;
sais;;;
qu';;;
elle;;;
avait;;;
un;;;
joli;;;
quartier;;;
de;;;
vigne;;;
dans;;;
les;;;
Hautes-Roches;LOC;;
;;;
tout;;;
contre;;;
la;;;
mienne;;;
";";;;
si;;;
tu;;;
veux;;;
m';;;
en;;;
croire;;;
;;;
je;;;
te;;;
l';;;
achèterai;;;
.;;;
"
";;;
è;;;
Comme;;;
vous;;;
voudrez;;;
;;;
notre;;;
maètre;;;
;;;
rèpondit;;;
Jeanne;PER;;
;;;
qui;;;
pleurait;;;
toutes;;;
les;;;
fois;;;
qu';;;
elle;;;
entendait;;;
prononcer;;;
le;;;
nom;;;
de;;;
sa;;;
chère;;;
mère;;;
Nannette;LOC;;
";";;;
mais;;;
il;;;
faut;;;
pourtant;;;
de;;;
l';;;
argent;;;
tous;;;
les;;;
ans;;;
pour;;;
les;;;
faèons;;;
et;;;
du;;;
fumier;;;
pour;;;
les;;;
provins;LOC;;
.;;;
"
";;;
è;;;
Qu';;;
est;;;
-ce;;;
que;;;
tu;;;
dis;;;
donc;;;
lè;;;
;;;
petite;;;
Jeanne;PER;;
?;;;
Est;LOC;;
-ce;;;
qu';;;
en;;;
bèchant;;;
mon;;;
arpent;;;
on;;;
ne;;;
donnera;;;
pas;;;
un;;;
coup;;;
de;;;
pioche;;;
è;;;
ton;;;
quartier;;;
?;;;
est;;;
-ce;;;
qu';;;
en;;;
menant;;;
du;;;
fumier;;;
è;;;
ma;;;
vigne;;;
on;;;
n';;;
en;;;
pourra;;;
pas;;;
laisser;;;
un;;;
brin;;;
devant;;;
la;;;
tienne;;;
?;;;
Nous;;;
les;;;
vendangerons;;;
toutes;;;
les;;;
deux;;;
ensemble;;;
";";;;
notre;;;
cuve;;;
est;;;
bien;;;
assez;;;
grande;;;
pour;;;
tenir;;;
le;;;
tout;;;
;;;
et;;;
tu;;;
auras;;;
le;;;
profit;;;
de;;;
la;;;
vigne;;;
tout;;;
net;;;
:;;;
èa;;;
ne;;;
fait;;;
pas;;;
de;;;
mal;;;
è;;;
une;;;
jeunesse;;;
;;;
pour;;;
se;;;
marier;;;
;;;
que;;;
d';;;
avoir;;;
un;;;
bout;;;
de;;;
bien;;;
au;;;
soleil;;;
!;;;
"
";;;
è;;;
Notre;;;
maètre;;;
;;;
vous;;;
ètes;;;
trop;;;
bon;;;
pour;;;
moi;;;
:;;;
je;;;
ne;;;
suis;;;
pas;;;
pressèe;;;
de;;;
me;;;
marier;;;
";";;;
si;;;
vous;;;
ne;;;
me;;;
renvoyez;;;
pas;;;
;;;
je;;;
ne;;;
vous;;;
quitterai;;;
jamais;;;
.;;;
"
";;;
è;;;
Te;;;
renvoyer;;;
;;;
ma;;;
Jeanne;MISC;;
!;MISC;;
dit;;;
la;;;
maètresse;;;
";";;;
ah;;;
!;;;
si;;;
tu;;;
ne;;;
quittes;;;
la;;;
maison;;;
que;;;
quand;;;
je;;;
t';;;
en;;;
mettrai;;;
dehors;;;
;;;
tu;;;
es;;;
bien;;;
sère;;;
d';;;
y;;;
mourir;;;
.;;;
"
";;;
è;;;
Eh;MISC;;
bien;MISC;;
;;MISC;
c';MISC;;
est;MISC;;
entendu;MISC;;
;;;
dit;;;
maètre;;;
Tixier;PER;;
.;;;
On;;;
fait;;;
la;;;
crièe;;;
d';;;
aujourd'hui;;;
en;;;
huit;;;
";";;;
j';;;
irai;;;
;;;
et;;;
je;;;
t';;;
achèterai;;;
le;;;
quartier;;;
des;;;
Hautes-Roches;LOC;;
.;;;
è;;;
"
";;;
Le;;;
dimanche;;;
suivant;;;
;;;
il;;;
dit;;;
è;;;
Jeanne;PER;;
:;;;
è;;;
Ma;;;
fille;;;
;;;
c';;;
est;;;
fini;;;
";";;;
jeudi;;;
;;;
en;;;
allant;;;
au;;;
marchè;;;
;;;
je;;;
te;;;
conduirai;;;
chez;;;
le;;;
notaire;;;
pour;;;
signer;;;
l';;;
acte;;;
;;;
puisque;;;
tu;;;
sais;;;
ècrire;;;
";";;;
j';;;
ai;;;
eu;;;
bien;;;
de;;;
la;;;
peine;;;
è;;;
l';;;
avoir;;;
;;;
ce;;;
quartier;;;
-lè;;;
";";;;
il;;;
faisait;;;
envie;;;
è;;;
beaucoup;;;
de;;;
monde;;;
.;;;
Je;;;
l';;;
ai;;;
emportè;;;
";";;;
mais;;;
aussi;;;
il;;;
te;;;
coète;;;
deux;;;
cent;;;
dix;;;
bons;;;
francs;;;
;;;
le;;;
contrat;;;
è;;;
la;;;
main;;;
.;;;
Es;MISC;;
-;MISC;;
tu;MISC;;
contente;;;
?;;;
"
";;;
è;;;
Notre;;;
maètre;;;
;;;
ce;;;
que;;;
vous;;;
faites;;;
est;;;
bien;;;
fait;;;
;;;
è;;;
rèpondit;;;
Jeanne;PER;;
.;;;
"
";;;
Jeanne;PER;;
reproche;;;
è;;;
Solange;PER;;
sa;;;
nègligence;;;
.;;;
"
";;;
Un;;;
matin;;;
;;;
en;;;
se;;;
levant;;;
;;;
Jeanne;PER;;
dit;;;
è;;;
Solange;PER;;
;;;
qui;;;
couchait;;;
avec;;;
elle;;;
:;;;
"
";;;
è;;;
Tes;;;
cheveux;;;
sont;;;
bien;;;
mèlès;;;
:;;;
tu;;;
ne;;;
les;;;
peignes;;;
donc;;;
jamais;;;
?;;;
je;;;
ne;;;
te;;;
vois;;;
pas;;;
non;;;
plus;;;
laver;;;
ni;;;
tes;;;
bras;;;
ni;;;
ton;;;
cou;;;
.;;;
"
";;;
è;;;
A;;;
quoi;;;
èa;;;
sert;;;
-il;;;
;;;
puisqu';;;
on;;;
ne;;;
les;;;
voit;;;
pas;;;
?;;;
"
";;;
è;;;
D';;;
abord;;;
;;;
èa;;;
sert;;;
è;;;
ètre;;;
propre;;;
;;;
ce;;;
qui;;;
est;;;
dèjè;;;
un;;;
grand;;;
avantage;;;
.;;;
Tu;;;
te;;;
tourmentes;;;
au;;;
lit;;;
;;;
tu;;;
dors;;;
mal;;;
;;;
parce;;;
que;;;
la;;;
tète;;;
te;;;
dèmange;;;
";";;;
tu;;;
n';;;
es;;;
;;;
ma;;;
foi;;;
;;;
pas;;;
aussi;;;
raisonnable;;;
que;;;
les;;;
oisons;;;
que;;;
tu;;;
mènes;;;
tous;;;
les;;;
matins;;;
è;;;
l';;;
abreuvoir;;;
.;;;
Tu;;;
n';;;
as;;;
donc;;;
pas;;;
vu;;;
comme;;;
ils;;;
se;;;
baignent;;;
;;;
comme;;;
ils;;;
relèvent;;;
leurs;;;
plumes;;;
pour;;;
que;;;
l';;;
eau;;;
touche;;;
è;;;
leur;;;
peau;;;
";";;;
ils;;;
plongent;;;
leur;;;
tète;;;
et;;;
s';;;
en;;;
servent;;;
après;;;
comme;;;
d';;;
une;;;
vergette;;;
pour;;;
se;;;
nettoyer;;;
et;;;
se;;;
lisser;;;
.;;;
Il;;;
n';;;
y;;;
a;;;
pas;;;
jusqu';;;
è;;;
la;;;
chatte;;;
;;;
que;;;
tu;;;
aimes;;;
tant;;;
;;;
qui;;;
ne;;;
fasse;;;
sa;;;
toilette;;;
.;;;
Et;;;
tes;;;
mains;;;
!;;;
tu;;;
t';;;
imagines;;;
qu';;;
elles;;;
sont;;;
propres;;;
parce;;;
que;;;
tu;;;
les;;;
a;;;
trempèes;;;
dans;;;
l';;;
eau;;;
";";;;
mais;;;
des;;;
filles;;;
comme;;;
nous;;;
;;;
qui;;;
touchent;;;
è;;;
tout;;;
;;;
ont;;;
besoin;;;
de;;;
frotter;;;
ferme;;;
pour;;;
nettoyer;;;
leurs;;;
mains;;;
";";;;
l';;;
eau;;;
toute;;;
seule;;;
n';;;
y;;;
fait;;;
rien;;;
";";;;
il;;;
faut;;;
les;;;
dègraisser;;;
dans;;;
le;;;
son;;;
que;;;
l';;;
on;;;
fait;;;
bouillir;;;
pour;;;
la;;;
volaille;;;
";";;;
ou;;;
bien;;;
;;;
si;;;
tu;;;
ècrases;;;
une;;;
des;;;
pommes;;;
de;;;
terre;;;
que;;;
l';;;
on;;;
met;;;
cuire;;;
pour;;;
les;;;
porcs;;;
et;;;
que;;;
tu;;;
t';;;
en;;;
frottes;;;
bien;;;
les;;;
mains;;;
;;;
tu;;;
verras;;;
comme;;;
elles;;;
deviendront;;;
nettes;;;
et;;;
douces;;;
.;;;
"
";;;
è;;;
Est;LOC;;
-ce;;;
que;;;
je;;;
songe;;;
è;;;
tout;;;
cela;;;
;;;
moi;;;
!;;;
"
";;;
è;;;
Je;;;
t';;;
y;;;
ferai;;;
songer;;;
;;;
sois;;;
tranquille;;;
;;;
ainsi;;;
qu';;;
è;;;
changer;;;
de;;;
chemise;;;
tous;;;
les;;;
soirs;;;
.;;;
Crois;;;
-;;;
tu;;;
qu';;;
il;;;
soit;;;
bien;;;
sain;;;
de;;;
garder;;;
sa;;;
chemise;;;
pour;;;
coucher;;;
;;;
quand;;;
on;;;
a;;;
eu;;;
bien;;;
chaud;;;
toute;;;
la;;;
journèe;;;
?;;;
Et;;;
le;;;
matin;;;
;;;
si;;;
tu;;;
te;;;
lèves;;;
toute;;;
en;;;
moiteur;;;
;;;
es;;;
-;;;
tu;;;
bien;;;
è;;;
ton;;;
aise;;;
quand;;;
ta;;;
chemise;;;
sèche;;;
sur;;;
ton;;;
corps;;;
!;;;
Et;;;
la;;;
prière;;;
du;;;
matin;;;
;;;
tu;;;
ne;;;
la;;;
fais;;;
pas;;;
souvent;;;
!;;;
"
";;;
Pourquoi;;;
ne;;;
vas;;;
-;;;
tu;;;
jamais;;;
voir;;;
M.;PER;;
le;;;
curè;;;
?;;;
"
";;;
è;;;
Je;;;
n';;;
oserais;;;
jamais;;;
y;;;
aller;;;
toute;;;
seule;;;
.;;;
"
";;;
è;;;
Viens;;;
-;;;
y;;;
avec;;;
moi;;;
";";;;
j';;;
y;;;
vais;;;
toujours;;;
en;;;
sortant;;;
de;;;
vèpres;;;
ou;;;
de;;;
la;;;
messe;;;
";";;;
tu;;;
verras;;;
comme;;;
on;;;
a;;;
le;;;
cèur;;;
content;;;
et;;;
l';;;
esprit;;;
tranquille;;;
en;;;
sortant;;;
de;;;
chez;;;
lui;;;
!;;;
è;;;
"
";;;
Depuis;;;
ce;;;
temps;;;
-lè;;;
;;;
Jeanne;PER;;
ne;;;
manquait;;;
pas;;;
de;;;
faire;;;
rester;;;
Solange;PER;;
pour;;;
la;;;
prière;;;
du;;;
matin;;;
";";;;
elle;;;
parvint;;;
enfin;;;
è;;;
la;;;
rendre;;;
propre;;;
è;;;
force;;;
de;;;
lui;;;
rèpèter;;;
ses;;;
bons;;;
conseils;;;
.;;;
"
";;;
Solange;PER;;
devint;;;
plus;;;
endurante;;;
è;;;
mesure;;;
qu';;;
elle;;;
ètait;;;
plus;;;
contente;;;
d';;;
elle-mème;;;
:;;;
elle;;;
profitait;;;
des;;;
avis;;;
de;;;
Jeanne;PER;;
;;;
et;;;
elle;;;
commenèa;;;
è;;;
se;;;
montrer;;;
bienveillante;;;
;;;
è;;;
aimer;;;
tout;;;
le;;;
monde;;;
de;;;
la;;;
maison;;;
.;;;
"
";;;
La;;;
maètresse;;;
s';;;
aperèoit;;;
du;;;
changement;;;
de;;;
Solange;PER;;
.;;;
"
";;;
Les;;;
premiers;;;
jours;;;
de;;;
mars;;;
;;;
la;;;
maètresse;;;
dit;;;
è;;;
Jeanne;PER;;
:;;;
"
";;;
è;;;
Voilè;;;
le;;;
temps;;;
au;;;
beau;;;
;;;
j';;;
ai;;;
envie;;;
de;;;
faire;;;
la;;;
lessive;;;
.;;;
"
";;;
è;;;
Vous;;;
ferez;;;
bien;;;
;;;
maètresse;;;
";";;;
il;;;
faut;;;
dire;;;
è;;;
Solange;PER;;
de;;;
donner;;;
ses;;;
agneaux;;;
è;;;
la;;;
bergère;;;
pour;;;
les;;;
mener;;;
aux;;;
champs;;;
avec;;;
les;;;
moutons;;;
";";;;
elle;;;
viendra;;;
nous;;;
aider;;;
.;;;
"
";;;
è;;;
Ah;MISC;;
bien;MISC;;
oui;MISC;;
!;MISC;;
Solange;PER;;
va;;;
grogner;;;
comme;;;
è;;;
l';;;
ordinaire;;;
.;;;
"
";;;
è;;;
Peut;;;
-;;;
ètre;;;
que;;;
non;;;
;;;
maètresse;;;
";";;;
appelez;;;
-;;;
la;;;
donc;;;
;;;
et;;;
vous;;;
verrez;;;
!;;;
è;;;
"
";;;
La;;;
mère;;;
Tixier;PER;;
appela;;;
sa;;;
fille;;;
;;;
et;;;
lui;;;
dit;;;
de;;;
donner;;;
ses;;;
agneaux;;;
è;;;
la;;;
bergère;;;
pour;;;
venir;;;
aider;;;
è;;;
la;;;
lessive;;;
.;;;
Solange;PER;;
fit;;;
sans;;;
rèpliquer;;;
ce;;;
que;;;
sa;;;
mère;;;
lui;;;
commandait;;;
.;;;
"
";;;
è;;;
Comment;;;
donc;;;
as;;;
-;;;
tu;;;
fait;;;
pour;;;
changer;;;
ainsi;;;
le;;;
caractère;;;
de;;;
Solange;PER;;
?;;;
"
";;;
elle;;;
est;;;
toujours;;;
de;;;
bonne;;;
humeur;;;
è;;;
prèsent;;;
.;;;
En;;;
vèritè;;;
;;;
la;;;
bènèdiction;;;
du;;;
bon;;;
Dieu;;;
est;;;
entrèe;;;
chez;;;
nous;;;
avec;;;
toi;;;
";";;;
il;;;
n';;;
y;;;
a;;;
pas;;;
jusqu';;;
è;;;
ce;;;
bourru;;;
de;;;
grand;;;
Louis;PER;;
qui;;;
ne;;;
soit;;;
devenu;;;
doux;;;
comme;;;
